#	z_max	r_eq	V_L
3.73338e-09	2.69917e-08	5.20623e-24
1.26482e-08	3.16506e-08	2.12317e-23
3.59185e-09	2.27169e-08	3.19104e-24
3.18784e-09	2.13388e-08	2.20153e-24
3.38654e-09	1.45772e-08	6.70361e-25
3.53465e-09	2.464e-08	3.75796e-24
1.29185e-08	3.77724e-08	2.4199e-23
1.08603e-08	4.26777e-08	3.0133e-23
2.94345e-09	1.6529e-08	1.55693e-24
4.46242e-09	3.39638e-08	1.06564e-23
2.66582e-09	1.34959e-08	7.28408e-25
3.69929e-09	2.91544e-08	6.89659e-24
8.35387e-09	2.96704e-08	8.02077e-24
1.30482e-08	3.52791e-08	1.92804e-23
8.96103e-09	4.12305e-08	2.5351e-23
6.70928e-09	3.6547e-08	1.55873e-23
6.33556e-09	5.50966e-09	5.53854e-26
2.32048e-09	7.79184e-09	8.06989e-26
3.28932e-10	5.50966e-09	-7.10984e-26
8.29411e-09	5.50966e-09	3.63816e-26
8.44011e-09	2.64234e-08	4.83764e-24
6.63496e-09	5.50966e-09	6.63618e-26
3.58801e-09	2.20387e-08	3.6892e-24
1.02852e-09	5.50966e-09	-3.97878e-26
5.82454e-09	3.73684e-08	1.31698e-23
3.42619e-09	2.33755e-08	4.26021e-24
7.4219e-09	3.6547e-08	1.71842e-23
5.94156e-09	3.69599e-08	1.61289e-23
5.28707e-09	3.57067e-08	1.16795e-23
3.46924e-09	1.55837e-08	1.45353e-24
1.05003e-08	4.64253e-08	3.69234e-23
9.86798e-09	2.52485e-08	1.2392e-23
5.45615e-09	2.91544e-08	8.76391e-24
4.64301e-09	2.27169e-08	4.57343e-24
6.22816e-09	2.33755e-08	7.59811e-24
1.3478e-08	4.26777e-08	4.46827e-23
3.07598e-09	1.45772e-08	1.1997e-24
1.1953e-08	3.89592e-08	2.56628e-23
3.5327e-09	2.40161e-08	3.48348e-24
1.06887e-08	3.48462e-08	1.53993e-23
1.24895e-08	2.80939e-08	1.03198e-23
3.00258e-09	2.13388e-08	2.2903e-24
3.52926e-09	1.45772e-08	1.0359e-24
2.35465e-09	7.79184e-09	1.07793e-25
2.99462e-09	2.06153e-08	2.47848e-24
8.79286e-09	3.93469e-08	2.1446e-23
4.16077e-09	3.06765e-08	6.39213e-24
5.65831e-09	3.89592e-08	1.70972e-23
3.56686e-09	2.96704e-08	6.64469e-24
3.09456e-09	7.79184e-09	2.25486e-25
1.82603e-08	3.39638e-08	2.23287e-23
5.0033e-09	3.3058e-08	1.07352e-23
7.69475e-09	3.06765e-08	1.13091e-23
2.64921e-09	1.10193e-08	5.04254e-25
3.06516e-09	1.98654e-08	2.4998e-24
3.67664e-09	1.74231e-08	1.64605e-24
8.06956e-09	3.73684e-08	1.90995e-23
1.45742e-08	3.21266e-08	1.65651e-23
2.69404e-09	5.50966e-09	5.79751e-26
2.62901e-09	1.232e-08	4.11331e-25
3.14212e-09	1.34959e-08	9.11358e-25
3.48907e-09	2.64234e-08	5.56639e-24
5.26657e-09	3.61293e-08	1.25622e-23
8.38757e-09	5.01954e-08	3.75951e-23
3.99832e-09	2.91544e-08	6.74578e-24
3.21729e-09	1.6529e-08	1.39775e-24
4.12406e-09	1.6529e-08	1.79039e-24
1.59009e-08	3.97308e-08	3.24098e-23
4.35268e-09	3.52791e-08	1.25849e-23
4.81762e-09	3.52791e-08	1.01417e-23
3.87945e-09	1.34959e-08	1.0007e-24
2.38903e-09	1.10193e-08	3.28886e-25
3.44644e-09	1.34959e-08	1.31704e-24
1.80847e-08	4.19604e-08	4.04215e-23
2.79599e-09	1.232e-08	6.57799e-25
1.03023e-08	3.97308e-08	2.58948e-23
2.57309e-09	1.55837e-08	8.76958e-25
4.53959e-09	3.6547e-08	1.31908e-23
4.9346e-09	2.27169e-08	3.56348e-24
4.49093e-09	3.81721e-08	1.45245e-23
4.61459e-09	2.91544e-08	6.27911e-24
1.34536e-08	3.69599e-08	2.51965e-23
1.29629e-08	4.64253e-08	4.24499e-23
3.7693e-09	2.33755e-08	3.81643e-24
3.20876e-09	1.55837e-08	1.18173e-24
3.99615e-09	3.01777e-08	7.19182e-24
3.16191e-09	2.06153e-08	2.78376e-24
5.46543e-09	3.01777e-08	9.55964e-24
2.54941e-09	9.54302e-09	2.98576e-25
6.33976e-09	4.08608e-08	1.83514e-23
1.04738e-08	3.6547e-08	2.01347e-23
2.754e-09	1.6529e-08	1.47941e-24
2.50365e-09	1.34959e-08	8.92301e-25
1.53164e-08	3.77724e-08	2.60527e-23
1.92933e-08	3.97308e-08	3.39012e-23
3.87285e-09	2.27169e-08	3.62674e-24
3.46625e-09	1.45772e-08	1.19713e-24
1.83126e-08	3.06765e-08	1.58995e-23
2.60798e-09	1.10193e-08	4.18024e-25
5.08888e-09	2.96704e-08	8.80634e-24
3.05338e-09	1.55837e-08	6.44281e-25
3.77987e-09	2.27169e-08	3.69207e-24
3.25291e-09	1.82735e-08	1.27879e-24
1.17335e-08	2.40161e-08	1.24632e-24
8.74146e-09	2.86291e-08	9.59308e-24
2.80192e-09	2.06153e-08	2.28193e-24
3.6889e-09	1.45772e-08	1.16128e-24
1.00308e-08	3.89592e-08	2.62502e-23
1.16574e-08	2.40161e-08	3.37771e-24
4.02822e-09	2.75483e-08	5.50406e-24
5.41911e-09	2.58426e-08	7.1344e-24
8.99179e-09	3.3058e-08	1.60895e-23
8.99505e-09	4.26777e-08	3.22398e-23
3.1473e-09	1.74231e-08	1.3791e-24
4.15914e-09	1.9086e-08	3.22925e-24
3.14205e-09	1.6529e-08	1.3845e-24
2.09087e-09	7.79184e-09	6.23371e-26
1.35214e-08	3.52791e-08	2.07867e-23
3.54693e-09	1.232e-08	1.10939e-24
3.73948e-09	2.58426e-08	4.58735e-24
5.53578e-09	3.77724e-08	1.47e-23
2.84433e-09	1.34959e-08	8.89029e-25
9.73279e-09	3.6547e-08	1.66154e-23
4.69275e-09	3.6547e-08	1.33363e-23
2.91208e-09	1.6529e-08	1.48758e-24
3.23901e-09	2.64234e-08	4.67434e-24
3.3385e-09	2.40161e-08	3.98712e-24
3.82549e-09	2.52485e-08	4.79849e-24
4.45577e-09	3.16506e-08	9.36761e-24
3.30085e-09	1.74231e-08	1.96377e-24
9.32038e-09	3.93469e-08	1.97915e-23
4.97226e-09	3.69599e-08	1.31762e-23
4.18566e-09	3.21266e-08	7.07522e-24
6.04204e-09	4.15971e-08	2.02336e-23
4.65015e-09	3.3514e-08	1.09155e-23
1.50536e-08	4.08608e-08	3.68533e-23
4.36362e-09	3.39638e-08	9.7044e-24
1.49974e-08	3.6547e-08	2.66031e-23
4.15089e-09	1.82735e-08	2.77385e-24
2.99606e-09	1.10193e-08	7.14788e-25
1.09317e-08	3.73684e-08	2.14637e-23
8.60876e-09	3.39638e-08	1.81011e-23
2.34945e-09	7.79184e-09	8.53865e-26
1.49074e-08	3.25956e-08	1.85003e-23
5.00085e-09	1.6529e-08	2.23083e-24
1.00721e-08	3.16506e-08	1.39785e-23
3.17655e-09	1.45772e-08	1.08666e-24
2.62018e-09	1.82735e-08	1.63151e-24
3.848e-09	1.9086e-08	2.66867e-24
2.82385e-09	1.45772e-08	1.02441e-24
3.9969e-09	2.69917e-08	4.0749e-24
2.6863e-09	7.79184e-09	1.92337e-25
3.10406e-09	1.45772e-08	5.92398e-25
3.07512e-09	1.34959e-08	1.07911e-24
4.39162e-09	3.39638e-08	1.13518e-23
2.85334e-09	1.45772e-08	7.67771e-25
2.58629e-09	1.6529e-08	1.31114e-24
4.93562e-09	2.40161e-08	6.28843e-24
6.70013e-09	2.64234e-08	6.72748e-24
1.13339e-08	3.6547e-08	2.1181e-23
6.74967e-09	4.12305e-08	2.05247e-23
3.12661e-09	2.06153e-08	2.63416e-24
2.99527e-09	1.55837e-08	1.43547e-24
3.3512e-09	1.98654e-08	2.14149e-24
3.4968e-09	1.6529e-08	1.73575e-24
3.03378e-09	1.82735e-08	1.65305e-24
9.14593e-09	4.37316e-08	3.12847e-23
1.28891e-08	3.6547e-08	2.31216e-23
2.92026e-09	1.74231e-08	1.36026e-24
1.05864e-08	3.11674e-08	1.45436e-23
3.78654e-09	2.69917e-08	5.12128e-24
1.22458e-08	3.44078e-08	1.92291e-23
3.34465e-09	2.06153e-08	2.60821e-24
3.81532e-09	3.06765e-08	6.98455e-24
2.5301e-09	1.34959e-08	4.37619e-25
4.22002e-09	2.464e-08	3.59066e-24
4.85189e-09	3.16506e-08	8.52988e-24
4.60086e-09	3.06765e-08	8.10435e-24
6.80929e-09	3.39638e-08	8.2127e-24
1.32863e-08	4.47607e-08	4.18528e-23
1.5848e-08	3.61293e-08	2.45704e-23
2.67053e-09	5.50966e-09	6.42201e-26
7.11224e-09	3.6547e-08	1.8482e-23
3.45708e-09	2.75483e-08	5.81376e-24
1.09176e-08	3.93469e-08	2.48349e-23
3.38083e-09	2.58426e-08	4.80639e-24
1.50846e-08	4.0111e-08	3.01289e-23
1.19339e-08	3.77724e-08	2.27069e-23
2.75327e-09	1.10193e-08	4.90613e-25
6.44204e-09	2.33755e-08	3.35566e-24
6.76199e-09	3.21266e-08	1.17694e-23
3.91627e-09	1.82735e-08	2.47826e-24
9.07199e-09	4.26777e-08	2.70755e-23
4.65527e-09	3.16506e-08	9.05514e-24
3.75504e-09	1.55837e-08	1.56693e-24
3.46167e-09	2.40161e-08	3.92452e-24
5.01608e-09	2.80939e-08	6.76912e-24
2.70391e-09	1.6529e-08	1.30431e-24
4.76756e-09	2.69917e-08	5.85127e-24
3.45143e-09	1.82735e-08	1.88625e-24
2.71303e-09	1.232e-08	5.01832e-25
1.18026e-08	3.11674e-08	1.29818e-23
2.6131e-09	1.98654e-08	2.01384e-24
4.12549e-09	2.64234e-08	5.38603e-24
3.96649e-09	2.33755e-08	1.70573e-24
1.09259e-08	3.21266e-08	1.46366e-23
1.02673e-08	3.77724e-08	2.44451e-23
5.84499e-09	4.0111e-08	1.85094e-23
3.72828e-09	1.9086e-08	2.76395e-24
1.14727e-08	3.39638e-08	2.03445e-23
3.07057e-09	5.50966e-09	8.26007e-26
3.91227e-09	3.11674e-08	7.14187e-24
4.02671e-09	1.98654e-08	1.28657e-24
3.62687e-09	2.20387e-08	2.63731e-24
3.15024e-09	1.34959e-08	8.63151e-25
3.94603e-09	1.9086e-08	2.86413e-24
7.33634e-09	3.85676e-08	1.98515e-23
2.79436e-09	1.34959e-08	4.38175e-25
2.72249e-09	1.34959e-08	6.20786e-25
1.52626e-08	3.6547e-08	2.23181e-23
3.13243e-09	2.13388e-08	2.57348e-24
5.31291e-09	2.13388e-08	3.64566e-24
3.43093e-09	2.27169e-08	3.60598e-24
6.86155e-09	4.23205e-08	2.06882e-23
4.33717e-09	2.33755e-08	4.7395e-24
1.05488e-08	3.85676e-08	2.5277e-23
2.93989e-09	2.06153e-08	1.93064e-24
2.31025e-09	1.10193e-08	1.61764e-25
4.10463e-09	2.64234e-08	5.12629e-24
2.61489e-09	1.55837e-08	9.2373e-25
4.21882e-09	3.16506e-08	8.42851e-24
3.4004e-09	1.9086e-08	2.28379e-24
1.19608e-08	3.89592e-08	2.40039e-23
4.66829e-09	2.33755e-08	5.02506e-24
1.55421e-08	3.11674e-08	1.65753e-23
3.00068e-09	5.50966e-09	6.43604e-26
1.02435e-08	3.25956e-08	1.47232e-23
8.5306e-09	2.91544e-08	9.2712e-24
1.66086e-08	3.44078e-08	1.99148e-23
1.18205e-08	3.6547e-08	2.25621e-23
1.1814e-08	4.0111e-08	2.67934e-23
7.39855e-09	3.97308e-08	1.90722e-23
3.44289e-09	1.10193e-08	5.28992e-25
3.74565e-09	2.464e-08	4.8771e-24
1.38249e-08	3.3058e-08	1.57774e-23
5.2493e-09	3.6547e-08	1.30302e-23
9.02939e-09	3.06765e-08	1.17222e-23
2.89771e-09	1.34959e-08	5.57855e-25
3.20916e-09	1.34959e-08	6.00379e-25
1.16499e-08	3.89592e-08	2.67199e-23
4.23407e-09	2.20387e-08	3.47767e-24
2.37973e-09	1.10193e-08	4.41997e-25
2.46114e-09	7.79184e-09	1.63838e-25
4.04058e-09	3.11674e-08	7.14326e-24
1.79815e-08	3.3058e-08	2.01746e-23
1.28516e-08	3.52791e-08	2.06778e-23
2.89736e-09	1.6529e-08	1.23331e-24
9.13577e-09	4.19604e-08	2.45556e-23
2.54051e-09	1.232e-08	4.96302e-25
3.12437e-09	1.74231e-08	1.70981e-24
2.79319e-09	1.55837e-08	1.0232e-24
9.39806e-09	3.89592e-08	2.1405e-23
3.19865e-09	1.232e-08	5.51581e-25
3.04679e-09	1.10193e-08	6.09583e-25
8.13958e-09	3.44078e-08	1.66888e-23
2.34553e-08	3.85676e-08	3.09375e-23
3.6587e-09	2.13388e-08	2.84123e-24
3.48216e-09	2.96704e-08	6.10246e-24
4.15897e-09	3.01777e-08	7.8199e-24
3.92338e-09	2.33755e-08	3.74112e-24
2.81862e-09	1.232e-08	5.43735e-25
3.61599e-09	1.6529e-08	1.63832e-24
1.92438e-09	5.50966e-09	1.72565e-26
1.93287e-08	4.30319e-08	4.17427e-23
1.62541e-08	3.89592e-08	2.80524e-23
2.95088e-09	1.34959e-08	8.57035e-25
3.28167e-09	2.33755e-08	2.65204e-24
2.70569e-09	5.50966e-09	4.59783e-26
3.13646e-09	2.27169e-08	2.93656e-24
4.73595e-09	3.3514e-08	9.35736e-24
2.398e-09	9.54302e-09	2.03654e-25
2.46731e-09	1.10193e-08	3.0934e-25
8.70395e-09	2.91544e-08	1.23935e-23
2.88526e-09	1.34959e-08	7.76941e-25
4.47166e-09	3.44078e-08	1.09034e-23
3.46989e-09	1.74231e-08	1.86615e-24
5.21288e-09	2.91544e-08	7.75321e-24
2.67639e-09	1.45772e-08	9.27977e-25
3.11136e-09	1.34959e-08	1.04473e-24
3.75768e-09	3.44078e-08	9.32969e-24
8.10899e-09	3.11674e-08	1.02094e-23
3.37431e-09	2.06153e-08	2.60591e-24
1.3507e-08	3.3058e-08	1.86334e-23
1.13624e-08	2.464e-08	7.20625e-24
1.68327e-08	4.04876e-08	3.72425e-23
1.18094e-08	3.6547e-08	2.13329e-23
1.37884e-08	2.75483e-08	1.13946e-23
3.49709e-09	1.98654e-08	2.64622e-24
4.27501e-09	3.01777e-08	7.81086e-24
1.32205e-08	3.06765e-08	1.24959e-23
1.52345e-08	3.52791e-08	2.23578e-23
8.33764e-09	3.97308e-08	2.1072e-23
1.33184e-08	4.26777e-08	3.08251e-23
1.66958e-08	3.48462e-08	1.95029e-23
3.44054e-09	1.82735e-08	1.96455e-24
3.312e-09	2.20387e-08	3.33318e-24
6.40696e-09	4.04876e-08	2.03791e-23
2.39807e-08	3.77724e-08	3.40588e-23
6.66824e-09	3.01777e-08	1.02156e-23
3.04228e-09	1.98654e-08	2.17436e-24
4.74296e-09	3.01777e-08	9.57668e-24
2.7715e-09	1.34959e-08	8.11981e-25
4.59404e-09	2.96704e-08	7.93208e-24
2.68973e-09	1.232e-08	5.55553e-25
1.24904e-08	2.64234e-08	1.04875e-23
3.80785e-09	2.80939e-08	5.48035e-24
5.15408e-09	2.40161e-08	5.50233e-24
6.00986e-09	3.3514e-08	1.23743e-23
4.09509e-09	3.01777e-08	6.18477e-24
3.8294e-09	1.45772e-08	1.36271e-24
2.46679e-09	5.50966e-09	4.88105e-26
3.36497e-09	1.74231e-08	1.6216e-24
1.63834e-08	3.97308e-08	3.30841e-23
1.47824e-08	3.61293e-08	2.13006e-23
1.44767e-08	3.81721e-08	2.54116e-23
3.00451e-09	1.74231e-08	1.4236e-24
3.55009e-09	2.86291e-08	6.589e-24
3.37915e-09	1.82735e-08	2.11927e-24
4.21473e-09	2.06153e-08	3.3784e-24
3.4355e-09	2.20387e-08	2.68675e-24
1.46586e-08	2.96704e-08	1.35037e-23
1.59131e-08	4.54339e-08	4.45161e-23
4.27512e-09	3.3514e-08	8.90901e-24
3.88984e-09	2.64234e-08	5.58659e-24
3.03771e-09	9.54302e-09	4.00541e-25
2.76481e-09	7.79184e-09	1.56515e-25
6.35633e-09	2.464e-08	5.4997e-24
3.51112e-09	2.69917e-08	4.45912e-24
5.11846e-09	2.58426e-08	3.62688e-24
7.09579e-09	2.75483e-08	6.67509e-24
1.00701e-08	3.52791e-08	1.97288e-23
8.90736e-09	3.25956e-08	1.19624e-23
3.6423e-09	2.06153e-08	2.51411e-24
1.30548e-08	3.01777e-08	1.20825e-23
4.20393e-09	2.33755e-08	4.45746e-24
5.00165e-09	3.25956e-08	7.8901e-24
1.41855e-08	4.57667e-08	4.359e-23
4.86151e-09	2.75483e-08	6.35353e-24
1.26656e-08	4.70746e-08	4.41697e-23
4.28655e-09	2.52485e-08	5.46056e-24
2.44505e-09	5.50966e-09	3.70701e-26
4.10277e-09	1.9086e-08	2.71736e-24
3.17728e-09	2.64234e-08	4.62299e-24
3.71241e-09	3.48462e-08	9.45668e-24
2.76865e-09	5.50966e-09	8.02814e-26
2.87523e-09	1.34959e-08	7.66049e-25
1.9037e-08	3.57067e-08	2.59227e-23
3.88294e-09	2.91544e-08	6.50739e-24
4.00796e-09	3.11674e-08	8.70727e-24
2.32535e-09	5.50966e-09	2.46625e-26
3.40659e-09	2.06153e-08	1.98303e-24
2.82266e-09	1.9086e-08	1.61737e-24
4.52876e-09	2.96704e-08	8.89133e-24
2.58043e-09	5.50966e-09	5.01588e-26
6.55054e-09	3.61293e-08	1.55622e-23
2.23428e-09	7.79184e-09	9.09964e-26
1.22762e-08	3.6547e-08	2.2556e-23
3.03317e-09	1.10193e-08	4.31329e-25
1.54587e-08	3.25956e-08	1.58767e-23
2.47812e-09	1.45772e-08	6.89493e-25
2.91433e-09	1.6529e-08	1.46134e-24
1.44276e-08	3.44078e-08	9.87758e-24
5.31358e-09	4.12305e-08	1.88876e-23
1.43662e-08	3.6547e-08	1.87685e-23
2.91131e-09	1.82735e-08	1.68851e-24
7.63813e-09	3.81721e-08	1.88282e-23
3.15789e-09	2.06153e-08	2.345e-24
1.45789e-08	3.73684e-08	2.65487e-23
3.22929e-09	2.06153e-08	2.73444e-24
2.32657e-08	3.69599e-08	3.05459e-23
3.73388e-09	2.64234e-08	4.52341e-24
3.71163e-09	3.48462e-08	9.87375e-24
2.49312e-09	1.45772e-08	7.0675e-25
1.3449e-08	3.93469e-08	2.69945e-23
4.04622e-09	3.06765e-08	5.1384e-24
2.81153e-09	1.45772e-08	9.42875e-25
2.94866e-09	1.9086e-08	1.60656e-24
4.06884e-09	2.69917e-08	2.1071e-24
3.14408e-09	1.45772e-08	1.24495e-24
3.21406e-09	2.58426e-08	3.9573e-24
3.08459e-09	1.34959e-08	6.46184e-25
1.14063e-08	3.69599e-08	2.17431e-23
1.00176e-08	4.19604e-08	2.70521e-23
1.55107e-08	3.61293e-08	2.15164e-23
2.35495e-09	7.79184e-09	1.30327e-25
3.12465e-09	1.82735e-08	1.27268e-24
4.16338e-09	1.6529e-08	8.7814e-25
2.80515e-09	9.54302e-09	3.0112e-25
1.03559e-08	4.54339e-08	3.63339e-23
7.28918e-09	3.93469e-08	1.83599e-23
1.25074e-08	3.48462e-08	2.20964e-23
1.08786e-08	3.44078e-08	1.59101e-23
5.30223e-09	4.47607e-08	2.09498e-23
4.71827e-09	3.61293e-08	1.27519e-23
3.78912e-09	1.9086e-08	2.87896e-24
4.6831e-09	2.86291e-08	6.0008e-24
6.78947e-09	3.81721e-08	1.74658e-23
2.9011e-09	1.74231e-08	1.45758e-24
5.57162e-09	4.04876e-08	1.8037e-23
2.99439e-09	1.6529e-08	1.61133e-24
3.32863e-09	1.6529e-08	1.80831e-24
1.44611e-08	3.3514e-08	1.74368e-23
8.42588e-09	4.70746e-08	3.3843e-23
2.06713e-08	3.93469e-08	3.77404e-23
2.29305e-09	1.232e-08	3.56542e-25
2.31879e-09	5.50966e-09	2.22375e-26
1.72731e-08	3.89592e-08	3.02483e-23
3.49576e-09	2.27169e-08	3.88635e-24
2.62499e-09	1.82735e-08	1.35593e-24
7.25305e-09	3.81721e-08	1.78977e-23
3.46345e-09	2.40161e-08	3.52293e-24
3.85191e-09	3.25956e-08	8.26226e-24
4.00978e-09	1.82735e-08	2.25336e-24
4.10018e-09	1.82735e-08	1.27467e-24
6.12919e-09	3.3514e-08	1.18488e-23
3.3219e-09	1.9086e-08	2.32744e-24
5.08662e-09	3.3514e-08	1.05184e-23
5.33137e-09	2.52485e-08	5.83752e-24
2.66434e-09	5.50966e-09	6.3741e-26
4.5127e-09	3.25956e-08	9.44359e-24
1.45464e-08	3.57067e-08	2.38146e-23
1.06223e-08	5.28468e-08	5.80202e-23
3.17018e-09	1.82735e-08	1.87595e-24
6.01678e-09	4.44203e-08	2.47322e-23
4.27275e-09	2.40161e-08	4.31228e-24
2.09493e-08	3.77724e-08	2.96838e-23
3.46538e-09	2.33755e-08	3.98161e-24
7.86409e-09	2.69917e-08	4.91592e-24
1.44381e-08	3.89592e-08	2.90886e-23
7.77805e-09	1.6529e-08	-6.08391e-25
1.00261e-08	3.06765e-08	1.01056e-23
2.69354e-09	1.9086e-08	1.52966e-24
7.04294e-09	3.21266e-08	1.11795e-23
7.4602e-09	3.21266e-08	1.1505e-23
8.09306e-09	1.98654e-08	2.28305e-24
3.21186e-09	1.6529e-08	1.66394e-24
2.05644e-08	3.61293e-08	2.67396e-23
3.0383e-09	1.10193e-08	4.98158e-25
3.65914e-09	2.13388e-08	3.10328e-24
4.59744e-09	3.3058e-08	9.46011e-24
2.57787e-09	1.9086e-08	9.20677e-25
4.67654e-09	3.11674e-08	1.09293e-23
1.54522e-08	3.57067e-08	2.10448e-23
1.85564e-08	3.57067e-08	2.59242e-23
2.41232e-09	1.10193e-08	2.55076e-25
4.03844e-09	2.91544e-08	6.59965e-24
3.85108e-09	2.33755e-08	4.33096e-24
1.74832e-08	4.19604e-08	3.53081e-23
3.37672e-09	1.10193e-08	6.07249e-25
3.71667e-09	1.98654e-08	2.54352e-24
2.90589e-09	1.10193e-08	5.24969e-25
6.39149e-09	3.6547e-08	1.3624e-23
1.03518e-08	4.40773e-08	3.21381e-23
5.88011e-09	1.74231e-08	3.10117e-24
4.15721e-09	2.20387e-08	4.1403e-24
