label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
359,4.0,114,72,116,74,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,113
362,7.0,115,201,119,203,4.155374705678736,1.9054711331003737,0.8886656215775005,7.207106781186548,1.0,0.0026702880859375,2670.2880859375,58.30880196720553,81.15966222028781,37.21623306836668,4,2,78.125,39.0625,78.125,39.0625,2.0,0.003769520732364028,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.008284023668639054,0.0001068115234375,22
377,6.0,120,76,123,79,3.0550504633038935,2.6666666666666665,0.487950036474267,6.414213562373095,0.8571428571428571,0.002288818359375,2288.818359375,53.983460854896165,59.66895436140417,52.08333333333333,3,3,58.59375,58.59375,58.59375,58.59375,1.0,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,41
385,4.0,122,210,125,212,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.00152587890625,1525.87890625,44.07731121466846,67.65823467065927,27.621358640099515,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,114
388,4.0,123,132,125,134,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,115
389,4.0,123,146,127,147,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,116
394,6.0,125,46,131,47,6.831300510639732,0.0,1.0,4.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,133.42383809843227,0.0,6,1,117.1875,19.53125,117.1875,19.53125,6.0,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,42
396,8.0,125,181,130,183,6.147836524642696,1.9246054313207202,0.9497352948879553,8.207106781186548,0.8,0.0030517578125,3051.7578125,62.334731312723854,120.07493212192766,37.589949830482816,5,2,97.65625,39.0625,97.65625,39.0625,2.5,0.004308023694130318,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.009467455621301775,0.0001220703125,12
397,4.0,126,153,128,155,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,117
400,7.0,126,245,130,248,4.00943972722854,2.475575631317813,0.7866204924431376,7.414213562373095,0.7777777777777778,0.0026702880859375,2670.2880859375,58.30880196720553,78.30936967243242,48.35108654917604,4,3,78.125,58.59375,78.125,58.59375,1.3333333333333333,0.003769520732364028,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.008284023668639054,0.0001068115234375,23
401,6.0,127,81,130,83,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,63.7887953849786,39.0625,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,43
410,4.0,129,29,131,31,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,118
415,9.0,130,187,139,188,10.327955589886445,0.0,1.0,7.0,1.0,0.0034332275390625,3433.2275390625,66.11596682200269,201.71788261496962,0.0,9,1,175.78125,19.53125,175.78125,19.53125,9.0,0.004846526655896607,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.010650887573964497,0.0001373291015625,8
417,4.0,131,42,135,43,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,119
419,5.0,131,87,135,89,4.34169545110285,1.27658944452507,0.9557961393962537,4.207106781186548,0.8333333333333334,0.0019073486328125,1907.3486328125,49.27993207070625,84.79873927935253,24.933387588380274,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,64
426,6.0,133,18,136,20,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,63.7887953849786,39.0625,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,44
428,4.0,133,67,135,69,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,120
440,4.0,138,26,140,28,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,121
444,4.0,139,83,142,85,3.23606797749979,1.2360679774997898,0.9241763718304448,4.414213562373095,1.0,0.00152587890625,1525.87890625,44.07731121466846,63.20445268554277,24.14195268554277,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,122
447,9.0,139,236,146,238,7.302967433402215,1.4054567378526126,0.9813067629253164,7.0,0.8181818181818182,0.0034332275390625,3433.2275390625,66.11596682200269,142.63608268363703,27.45032691118384,7,2,136.71875,39.0625,136.71875,39.0625,3.5,0.004846526655896607,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.010650887573964497,0.0001373291015625,9
450,6.0,140,148,144,150,4.363338213437162,1.65500979239906,0.9252741613028527,5.0,0.8571428571428571,0.002288818359375,2288.818359375,53.983460854896165,85.22144948119457,32.32441000779414,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,45
452,7.0,141,51,145,53,4.155374705678736,1.9054711331003737,0.8886656215775005,7.207106781186548,1.0,0.0026702880859375,2670.2880859375,58.30880196720553,81.15966222028781,37.21623306836668,4,2,78.125,39.0625,78.125,39.0625,2.0,0.003769520732364028,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.008284023668639054,0.0001068115234375,24
457,4.0,143,124,145,126,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,123
464,4.0,145,175,148,177,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.00152587890625,1525.87890625,44.07731121466846,55.24271728019903,33.829117335329634,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,124
467,4.0,147,65,149,67,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,125
468,4.0,147,102,149,104,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,126
470,5.0,147,204,152,205,5.656854249492381,0.0,1.0,3.0,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,110.48543456039806,0.0,5,1,97.65625,19.53125,97.65625,19.53125,5.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,65
471,4.0,149,74,152,76,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.00152587890625,1525.87890625,44.07731121466846,55.24271728019903,33.829117335329634,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,127
474,4.0,150,19,154,20,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,128
486,4.0,155,84,157,86,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,129
487,4.0,155,160,158,162,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.00152587890625,1525.87890625,44.07731121466846,67.65823467065927,27.621358640099515,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,130
492,4.0,156,235,160,236,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,131
494,4.0,157,126,159,128,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,132
498,7.0,158,179,162,181,4.155374705678736,1.9054711331003737,0.8886656215775005,7.207106781186548,1.0,0.0026702880859375,2670.2880859375,58.30880196720553,81.15966222028781,37.21623306836668,4,2,78.125,39.0625,78.125,39.0625,2.0,0.003769520732364028,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.008284023668639054,0.0001068115234375,25
504,4.0,160,186,163,188,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.00152587890625,1525.87890625,44.07731121466846,55.24271728019903,33.829117335329634,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,133
509,5.0,163,56,168,57,5.656854249492381,0.0,1.0,3.0,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,110.48543456039806,0.0,5,1,97.65625,19.53125,97.65625,19.53125,5.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,66
522,4.0,165,75,168,77,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.00152587890625,1525.87890625,44.07731121466846,67.65823467065927,27.621358640099515,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,134
531,4.0,168,113,170,115,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,135
541,4.0,171,100,175,101,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,136
543,4.0,171,235,173,237,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,137
545,4.0,173,200,176,202,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.00152587890625,1525.87890625,44.07731121466846,67.65823467065927,27.621358640099515,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,138
548,4.0,174,128,176,130,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,139
555,7.0,176,110,180,112,4.155374705678736,1.9054711331003737,0.8886656215775005,7.207106781186548,1.0,0.0026702880859375,2670.2880859375,58.30880196720553,81.15966222028781,37.21623306836668,4,2,78.125,39.0625,78.125,39.0625,2.0,0.003769520732364028,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.008284023668639054,0.0001068115234375,26
557,5.0,177,172,180,174,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,60.515364784490885,34.938562148434215,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,67
558,5.0,177,254,181,256,4.34169545110285,1.2765894445250698,0.9557961393962537,4.207106781186548,0.8333333333333334,0.0019073486328125,1907.3486328125,49.27993207070625,84.79873927935253,24.93338758838027,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,68
563,5.0,180,95,184,97,4.093338188813543,1.5635160606788383,0.9241763718304448,4.414213562373095,0.8333333333333334,0.0019073486328125,1907.3486328125,49.27993207070625,79.9480115002645,30.53742306013356,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,69
577,4.0,185,71,189,72,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,140
581,5.0,186,138,190,140,4.34169545110285,1.27658944452507,0.9557961393962537,4.207106781186548,0.8333333333333334,0.0019073486328125,1907.3486328125,49.27993207070625,84.79873927935253,24.933387588380274,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,70
602,4.0,193,123,195,125,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,141
603,6.0,193,242,199,243,6.831300510639732,0.0,1.0,4.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,133.42383809843227,0.0,6,1,117.1875,19.53125,117.1875,19.53125,6.0,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,46
610,4.0,195,206,198,208,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.00152587890625,1525.87890625,44.07731121466846,55.24271728019903,33.829117335329634,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,142
615,4.0,197,163,199,166,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.00152587890625,1525.87890625,44.07731121466846,55.24271728019903,33.829117335329634,2,3,39.0625,58.59375,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,143
621,6.0,198,233,201,235,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,63.7887953849786,39.0625,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,47
625,8.0,200,66,207,68,8.493618765183317,1.1655214591442762,0.9905401537573569,7.207106781186548,0.7272727272727273,0.0030517578125,3051.7578125,62.334731312723854,165.89099150748666,22.764090998911644,7,2,136.71875,39.0625,136.71875,39.0625,3.5,0.004308023694130318,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.009467455621301775,0.0001220703125,13
627,5.0,200,220,204,222,4.34169545110285,1.2765894445250698,0.9557961393962537,4.207106781186548,0.8333333333333334,0.0019073486328125,1907.3486328125,49.27993207070625,84.79873927935253,24.93338758838027,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,71
628,5.0,201,72,206,73,5.656854249492381,0.0,1.0,3.0,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,110.48543456039806,0.0,5,1,97.65625,19.53125,97.65625,19.53125,5.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,72
643,4.0,205,29,208,31,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.00152587890625,1525.87890625,44.07731121466846,67.65823467065927,27.621358640099515,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,144
644,5.0,205,134,208,136,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,60.515364784490885,34.938562148434215,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,73
647,10.0,207,13,213,15,6.66068129384469,1.906652748097416,0.958153497335433,10.414213562373096,0.9090909090909091,0.003814697265625,3814.697265625,69.69234828721763,130.09143152040411,37.23931148627766,6,2,117.1875,39.0625,117.1875,39.0625,3.0,0.005385029617662897,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.011834319526627219,0.000152587890625,7
648,8.0,207,18,213,20,6.984716318104124,1.4878635540969356,0.9770484855851236,7.0,0.8,0.0030517578125,3051.7578125,62.334731312723854,136.42024058797116,29.05983504095577,6,2,117.1875,39.0625,117.1875,39.0625,3.0,0.004308023694130318,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.009467455621301775,0.0001220703125,14
649,5.0,207,53,211,55,4.093338188813542,1.563516060678838,0.9241763718304448,4.414213562373095,0.8333333333333334,0.0019073486328125,1907.3486328125,49.27993207070625,79.94801150026449,30.537423060133555,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,74
663,5.0,212,134,216,136,4.093338188813542,1.563516060678838,0.9241763718304448,4.414213562373095,0.8333333333333334,0.0019073486328125,1907.3486328125,49.27993207070625,79.94801150026449,30.537423060133555,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,75
666,4.0,213,30,215,32,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,145
667,4.0,213,79,215,81,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,146
677,4.0,215,130,218,132,3.23606797749979,1.2360679774997898,0.9241763718304448,4.414213562373095,1.0,0.00152587890625,1525.87890625,44.07731121466846,63.20445268554277,24.14195268554277,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,147
681,4.0,216,103,220,104,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,148
691,4.0,219,109,223,110,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,149
696,6.0,220,83,223,85,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,63.7887953849786,39.0625,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,48
698,5.0,220,211,222,214,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,60.515364784490885,34.938562148434215,2,3,39.0625,58.59375,58.59375,39.0625,1.5,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,76
699,5.0,221,103,226,104,5.656854249492381,0.0,1.0,3.0,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,110.48543456039806,0.0,5,1,97.65625,19.53125,97.65625,19.53125,5.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,77
700,5.0,221,156,224,158,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,60.515364784490885,34.938562148434215,3,2,58.59375,39.0625,58.59375,39.0625,1.5,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,78
707,4.0,223,134,225,136,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,150
712,6.0,225,13,231,14,6.831300510639732,0.0,1.0,4.0,1.0,0.002288818359375,2288.818359375,53.983460854896165,133.42383809843227,0.0,6,1,117.1875,19.53125,117.1875,19.53125,6.0,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,49
723,5.0,229,94,234,95,5.656854249492381,0.0,1.0,3.0,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,110.48543456039806,0.0,5,1,97.65625,19.53125,97.65625,19.53125,5.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,79
725,4.0,229,134,231,136,2.0,2.0,0.0,4.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,39.0625,39.0625,2,2,39.0625,39.0625,39.0625,39.0625,1.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,151
726,4.0,229,161,233,162,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,152
732,5.0,231,99,236,100,5.656854249492381,0.0,1.0,3.0,1.0,0.0019073486328125,1907.3486328125,49.27993207070625,110.48543456039806,0.0,5,1,97.65625,19.53125,97.65625,19.53125,5.0,0.0026925148088314485,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.005917159763313609,7.62939453125e-05,80
747,6.0,235,70,239,72,4.363338213437162,1.65500979239906,0.9252741613028527,5.0,0.8571428571428571,0.002288818359375,2288.818359375,53.983460854896165,85.22144948119457,32.32441000779414,4,2,78.125,39.0625,78.125,39.0625,2.0,0.0032310177705977385,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.007100591715976331,9.1552734375e-05,50
757,4.0,239,26,243,27,4.47213595499958,0.0,1.0,2.0,1.0,0.00152587890625,1525.87890625,44.07731121466846,87.34640537108554,0.0,4,1,78.125,19.53125,78.125,19.53125,4.0,0.002154011847065159,230723A-JC-32-Center,25.0,0.3223419189453125,0.0128936767578125,0.004733727810650888,6.103515625e-05,153
