label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,707.0,101.45584412271572,0.9632152588555858,36.17530059580241,25.503893571245282,1.4184226614162456,0.8631278712566252,0.08133148131751872,0.05733938376048791,0.0035736538305131994,81.33148131751872,57.33938376048791,3573.6538305131994,3.4533273599999994,2.2797356399999997
2,578.0,91.94112549695427,0.9413680781758957,29.7848553396869,25.14946778994284,1.1843135444638606,0.8592470914394602,0.06696409886600446,0.05654254245341688,0.0029216010099527992,66.96409886600446,56.54254245341688,2921.6010099527994,3.4533273599999994,2.2797356399999997
3,749.0,102.87005768508881,0.9664516129032258,31.996169329689224,30.519611442906218,1.048380625341356,0.8894339753661972,0.07193570765716709,0.06861602162262832,0.003785950097672399,71.93570765716709,68.61602162262832,3785.9500976723994,3.4533273599999994,2.2797356399999997
4,432.0,79.45584412271572,0.9557522123893806,28.340875482137417,19.868474586463623,1.4264243265784498,0.8598880610108872,0.06371765671147026,0.0446694966737627,0.0021836187479231995,63.71765671147026,44.6694966737627,2183.6187479231994,3.4533273599999994,2.2797356399999997
5,1008.0,128.66904755831214,0.9509433962264151,50.40856384119577,26.008071774242918,1.9381892005972496,0.7651070851766838,0.11333155774160679,0.05847290744715938,0.005095110411820799,113.33155774160679,58.47290744715937,5095.110411820799,3.4533273599999994,2.2797356399999997
6,638.0,94.5269119345812,0.9622926093514329,30.440639628713587,27.171925919742957,1.1202974613807408,0.8972626751828802,0.0684384724516516,0.06108955416832129,0.0032248813916087994,68.4384724516516,61.08955416832129,3224.8813916087993,3.4533273599999994,2.2797356399999997
7,775.0,109.69848480983501,0.9591584158415841,42.374339336764585,23.855071919896254,1.776324107470931,0.8093014313959994,0.09526853215727434,0.053632403994625946,0.003917371596389999,95.26853215727434,53.632403994625946,3917.371596389999,3.4533273599999994,2.2797356399999997
8,910.0,116.76955262170047,0.9578947368421052,41.79265009987364,28.41071576517984,1.4710171487863284,0.8386717680440887,0.0939607435135419,0.06387467582622322,0.004599752455115999,93.9607435135419,63.87467582622322,4599.752455115999,3.4533273599999994,2.2797356399999997
9,542.0,86.62741699796952,0.9695885509838998,29.80445851637669,23.592808259884393,1.263285751660779,0.9076082197518611,0.06700817190402905,0.05304276709836768,0.0027396327809591993,67.00817190402906,53.042767098367676,2739.6327809591994,3.4533273599999994,2.2797356399999997
10,1192.0,130.66904755831212,0.9651821862348178,44.870630949236684,34.312267565105934,1.3077139499479813,0.8772849283879708,0.10088084473793085,0.07714289867592505,0.006025170248899199,100.88084473793086,77.14289867592505,6025.170248899199,3.4533273599999994,2.2797356399999997
11,635.0,94.8700576850888,0.9650455927051672,32.34484991463588,25.463502870545287,1.2702435355840431,0.8865949638044004,0.07271963226907925,0.05724857496373214,0.003209717372525999,72.71963226907926,57.24857496373214,3209.7173725259995,3.4533273599999994,2.2797356399999997
12,691.0,98.87005768508881,0.9759887005649718,34.47049815696366,25.979931910770134,1.3268124903234912,0.8882972882357377,0.0774986421863751,0.05840964171770805,0.0034927790620715993,77.49864218637511,58.409641717708055,3492.779062071599,3.4533273599999994,2.2797356399999997
13,501.0,85.11269837220809,0.9524714828897338,27.88706521501422,23.341896696126405,1.1947214734971425,0.8690782298115668,0.06269737324030787,0.052478652666033146,0.0025323911868275996,62.69737324030786,52.47865266603314,2532.3911868275995,3.4533273599999994,2.2797356399999997
14,452.0,76.8700576850888,0.9762419006479481,25.169570442667904,23.055061811104135,1.0917155915212227,0.961244537610881,0.05658773844343254,0.05183377326743298,0.0022847122084751997,56.587738443432535,51.833773267432974,2284.7122084751995,3.4533273599999994,2.2797356399999997
15,707.0,102.2842712474619,0.9645293315143247,37.551331610771605,24.485582848532793,1.5336098733308987,0.8492030929950088,0.08442515680723336,0.05504995649504233,0.0035736538305131994,84.42515680723336,55.04995649504233,3573.6538305131994,3.4533273599999994,2.2797356399999997
16,662.0,97.11269837220809,0.9622093023255814,34.597729042021456,24.802060332761613,1.3949538295542536,0.8820959138262513,0.07778469029601515,0.05576148016373462,0.003346193544271199,77.78469029601514,55.76148016373462,3346.1935442711992,3.4533273599999994,2.2797356399999997
17,112.0,42.62741699796952,0.896,17.551701663622584,8.482515831617237,2.0691622641246825,0.7745507018763228,0.039460788782256104,0.019070901043591767,0.0005661233790911999,39.4607887822561,19.070901043591768,566.1233790911999,3.4533273599999994,2.2797356399999997
18,666.0,96.2842712474619,0.9624277456647399,30.09876071438294,28.734466094394786,1.0474793794847743,0.9027622656872767,0.06766983976371858,0.06460255074138402,0.0033664122363815992,67.66983976371858,64.60255074138401,3366.412236381599,3.4533273599999994,2.2797356399999997
20,914.0,127.25483399593904,0.9067460317460317,39.71475958014272,30.490625364256637,1.302523615232218,0.709263290006957,0.08928910537365166,0.06855085338144362,0.004619971147226399,89.28910537365165,68.55085338144362,4619.971147226399,3.4533273599999994,2.2797356399999997
21,108.0,45.798989873223334,0.8503937007874016,19.362096529825923,7.886073215126745,2.4552265749557507,0.6470261310205179,0.043531027144146424,0.017729942966640856,0.0005459046869807999,43.53102714414642,17.729942966640856,545.9046869807999,3.4533273599999994,2.2797356399999997
22,328.0,73.11269837220809,0.9291784702549575,29.016251228350992,14.736791316692933,1.9689666905633088,0.7710775917535834,0.06523607698665239,0.03313213844566805,0.0016579327530527996,65.23607698665239,33.13213844566805,1657.9327530527996,3.4533273599999994,2.2797356399999997
23,760.0,103.94112549695427,0.9669211195928753,35.5139879375112,27.627210909861414,1.2854713439363015,0.8839925928928363,0.07984467852038893,0.06211315320020502,0.0038415515009759993,79.84467852038892,62.11315320020501,3841.5515009759993,3.4533273599999994,2.2797356399999997
24,799.0,108.76955262170047,0.9534606205250596,36.21586192950455,28.92928218504348,1.2518755805226391,0.8486760743652437,0.08142267374162789,0.06504054796534585,0.0040386837490523995,81.42267374162789,65.04054796534585,4038.683749052399,3.4533273599999994,2.2797356399999997
25,549.0,85.698484809835,0.9716814159292035,28.424923531635006,24.81487650507247,1.1454791453757427,0.9393683458568746,0.06390661857923371,0.055790294251294226,0.0027750154921523996,63.90661857923371,55.79029425129422,2775.0154921523995,3.4533273599999994,2.2797356399999997
26,161.0,55.45584412271571,0.8473684210526315,22.088612498964427,10.43130632349856,2.117530807163193,0.6578715408100444,0.049660943936921755,0.02345228875486887,0.0008138023574435999,49.660943936921754,23.45228875486887,813.8023574435998,3.4533273599999994,2.2797356399999997
27,1093.0,129.84062043356596,0.9455017301038062,43.47631236107389,33.01293282929048,1.3169478939023513,0.8147209083440764,0.09774605402890797,0.0742216563627806,0.0055247576191667985,97.74605402890796,74.22165636278059,5524.757619166799,3.4533273599999994,2.2797356399999997
28,160.0,58.87005768508881,0.8421052631578947,26.927132677802792,8.244022122241367,3.266261574572522,0.5801508380664401,0.0605391953141969,0.018534705176550374,0.0008087476844159999,60.539195314196895,18.53470517655037,808.7476844159999,3.4533273599999994,2.2797356399999997
