#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
2.0216e-09	1.90735e-16	2.03095e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.18528e-09	1.90735e-16	1.6622e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.53402e-09	9.53674e-17	7.62376e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.14681e-09	1.90735e-16	8.97446e-26	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.02622e-09	3.8147e-16	7.10453e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.77066e-09	1.90735e-16	1.74955e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.14709e-09	9.53674e-17	1.06981e-25	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.99952e-09	3.8147e-16	6.18727e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.1366e-09	9.53674e-17	4.39672e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.44709e-09	1.90735e-16	1.75251e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.55973e-09	3.8147e-16	6.49764e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.53738e-09	3.8147e-16	5.67039e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.44126e-09	9.53674e-17	6.34286e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.35779e-09	2.86102e-16	2.8985e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.85775e-09	5.72205e-16	6.4854e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
1.8044e-09	9.53674e-17	8.09976e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.80145e-09	4.76837e-16	5.40764e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.34122e-09	9.53674e-17	6.51828e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.43001e-09	5.72205e-16	8.544e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.24069e-09	3.8147e-16	6.38852e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.11817e-09	4.76837e-16	6.58264e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.79961e-09	3.8147e-16	5.69558e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.16356e-09	9.53674e-17	6.30288e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.40043e-09	9.53674e-17	7.11444e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.25305e-09	1.90735e-16	1.16789e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.52136e-09	2.86102e-16	3.26193e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
4.37534e-09	6.67572e-16	1.244e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.48064e-09	9.53674e-17	1.17218e-25	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.8697e-09	4.76837e-16	6.29947e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.01331e-09	6.67572e-16	1.25295e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
1.41577e-09	1.90735e-16	1.33107e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.03458e-09	1.90735e-16	1.50302e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.89935e-09	1.90735e-16	1.83347e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.48528e-09	5.72205e-16	8.77003e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.78358e-09	5.72205e-16	9.47151e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.04272e-09	3.8147e-16	6.27582e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.81658e-09	2.86102e-16	2.3497e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
1.8886e-09	3.8147e-16	5.23209e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.84349e-09	2.86102e-16	2.80424e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
1.10905e-09	9.53674e-17	4.46057e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.19287e-09	1.90735e-16	2.31426e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.40302e-09	2.86102e-16	3.2679e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.0363e-09	2.86102e-16	3.64614e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.66642e-09	2.86102e-16	2.87018e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.06483e-09	4.76837e-16	6.41624e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.34668e-09	3.8147e-16	5.4002e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
2.93954e-09	3.8147e-16	5.60825e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.75214e-09	9.53674e-17	7.55681e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.06345e-09	1.90735e-16	1.67346e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.76087e-09	9.53674e-17	6.95549e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
