#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
4.15707e-09	4.19617e-15	5.68169e-24	5.85937e-08	9.95902e-08	4.86522e-08	9.81579e-08
3.39931e-09	2.09808e-15	2.93484e-24	4.88281e-08	6.55098e-08	3.92632e-08	6.14554e-08
3.33143e-09	2.00272e-15	2.01015e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.4016e-08
3.45112e-09	3.8147e-15	7.39551e-24	5.85937e-08	9.00346e-08	5.29199e-08	8.79153e-08
2.52665e-09	9.53674e-16	9.89417e-25	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
2.87789e-09	1.52588e-15	1.22989e-24	3.90625e-08	5.69429e-08	3.5849e-08	5.29199e-08
2.3542e-09	1.90735e-16	2.52834e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
7.02079e-09	5.43594e-15	1.94692e-23	5.85937e-08	1.09183e-07	5.80412e-08	1.04986e-07
3.1501e-09	1.90735e-15	2.97197e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.14554e-08
2.19961e-09	5.72205e-16	6.85495e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.99624e-09	7.62939e-16	4.18334e-25	2.62039e-08	4.88281e-08	9.38902e-09	4.86522e-08
9.58387e-09	7.05719e-15	3.98486e-23	6.83594e-08	1.20794e-07	6.91373e-08	1.17789e-07
3.17884e-09	1.04904e-15	2.03546e-24	2.92969e-08	4.97951e-08	2.98741e-08	4.86522e-08
3.84791e-09	4.1008e-15	9.08916e-24	5.85937e-08	1.01956e-07	4.77986e-08	9.81579e-08
2.25289e-09	3.8147e-16	3.78281e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
3.43166e-09	1.33514e-15	2.23351e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
6.70492e-09	4.95911e-15	1.60687e-23	5.85937e-08	1.11345e-07	5.03593e-08	1.084e-07
1.07011e-08	6.58035e-15	3.01894e-23	6.83594e-08	1.17998e-07	6.82838e-08	1.16082e-07
2.76546e-09	7.62939e-16	7.30833e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
4.0726e-09	3.05176e-15	7.27899e-24	4.88281e-08	8.34375e-08	4.01167e-08	8.02334e-08
2.68343e-09	5.72205e-16	9.19424e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.24773e-09	3.14713e-15	5.32887e-24	5.85937e-08	8.05294e-08	4.86522e-08	7.85263e-08
1.05384e-08	4.1008e-15	1.80357e-23	4.88281e-08	9.61803e-08	4.86522e-08	9.13295e-08
2.80334e-09	3.8147e-16	6.21092e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.5376e-09	7.62939e-16	6.58237e-25	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
3.77833e-09	2.38419e-15	3.17033e-24	4.88281e-08	7.10948e-08	3.75561e-08	6.91373e-08
4.29581e-09	2.09808e-15	3.10817e-24	4.88281e-08	6.55098e-08	3.92632e-08	6.14554e-08
2.74945e-09	1.81198e-15	2.10263e-24	4.80405e-08	6.17632e-08	3.32883e-08	5.88947e-08
3.65168e-09	1.52588e-15	2.86297e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.29199e-08
3.37372e-09	1.43051e-15	1.73668e-24	3.90625e-08	5.25895e-08	3.75561e-08	5.03593e-08
2.15578e-09	5.72205e-16	5.98285e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.19765e-09	1.90735e-16	2.19815e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.92624e-09	1.52588e-15	2.24802e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.29199e-08
4.82146e-09	3.52859e-15	7.84166e-24	4.88281e-08	9.00346e-08	4.86522e-08	8.87689e-08
