#	z_max	r_eq	V_L
3.78143e-09	2.27169e-08	2.12217e-24
3.10077e-09	2.464e-08	2.12873e-24
2.43629e-09	1.55837e-08	4.82293e-25
1.31327e-08	3.97308e-08	2.5973e-23
2.78767e-09	2.20387e-08	1.43756e-24
3.3903e-09	2.13388e-08	1.89198e-24
3.51369e-09	3.57067e-08	8.5136e-24
2.92349e-09	1.82735e-08	9.44942e-25
3.15229e-09	2.80939e-08	3.43931e-24
2.26848e-09	1.45772e-08	7.66207e-25
2.19939e-09	1.55837e-08	6.68165e-25
4.84033e-09	2.58426e-08	1.86739e-24
2.38571e-09	1.55837e-08	8.95519e-25
2.75686e-09	1.82735e-08	5.36366e-25
3.15139e-09	2.13388e-08	1.4456e-24
3.04227e-09	1.45772e-08	9.70544e-25
3.85696e-09	2.69917e-08	2.9997e-24
3.83e-09	3.48462e-08	3.53774e-24
3.46417e-09	3.25956e-08	5.32383e-24
3.38688e-09	3.06765e-08	3.37971e-24
2.04628e-09	7.79184e-09	1.11405e-25
2.30949e-09	1.45772e-08	5.35214e-25
3.57711e-09	2.52485e-08	2.28236e-24
5.14414e-09	3.06765e-08	6.87701e-24
6.3687e-09	4.40773e-08	1.74631e-23
2.80813e-09	2.33755e-08	2.50721e-24
3.47806e-09	1.74231e-08	1.00175e-24
8.92596e-09	4.19604e-08	2.17975e-23
2.05968e-09	1.10193e-08	5.03749e-26
2.8496e-09	2.06153e-08	1.24678e-24
5.02128e-09	3.93469e-08	1.49747e-23
3.43542e-09	2.58426e-08	2.31598e-24
2.10039e-09	7.79184e-09	1.69793e-25
4.27411e-09	2.86291e-08	5.58217e-24
2.96169e-09	1.82735e-08	1.1139e-24
3.0504e-09	1.34959e-08	4.59536e-25
2.44486e-09	1.34959e-08	4.4875e-25
1.15124e-08	4.77151e-08	4.0968e-23
2.75844e-09	2.64234e-08	3.9401e-24
3.67489e-09	3.21266e-08	7.15083e-24
2.44799e-09	5.50966e-09	9.57298e-26
2.78665e-09	1.74231e-08	7.56972e-25
3.50959e-09	3.16506e-08	3.75448e-24
2.01612e-09	1.10193e-08	3.82466e-25
3.01707e-09	1.82735e-08	1.62108e-24
1.48668e-08	4.12305e-08	3.08434e-23
4.34007e-09	3.61293e-08	2.08012e-23
2.84001e-09	5.50966e-09	3.96147e-26
2.169e-09	1.34959e-08	4.95118e-25
2.50666e-09	1.10193e-08	2.11462e-25
3.83015e-09	3.3058e-08	5.57705e-24
3.11445e-09	2.75483e-08	3.7112e-24
3.63735e-09	2.52485e-08	4.03166e-24
2.30302e-09	1.55837e-08	7.79794e-25
2.12716e-09	1.6529e-08	6.93632e-25
4.83873e-09	2.91544e-08	4.67411e-24
4.30164e-09	3.77724e-08	4.96913e-24
4.22614e-09	2.75483e-08	3.89785e-24
3.68541e-09	3.06765e-08	5.40209e-24
4.41412e-09	2.69917e-08	4.85086e-24
2.72648e-09	1.34959e-08	8.12142e-25
3.26006e-09	2.33755e-08	2.11419e-24
2.24072e-09	7.79184e-09	2.11881e-25
3.56087e-09	1.9086e-08	1.27751e-24
2.65338e-09	1.34959e-08	6.35675e-25
4.55181e-09	4.50985e-08	1.40294e-23
3.54803e-09	1.9086e-08	8.23194e-25
2.24317e-09	9.54302e-09	2.97509e-25
2.68037e-09	1.82735e-08	8.37573e-25
3.6953e-09	3.52791e-08	4.95497e-24
2.91854e-09	1.9086e-08	1.13765e-24
2.80073e-09	1.9086e-08	1.37689e-24
3.13661e-09	1.55837e-08	7.77857e-25
2.76794e-09	1.74231e-08	1.24554e-24
2.75656e-09	1.6529e-08	6.55762e-25
3.90327e-09	3.21266e-08	6.41298e-24
2.3632e-09	1.82735e-08	1.15326e-24
2.95386e-09	2.06153e-08	1.45841e-24
3.2096e-09	2.06153e-08	1.64316e-24
2.62076e-09	1.74231e-08	1.22254e-24
2.83921e-09	2.06153e-08	1.43048e-24
2.42614e-09	1.55837e-08	9.31724e-25
2.41716e-09	1.82735e-08	7.47997e-25
3.01408e-09	1.6529e-08	1.06168e-24
3.058e-09	1.6529e-08	1.08918e-24
1.15436e-08	5.16852e-08	5.79035e-23
4.56506e-09	3.16506e-08	5.49765e-24
3.24016e-09	3.01777e-08	3.53729e-24
3.25045e-09	2.33755e-08	2.06939e-24
4.31036e-09	3.73684e-08	9.83274e-24
5.19204e-09	3.11674e-08	5.51e-24
3.46506e-09	3.11674e-08	5.31751e-24
5.14368e-09	5.07966e-08	1.52347e-23
4.08732e-09	2.464e-08	2.0538e-24
3.05244e-09	2.33755e-08	2.00561e-24
4.29876e-09	2.58426e-08	4.24646e-24
2.61056e-09	1.232e-08	6.98152e-25
4.2866e-09	1.9086e-08	3.27459e-24
3.06063e-09	1.10193e-08	7.02297e-25
2.96046e-09	2.13388e-08	2.22051e-24
2.23321e-09	5.50966e-09	7.33344e-26
3.1737e-09	3.39638e-08	3.59929e-24
2.86142e-09	2.20387e-08	2.34203e-24
3.26595e-09	1.82735e-08	1.73241e-24
2.05925e-09	1.232e-08	4.07077e-25
2.80273e-09	2.40161e-08	2.64986e-24
3.83259e-09	3.69599e-08	1.0244e-23
9.01994e-09	5.28468e-08	5.92479e-23
2.62113e-09	1.98654e-08	2.41286e-24
3.36076e-09	2.64234e-08	2.19621e-24
2.53961e-09	1.9086e-08	4.67838e-25
3.18118e-09	1.232e-08	9.27642e-25
3.28218e-09	1.55837e-08	1.13734e-24
2.2323e-09	1.10193e-08	1.83316e-25
2.81713e-09	1.9086e-08	8.71283e-25
2.25798e-09	1.34959e-08	4.45304e-25
3.61531e-09	3.21266e-08	5.41994e-24
4.05437e-09	3.6547e-08	8.77022e-24
3.25216e-09	2.06153e-08	1.79084e-24
4.24284e-09	2.86291e-08	4.61626e-24
2.29935e-09	2.20387e-08	1.91878e-24
2.80819e-09	1.98654e-08	2.05892e-24
2.60284e-09	5.50966e-09	1.07025e-25
4.30263e-09	3.81721e-08	7.8259e-24
1.0694e-08	2.86291e-08	6.8472e-24
2.5153e-09	1.10193e-08	5.25675e-25
3.79017e-09	2.33755e-08	2.49298e-24
2.03795e-09	7.79184e-09	1.53621e-25
3.24871e-09	2.58426e-08	3.41339e-24
3.27987e-09	2.52485e-08	1.72384e-24
3.78697e-09	3.44078e-08	2.30713e-24
3.68914e-09	2.69917e-08	3.49818e-24
2.76476e-09	1.55837e-08	7.47594e-25
2.38723e-09	5.50966e-09	9.41971e-26
2.46022e-09	1.10193e-08	3.73474e-25
3.42314e-09	2.40161e-08	2.09236e-24
3.22709e-09	1.34959e-08	9.39358e-25
4.05782e-09	3.39638e-08	4.19369e-24
4.6178e-09	3.06765e-08	7.25409e-24
2.90353e-09	1.9086e-08	7.8735e-25
3.77154e-09	3.16506e-08	4.79899e-24
1.9979e-09	1.10193e-08	3.78947e-25
2.78456e-09	2.40161e-08	3.72859e-24
2.76292e-09	2.13388e-08	1.78374e-24
2.9254e-09	2.27169e-08	2.47006e-24
2.84129e-09	2.13388e-08	2.27463e-24
4.81104e-09	4.19604e-08	1.17987e-23
2.26035e-09	1.82735e-08	6.62324e-25
3.44277e-09	3.89592e-08	1.04373e-23
3.36205e-09	2.80939e-08	3.60658e-24
2.40025e-09	7.79184e-09	1.29253e-25
4.88239e-09	1.98654e-08	2.09686e-24
8.37901e-09	4.8971e-08	3.38275e-23
2.49967e-09	3.11674e-08	6.37984e-24
3.31202e-09	1.9086e-08	1.25515e-24
3.37308e-09	2.52485e-08	3.55499e-24
3.66322e-09	2.64234e-08	2.03642e-24
4.70057e-09	4.37316e-08	5.13315e-24
6.32517e-09	3.44078e-08	9.89221e-24
2.75322e-09	1.98654e-08	1.03372e-24
2.63887e-09	1.98654e-08	1.04515e-24
2.46048e-09	1.55837e-08	9.77878e-25
3.31368e-09	2.52485e-08	3.57519e-24
1.0739e-08	4.23205e-08	2.31506e-23
3.35609e-09	2.64234e-08	3.49317e-24
3.066e-09	1.9086e-08	1.46638e-24
1.32953e-08	4.40773e-08	3.69571e-23
2.46497e-09	5.50966e-09	7.79603e-26
2.85805e-09	1.55837e-08	9.43826e-25
4.26442e-09	3.3058e-08	7.67819e-24
2.04927e-09	1.34959e-08	7.39458e-25
2.71126e-09	1.82735e-08	6.59228e-25
4.39794e-09	2.52485e-08	3.32414e-24
3.62009e-09	1.9086e-08	2.20479e-24
3.50354e-09	1.9086e-08	1.56912e-24
3.07917e-09	1.232e-08	5.97663e-25
3.81044e-09	2.33755e-08	3.04696e-24
3.97292e-09	2.64234e-08	4.38106e-24
1.98562e-09	1.10193e-08	4.41635e-25
3.28958e-09	2.27169e-08	1.21791e-24
4.65719e-09	5.75226e-08	2.49776e-23
2.36533e-09	1.10193e-08	3.72088e-25
2.94209e-09	2.13388e-08	1.25646e-24
2.92585e-09	2.96704e-08	1.59352e-24
3.86927e-09	2.06153e-08	2.80836e-24
3.41673e-09	2.86291e-08	1.41084e-24
2.75704e-09	1.82735e-08	1.50645e-24
2.16676e-09	4.04876e-08	7.28124e-24
3.72287e-09	3.21266e-08	6.06103e-24
3.22269e-09	2.69917e-08	2.7021e-24
2.5721e-09	1.6529e-08	7.56273e-25
4.18342e-09	2.91544e-08	3.81485e-24
2.14525e-09	1.6529e-08	1.00089e-24
2.05067e-09	1.232e-08	2.04923e-25
2.90764e-09	1.34959e-08	6.34802e-25
3.44768e-09	2.75483e-08	4.5197e-24
3.07695e-09	1.9086e-08	2.06626e-24
3.89061e-09	2.80939e-08	4.17464e-24
2.8017e-09	1.232e-08	6.10593e-25
6.39909e-09	2.80939e-08	6.02589e-24
2.70766e-09	1.74231e-08	1.76044e-24
3.73647e-09	2.27169e-08	2.98922e-24
4.04164e-09	3.69599e-08	9.67029e-24
3.70983e-09	2.52485e-08	2.91544e-24
3.62948e-09	3.01777e-08	4.98663e-24
3.36643e-09	3.06765e-08	4.57144e-24
3.08397e-09	2.33755e-08	2.82363e-24
2.6231e-09	1.45772e-08	8.49974e-25
4.90281e-09	4.30319e-08	1.68796e-23
2.11283e-09	5.50966e-09	7.52321e-26
