label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2
1,792.0,116.8111831820431,0.9372781065088758,44.00420336446659,23.23184721827052,1.8941327803610812,0.7294007402878442,0.09893289025619564,0.05223123282694887,0.004003301037859199,98.93289025619565,52.231232826948876,4003.3010378591994
2,658.0,126.32590180780451,0.8726790450928382,56.57231557128844,15.95194726399055,3.546420674232863,0.5181445603649991,0.12718927420630494,0.035864124955739395,0.003325974852160799,127.18927420630493,35.86412495573939,3325.9748521607994
3,1115.0,155.63961030678928,0.8856235107227959,65.78545250502779,22.343776023474664,2.944240599078362,0.5784215460312178,0.14790280144895376,0.05023461788253714,0.005635960425773999,147.90280144895377,50.234617882537144,5635.960425773998
4,695.0,117.84062043356593,0.9205298013245033,51.241367241607165,17.620896829270492,2.9079886079628423,0.6289333549635707,0.11520391631461571,0.03961635750537567,0.0035129977541819993,115.20391631461571,39.616357505375674,3512.9977541819994
5,1215.0,144.91168824543144,0.9514487079091621,59.75077113594564,26.478051466965894,2.2566151142387083,0.7270751637670587,0.13433526871410112,0.05952954399112073,0.006141427728533998,134.33526871410112,59.52954399112073,6141.427728533999
6,504.0,90.32590180780451,0.9316081330868762,33.33189412003219,19.58704951870397,1.7017312427889182,0.7762753362360568,0.07493876427430356,0.04403677995092138,0.0025475552059103994,74.93876427430357,44.036779950921385,2547.5552059103993
7,1347.0,171.7401153701776,0.8968042609853528,75.79347301672439,23.908969872551378,3.170085261755207,0.5738970060946776,0.17040343364458077,0.053753580605662356,0.006808644568177199,170.40343364458076,53.75358060566235,6808.644568177198
8,805.0,132.36753236814712,0.8895027624309392,53.540486854620255,19.972319437408455,2.680734554762734,0.5773548241962105,0.12037293497576852,0.044902966898347926,0.004069011787217999,120.37293497576852,44.90296689834793,4069.011787217999
9,883.0,144.22539674441617,0.9084362139917695,63.443163367952685,18.21393311287611,3.4832214972340236,0.5334418483578547,0.1426367264736333,0.040949657260354835,0.0044632762833707994,142.63672647363327,40.94965726035483,4463.276283370799
10,1552.0,194.81118318204307,0.8362068965517241,87.85670396747415,24.300328463706602,3.6154533507105153,0.5138943145044818,0.1975247132619134,0.054633456471813,0.007844852538835198,197.5247132619134,54.633456471813,7844.852538835198
11,552.0,89.84062043356595,0.9533678756476683,31.360751127199517,22.502668084617657,1.3936459005337707,0.85941604352156,0.07050712232923757,0.05059184854792249,0.0027901795112351994,70.50712232923757,50.59184854792249,2790.1795112351992
12,1053.0,162.9116882454314,0.8804347826086957,77.13414414871787,18.6669167765071,4.132130928327361,0.49857872959706706,0.1734176109237964,0.04196808231194985,0.005322570698062799,173.41761092379642,41.96808231194985,5322.570698062799
13,1478.0,162.8528137423857,0.9360354654844838,60.216540602947155,32.08604939002239,1.8767203114033832,0.7003155422143177,0.13538243957598195,0.07213778140161173,0.007470806734792799,135.38243957598195,72.13778140161173,7470.806734792798
14,1298.0,181.0538238691624,0.9153737658674189,81.43260138480802,20.90755432200669,3.894888906211972,0.4975871465529932,0.18308166038940846,0.04700561807999475,0.006560965589824799,183.08166038940846,47.005618079994754,6560.965589824798
15,1139.0,139.39696961967,0.9531380753138076,55.120749436580546,26.637473250487982,2.0692934693259906,0.7365918729064821,0.12392577612828656,0.059887965610142105,0.0057572725784363985,123.92577612828656,59.8879656101421,5757.272578436398
16,1095.0,170.46803743153546,0.8924205378973105,79.62269587923133,18.198894843825016,4.375139070944615,0.47351970973648866,0.1790125222374406,0.040915847321578026,0.005534866965221999,179.0125222374406,40.91584732157803,5534.866965221999
