#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
3.87797e-09	2.57492e-15	6.35732e-24	4.88281e-08	8.40071e-08	4.35309e-08	7.85263e-08
5.90142e-09	1.71661e-15	5.31678e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.29199e-08
3.84574e-09	1.14441e-15	2.4804e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.5238e-08
4.89576e-09	1.52588e-15	4.25575e-24	2.92969e-08	6.17632e-08	2.90206e-08	5.88947e-08
2.87169e-09	1.90735e-16	2.9448e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
4.93093e-09	1.81198e-15	5.59693e-24	3.90625e-08	6.25305e-08	3.84096e-08	6.14554e-08
4.55248e-09	1.04904e-15	3.09958e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
5.15471e-09	1.23978e-15	3.83723e-24	2.92969e-08	5.25895e-08	2.90206e-08	5.03593e-08
3.86862e-09	1.43051e-15	3.65972e-24	3.90625e-08	5.52427e-08	3.92632e-08	5.54805e-08
4.4734e-09	1.33514e-15	4.53259e-24	2.92969e-08	5.69429e-08	2.90206e-08	5.63341e-08
4.08436e-09	1.14441e-15	3.40214e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.86522e-08
5.01935e-09	6.67572e-16	1.82478e-24	1.95312e-08	4.36732e-08	1.96316e-08	4.26773e-08
5.65924e-09	1.52588e-15	4.34079e-24	3.90625e-08	5.69429e-08	3.92632e-08	5.4627e-08
2.84449e-09	2.86102e-16	4.32396e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
3.16327e-09	2.86102e-16	5.50039e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
4.51991e-09	3.8147e-16	9.87227e-25	9.76562e-09	4.02647e-08	9.38902e-09	4.01167e-08
5.43553e-09	5.72205e-16	1.2603e-24	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
5.58071e-09	2.57492e-15	8.49781e-24	4.88281e-08	7.04209e-08	4.95057e-08	6.91373e-08
3.97304e-09	6.67572e-16	1.57722e-24	1.95312e-08	4.36732e-08	1.96316e-08	4.26773e-08
4.4086e-09	1.71661e-15	4.42997e-24	3.90625e-08	6.25305e-08	3.67025e-08	6.23089e-08
5.04851e-09	1.33514e-15	3.18075e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
4.62885e-09	2.28882e-15	5.84052e-24	4.88281e-08	6.55098e-08	4.01167e-08	6.4016e-08
5.11245e-09	1.52588e-15	3.9091e-24	3.90625e-08	5.69429e-08	2.90206e-08	5.54805e-08
4.01999e-09	5.72205e-16	1.52443e-24	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
3.21935e-09	1.90735e-16	3.96134e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.17111e-09	9.53674e-17	9.81985e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
4.53523e-09	7.62939e-16	2.20689e-24	1.95312e-08	4.97951e-08	1.96316e-08	4.86522e-08
6.03116e-09	7.62939e-16	2.07677e-24	1.95312e-08	4.97951e-08	1.96316e-08	4.86522e-08
3.2385e-09	1.90735e-16	2.50206e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
4.49749e-09	1.52588e-15	2.34085e-24	4.80405e-08	5.25895e-08	3.67025e-08	5.12128e-08
4.72332e-09	1.90735e-15	4.81001e-24	4.88281e-08	6.25305e-08	4.09703e-08	5.97483e-08
5.3729e-09	5.72205e-16	3.27134e-25	2.76214e-08	4.1432e-08	1.96316e-08	3.49954e-08
4.49009e-09	1.33514e-15	3.14645e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.12128e-08
4.99637e-09	1.04904e-15	2.7282e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
4.52575e-09	1.14441e-15	2.40055e-24	3.90625e-08	4.88281e-08	2.98741e-08	4.5238e-08
3.92276e-09	1.14441e-15	2.23158e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.5238e-08
4.13902e-09	1.43051e-15	2.99286e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.03593e-08
3.58069e-09	1.81198e-15	3.59158e-24	4.88281e-08	5.69429e-08	4.09703e-08	5.4627e-08
4.74706e-09	2.95639e-15	7.83294e-24	4.88281e-08	7.8733e-08	4.95057e-08	7.42586e-08
5.02969e-09	1.52588e-15	3.73835e-24	3.90625e-08	5.25895e-08	3.67025e-08	5.03593e-08
4.88787e-09	2.09808e-15	5.72377e-24	4.88281e-08	6.25305e-08	4.18238e-08	5.71876e-08
4.96685e-09	1.04904e-15	2.58021e-24	3.90625e-08	4.97951e-08	2.47529e-08	4.86522e-08
3.92652e-09	1.52588e-15	3.76665e-24	3.90625e-08	5.25895e-08	3.67025e-08	5.03593e-08
4.15148e-09	1.14441e-15	2.30328e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.86522e-08
1.44764e-09	9.53674e-17	-7.53715e-27	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
4.00985e-09	7.62939e-16	1.47334e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
4.54788e-09	1.81198e-15	4.55027e-24	4.88281e-08	5.69429e-08	4.09703e-08	5.4627e-08
4.35776e-09	1.33514e-15	2.7852e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.12128e-08
3.50613e-09	4.76837e-16	3.72565e-25	2.0716e-08	4.1432e-08	1.36568e-08	3.75561e-08
5.48931e-09	2.38419e-15	7.3853e-24	5.52427e-08	6.55098e-08	4.86522e-08	6.31625e-08
4.55919e-09	1.71661e-15	4.54175e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.20664e-08
5.17268e-09	1.62125e-15	4.47353e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
4.00779e-09	1.43051e-15	3.00341e-24	3.90625e-08	5.52427e-08	3.92632e-08	5.54805e-08
