#	z_max	r_eq	V_L
4.61963e-09	2.76583e-08	3.79437e-24
5.10996e-09	3.33869e-08	7.68321e-24
2.36136e-09	1.9276e-08	1.5977e-24
4.06641e-09	2.97522e-08	6.11181e-24
4.28559e-09	2.99353e-08	6.42767e-24
5.31214e-09	3.01173e-08	2.51335e-24
3.85756e-09	2.64464e-08	3.47116e-24
3.51163e-09	2.16776e-08	1.41977e-24
3.41433e-09	2.16776e-08	1.431e-24
3.92591e-09	2.6239e-08	3.41397e-24
4.68654e-09	3.57577e-08	6.16493e-24
4.36277e-09	3.68118e-08	1.01878e-23
3.6937e-09	2.51762e-08	1.55888e-24
4.30772e-09	1.81066e-08	1.36587e-24
3.92903e-09	2.53923e-08	4.3921e-24
3.66334e-09	2.42926e-08	3.74596e-24
4.17842e-09	2.42926e-08	3.00843e-24
4.09453e-09	2.2176e-08	3.12072e-24
5.21113e-09	2.68564e-08	1.58472e-24
4.54011e-09	3.32229e-08	5.51396e-24
3.94397e-09	2.40666e-08	3.08344e-24
4.83861e-09	2.97522e-08	6.53459e-24
4.36305e-09	2.66522e-08	3.30726e-24
4.09478e-09	3.02981e-08	5.18421e-24
4.18044e-09	2.70591e-08	4.16092e-24
4.03601e-09	3.62132e-08	9.75018e-24
3.87884e-09	3.68118e-08	8.25404e-24
3.3001e-09	2.49582e-08	3.0787e-24
4.50318e-09	3.41954e-08	7.31113e-24
3.10428e-09	2.26634e-08	2.41267e-24
5.19728e-09	3.28923e-08	6.88285e-24
3.6384e-09	2.68564e-08	4.84783e-24
2.69424e-09	2.03783e-08	2.24782e-24
2.83269e-09	1.95574e-08	1.14706e-24
3.05281e-09	1.40253e-08	5.72419e-25
3.85812e-09	2.47383e-08	1.32112e-24
5.20078e-09	2.76583e-08	4.27212e-24
3.90929e-09	2.68564e-08	3.25961e-24
3.91827e-09	2.2176e-08	1.60138e-24
2.59735e-09	1.84059e-08	1.26628e-24
3.45552e-09	2.2176e-08	2.22941e-24
4.46574e-09	2.76583e-08	3.55923e-24
3.75036e-09	2.9568e-08	4.43248e-24
4.06394e-09	2.99353e-08	4.76025e-24
3.87573e-09	2.29032e-08	2.34214e-24
4.05888e-09	3.75467e-08	8.99265e-24
2.9841e-09	1.74926e-08	9.92786e-25
5.14292e-09	3.82674e-08	1.04801e-23
4.20948e-09	2.09077e-08	7.53629e-25
3.93445e-09	2.51762e-08	3.79093e-24
4.53131e-09	2.84376e-08	4.55936e-24
4.32021e-09	3.15353e-08	5.36086e-24
3.60489e-09	5.72581e-09	1.74031e-25
3.21129e-09	1.9276e-08	1.21388e-24
4.61118e-09	3.49853e-08	8.87291e-24
3.17984e-09	2.33755e-08	3.6382e-24
3.74023e-09	2.38385e-08	1.48627e-24
5.40323e-09	3.56045e-08	8.37412e-24
3.56948e-09	2.19282e-08	2.11156e-24
3.43485e-09	2.29032e-08	1.82764e-24
2.76733e-09	2.09077e-08	1.84846e-24
3.66116e-09	2.76583e-08	4.23873e-24
2.41903e-09	1.87004e-08	6.70728e-25
4.05631e-09	2.78552e-08	5.40653e-24
4.06184e-09	2.58191e-08	3.02082e-24
5.15193e-09	3.38744e-08	7.50249e-24
2.40953e-09	1.68563e-08	1.08845e-24
3.22908e-09	1.4784e-08	7.14163e-25
3.63231e-09	3.20509e-08	5.6812e-24
2.89284e-09	2.16776e-08	2.95785e-24
4.02404e-09	2.90083e-08	4.83318e-24
3.71188e-09	2.76583e-08	4.20475e-24
3.77657e-09	3.27257e-08	4.67337e-24
4.14395e-09	3.06567e-08	5.65631e-24
4.44627e-09	1.98348e-08	1.37032e-24
4.05778e-09	3.06567e-08	4.59233e-24
4.46603e-09	3.25583e-08	8.10991e-24
4.98013e-09	2.72603e-08	5.4269e-24
3.61188e-09	3.27257e-08	5.10876e-24
2.72515e-09	2.01084e-08	1.06896e-24
4.34231e-09	2.66522e-08	3.3509e-24
5.08815e-09	4.06223e-08	1.18791e-23
3.80617e-09	2.66522e-08	4.89854e-24
4.15671e-09	2.99353e-08	4.38651e-24
3.83922e-09	2.01084e-08	2.18508e-24
3.20346e-09	1.98348e-08	1.74763e-24
4.34463e-09	2.72603e-08	4.06705e-24
6.04306e-09	4.33551e-08	1.26461e-23
4.62764e-09	3.0478e-08	7.5871e-24
3.97474e-09	2.40666e-08	2.19778e-24
4.39969e-09	2.90083e-08	5.07595e-24
4.12603e-09	2.64464e-08	4.22232e-24
4.07979e-09	2.86291e-08	4.97124e-24
3.66902e-09	2.60299e-08	4.59905e-24
3.24271e-09	1.6195e-08	8.48296e-25
5.0139e-09	3.89748e-08	8.83036e-24
4.03244e-09	1.6195e-08	1.02267e-24
3.49893e-09	2.06447e-08	1.77827e-24
4.07366e-09	3.41954e-08	6.5362e-24
3.14308e-09	2.78552e-08	3.95164e-24
4.09522e-09	2.64464e-08	4.08639e-24
3.21385e-09	2.42926e-08	2.34666e-24
3.87031e-09	2.58191e-08	3.51494e-24
3.90148e-09	2.40666e-08	2.98721e-24
4.61732e-09	1.98348e-08	2.93685e-24
3.60779e-09	2.51762e-08	3.27566e-24
4.45428e-09	2.88193e-08	5.21451e-24
4.38383e-09	3.63638e-08	6.78117e-24
4.4049e-09	2.70591e-08	3.38673e-24
3.10327e-09	2.2421e-08	3.11696e-24
4.03807e-09	2.93826e-08	6.01043e-24
3.57454e-09	2.76583e-08	4.83051e-24
4.3484e-09	3.20509e-08	6.3934e-24
3.81837e-09	3.68118e-08	9.7304e-24
4.36521e-09	3.27257e-08	4.9117e-24
3.55983e-09	2.47383e-08	2.13576e-24
5.3249e-09	3.96696e-08	8.07419e-24
4.3329e-09	3.06567e-08	6.44107e-24
3.81832e-09	2.76583e-08	4.08315e-24
5.17102e-09	3.188e-08	6.30895e-24
4.31081e-09	3.46715e-08	4.88139e-24
4.23445e-09	3.43549e-08	7.43763e-24
3.42055e-09	1.87004e-08	1.41095e-24
2.79424e-09	1.6195e-08	8.71596e-25
3.88237e-09	2.97522e-08	4.76615e-24
3.4543e-09	2.9196e-08	4.65e-24
3.51762e-09	2.80506e-08	3.36991e-24
3.59513e-09	2.78552e-08	3.75225e-24
4.10194e-09	2.78552e-08	4.43509e-24
4.89532e-09	3.0478e-08	6.53255e-24
3.39025e-09	2.93826e-08	4.13386e-24
4.38143e-09	3.28923e-08	8.38594e-24
4.75273e-09	3.72545e-08	1.00303e-23
4.44177e-09	2.42926e-08	3.49264e-24
3.09344e-09	1.14516e-08	2.60291e-25
3.94177e-09	2.1424e-08	9.13681e-25
3.93946e-09	3.37127e-08	7.53624e-24
2.67702e-09	1.32232e-08	3.72747e-25
4.04759e-09	3.15353e-08	5.22789e-24
4.37254e-09	2.93826e-08	5.45861e-24
4.09802e-09	3.13616e-08	7.20479e-24
5.12536e-09	2.80506e-08	4.29879e-24
4.60312e-09	2.84376e-08	6.30498e-24
4.11047e-09	2.56066e-08	4.12372e-24
3.85855e-09	3.48287e-08	4.1939e-24
4.54903e-09	2.99353e-08	3.9729e-24
5.25454e-09	4.31023e-08	1.12974e-23
3.73518e-09	2.19282e-08	1.95268e-24
4.31549e-09	2.09077e-08	7.26498e-25
4.12148e-09	2.76583e-08	3.43924e-24
4.79189e-09	3.6062e-08	8.16592e-24
3.22521e-09	2.2176e-08	2.37718e-24
3.62372e-09	2.58191e-08	3.96423e-24
3.41731e-09	2.49582e-08	2.03965e-24
2.89783e-09	1.98348e-08	1.19737e-24
3.05303e-09	1.51491e-08	1.28266e-24
4.18208e-09	2.9568e-08	3.56968e-24
4.79124e-09	3.43549e-08	6.76269e-24
4.35713e-09	2.53923e-08	2.99194e-24
1.82094e-09	5.72581e-09	1.77291e-26
4.40179e-09	2.40666e-08	3.39978e-24
4.8375e-09	3.48287e-08	6.80348e-24
3.44136e-09	2.19282e-08	1.62159e-24
3.62188e-09	2.746e-08	3.41746e-24
3.71985e-09	2.19282e-08	9.07187e-25
3.04153e-09	2.29032e-08	6.49505e-25
4.64112e-09	3.15353e-08	5.68504e-24
2.89895e-09	2.47383e-08	3.08398e-24
4.0385e-09	2.9196e-08	5.27382e-24
2.91086e-09	1.89904e-08	1.25522e-24
4.17145e-09	3.17081e-08	6.17317e-24
3.84242e-09	2.78552e-08	5.94931e-24
5.0476e-09	3.52963e-08	9.5858e-24
2.97566e-09	1.81066e-08	1.17252e-24
3.45791e-09	2.80506e-08	5.11956e-24
3.61324e-09	2.76583e-08	3.77993e-24
4.14846e-09	3.01173e-08	4.89389e-24
3.50682e-09	2.29032e-08	2.02202e-24
4.42545e-09	2.88193e-08	5.43777e-24
3.71319e-09	2.90083e-08	3.64571e-24
3.4688e-09	1.78023e-08	2.23812e-24
3.99685e-09	3.38744e-08	5.71466e-24
3.87096e-09	2.90083e-08	4.17252e-24
3.07388e-09	2.33755e-08	2.92062e-24
3.99884e-09	2.03783e-08	1.29225e-24
3.63598e-09	2.51762e-08	4.38117e-24
3.99951e-09	2.47383e-08	1.16266e-24
2.92912e-09	1.78023e-08	1.53725e-24
4.60232e-09	3.08344e-08	6.79363e-24
4.93876e-09	2.88193e-08	4.78777e-24
3.50525e-09	2.03783e-08	1.81038e-24
4.07177e-09	3.17081e-08	6.22322e-24
3.79076e-09	1.78023e-08	3.44975e-25
4.43948e-09	3.93931e-08	9.95252e-24
2.97288e-09	2.33755e-08	2.13757e-24
4.66627e-09	3.01173e-08	4.76161e-24
3.36029e-09	2.11674e-08	1.97693e-24
4.63184e-09	2.9568e-08	4.30397e-24
3.27281e-09	1.28033e-08	4.67975e-25
5.24269e-09	2.19282e-08	9.48459e-25
4.44772e-09	2.72603e-08	3.73242e-24
3.57379e-09	1.55056e-08	5.15031e-25
4.48837e-09	2.66522e-08	2.74166e-24
4.17694e-09	2.1424e-08	1.78336e-24
3.28455e-09	2.78552e-08	4.44395e-24
5.09768e-09	3.22209e-08	5.27002e-24
4.74773e-09	2.03783e-08	1.28878e-24
4.1281e-09	2.51762e-08	2.17067e-24
3.87233e-09	2.82448e-08	3.02036e-24
4.04468e-09	3.45135e-08	4.70956e-24
2.03469e-09	8.74632e-09	1.52089e-25
5.17702e-09	3.28923e-08	6.359e-24
2.92707e-09	1.78023e-08	9.05186e-25
4.54555e-09	2.19282e-08	1.61681e-24
3.65606e-09	2.6239e-08	2.66797e-24
4.33418e-09	3.68118e-08	5.12901e-24
3.52069e-09	2.47383e-08	2.98904e-24
3.39442e-09	2.58191e-08	2.94866e-24
3.37344e-09	2.49582e-08	3.24698e-24
3.91609e-09	2.84376e-08	3.7862e-24
4.36883e-09	3.10111e-08	5.38448e-24
2.17417e-09	7.39199e-09	6.66219e-26
3.66925e-09	2.29032e-08	1.41057e-24
4.27494e-09	2.72603e-08	5.17446e-24
3.43684e-09	3.08344e-08	5.85678e-24
3.56149e-09	2.42926e-08	3.19581e-24
3.91266e-09	2.76583e-08	2.59175e-24
4.10537e-09	3.40353e-08	7.75134e-24
4.07352e-09	2.86291e-08	4.68838e-24
3.43982e-09	2.09077e-08	1.50698e-24
2.52186e-09	1.32232e-08	4.29418e-25
4.05327e-09	1.98348e-08	1.16656e-24
4.95552e-09	1.40253e-08	1.48823e-24
4.69429e-09	3.0478e-08	6.55732e-24
3.24512e-09	2.78552e-08	4.3315e-24
4.21298e-09	2.84376e-08	4.71794e-24
5.22739e-09	3.45135e-08	7.15784e-24
3.79677e-09	2.06447e-08	1.49318e-24
3.93748e-09	2.72603e-08	4.01255e-24
3.56213e-09	1.98348e-08	8.13531e-25
4.2629e-09	2.56066e-08	3.23996e-24
4.50117e-09	3.68118e-08	9.17741e-24
2.36071e-09	1.40253e-08	5.11849e-25
3.89797e-09	3.13616e-08	5.59328e-24
2.77144e-09	1.98348e-08	1.63609e-24
3.6678e-09	2.53923e-08	3.6889e-24
1.7937e-09	1.28033e-08	2.48881e-25
3.64997e-09	1.98348e-08	1.48612e-24
4.87521e-09	2.90083e-08	4.42259e-24
3.60099e-09	1.04539e-08	7.29667e-26
3.58844e-09	2.6239e-08	4.34414e-24
3.80268e-09	3.65137e-08	7.98351e-24
3.93296e-09	2.84376e-08	5.1518e-24
3.91285e-09	3.15353e-08	4.84992e-24
3.37308e-09	2.16776e-08	2.63139e-24
3.43612e-09	2.58191e-08	4.09148e-24
2.85952e-09	1.95574e-08	9.28602e-25
3.3119e-09	1.98348e-08	8.00949e-25
4.67447e-09	3.15353e-08	5.80579e-24
4.50966e-09	4.25922e-08	1.18196e-23
3.86401e-09	1.98348e-08	1.2926e-24
3.82566e-09	2.66522e-08	3.13747e-24
4.39262e-09	3.43549e-08	8.46187e-24
4.27835e-09	2.72603e-08	3.59438e-24
3.09885e-09	2.03783e-08	1.42045e-24
4.26636e-09	2.82448e-08	5.51852e-24
3.0965e-09	1.74926e-08	3.8302e-25
4.51518e-09	2.97522e-08	4.2234e-24
3.5273e-09	2.2176e-08	1.94596e-24
3.06928e-09	2.1424e-08	2.40736e-24
4.46467e-09	2.746e-08	4.20397e-24
3.97268e-09	2.64464e-08	4.25865e-24
3.41761e-09	1.9276e-08	2.19998e-24
3.97412e-09	2.80506e-08	3.11801e-24
3.98498e-09	2.60299e-08	2.69732e-24
4.30312e-09	3.15353e-08	4.19896e-24
4.02313e-09	3.69599e-08	8.59149e-24
3.18512e-09	1.68563e-08	7.15612e-25
4.76147e-09	3.32229e-08	6.79936e-24
3.5596e-09	2.51762e-08	4.05601e-24
3.38859e-09	3.41954e-08	5.58034e-24
4.19677e-09	2.86291e-08	4.00179e-24
3.5783e-09	2.70591e-08	3.83832e-24
3.36619e-09	2.49582e-08	2.99692e-24
5.08102e-09	3.96696e-08	1.10692e-23
3.03603e-09	1.84059e-08	1.58189e-24
4.19786e-09	2.33755e-08	3.10659e-24
3.26764e-09	2.53923e-08	4.17498e-24
3.42577e-09	2.16776e-08	2.15555e-24
4.55042e-09	3.13616e-08	5.28112e-24
4.28343e-09	2.84376e-08	4.49449e-24
3.42835e-09	2.68564e-08	4.55507e-24
3.17043e-09	3.11868e-08	3.90922e-24
4.3286e-09	2.72603e-08	3.65284e-24
3.78647e-09	2.56066e-08	4.19571e-24
3.55172e-09	1.95574e-08	1.74257e-24
3.47521e-09	3.49853e-08	6.51233e-24
3.40301e-09	2.45165e-08	3.00493e-24
4.05501e-09	3.48287e-08	7.59254e-24
4.42491e-09	1.98348e-08	6.37915e-25
4.47381e-09	2.53923e-08	4.53174e-24
4.18727e-09	2.53923e-08	4.88829e-24
4.50729e-09	3.63638e-08	8.82705e-24
3.63292e-09	2.2176e-08	2.65756e-24
3.76849e-09	3.56045e-08	6.6926e-24
3.691e-09	2.68564e-08	4.11571e-24
3.43255e-09	2.19282e-08	2.73824e-24
3.23783e-09	2.56066e-08	3.48445e-24
3.67105e-09	2.68564e-08	4.93965e-24
5.00219e-09	3.32229e-08	6.06673e-24
4.16997e-09	2.31406e-08	2.86559e-24
3.29561e-09	2.03783e-08	1.34888e-24
4.25636e-09	2.80506e-08	4.00468e-24
3.84191e-09	3.49853e-08	7.186e-24
3.43591e-09	2.29032e-08	3.53302e-24
5.549e-09	3.37127e-08	7.98169e-24
4.79728e-09	3.43549e-08	6.64934e-24
3.46093e-09	1.68563e-08	4.60082e-25
3.13704e-09	2.09077e-08	1.32953e-24
4.66172e-09	3.10111e-08	4.66092e-24
3.91485e-09	3.72545e-08	1.00655e-23
3.15493e-09	2.2176e-08	2.09168e-24
2.93705e-09	2.82448e-08	4.14413e-24
4.0041e-09	2.33755e-08	1.29684e-24
3.83422e-09	2.31406e-08	3.57852e-24
2.75223e-09	1.71774e-08	1.66601e-24
5.11984e-09	3.22209e-08	6.90244e-24
3.17808e-09	2.58191e-08	4.20144e-24
4.17666e-09	3.13616e-08	4.04877e-24
4.07185e-09	3.25583e-08	5.96067e-24
4.52876e-09	3.02981e-08	6.10013e-24
4.60533e-09	3.78366e-08	7.64172e-24
4.59006e-09	2.90083e-08	6.91571e-24
3.40523e-09	3.17081e-08	5.80356e-24
2.74213e-09	1.55056e-08	5.43291e-25
3.63211e-09	2.66522e-08	2.73866e-24
4.12153e-09	3.48287e-08	8.37154e-24
4.08331e-09	2.51762e-08	4.39291e-24
3.60643e-09	3.08344e-08	6.03875e-24
4.16471e-09	3.51411e-08	5.28802e-24
2.95767e-09	1.36302e-08	7.04707e-25
5.38929e-09	3.20509e-08	3.00018e-24
3.00202e-09	2.38385e-08	3.59365e-24
5.34148e-09	3.54507e-08	8.07492e-24
3.05109e-09	2.53923e-08	2.42654e-24
3.87967e-09	2.9568e-08	4.26503e-24
3.82624e-09	2.97522e-08	6.6275e-24
4.16309e-09	4.07566e-08	1.11325e-23
4.2287e-09	3.57577e-08	8.67482e-24
3.72666e-09	3.38744e-08	5.56198e-24
4.27054e-09	2.66522e-08	4.33067e-24
3.96992e-09	2.80506e-08	4.60812e-24
3.84737e-09	2.45165e-08	2.24592e-24
4.44787e-09	2.9568e-08	6.4239e-24
4.22595e-09	2.82448e-08	5.63017e-24
4.9593e-09	4.85851e-08	1.47354e-23
3.42853e-09	2.31406e-08	3.11934e-24
4.35076e-09	4.12894e-08	8.36644e-24
2.93014e-09	1.9276e-08	1.70044e-24
4.01295e-09	2.80506e-08	5.91038e-24
4.29641e-09	3.28923e-08	8.31996e-24
4.05854e-09	3.43549e-08	7.50102e-24
3.77348e-09	2.58191e-08	2.35284e-24
3.89339e-09	3.02981e-08	6.32267e-24
4.56309e-09	2.76583e-08	4.42491e-24
2.84549e-09	1.87004e-08	9.51023e-25
4.98346e-09	3.35502e-08	5.50433e-24
4.69179e-09	3.0478e-08	6.54019e-24
4.24879e-09	2.90083e-08	4.95917e-24
3.80628e-09	2.80506e-08	4.96304e-24
3.49446e-09	1.6529e-08	1.82297e-24
3.44317e-09	1.44096e-08	3.7814e-25
3.68165e-09	2.31406e-08	3.73969e-24
2.86036e-09	9.35021e-09	2.78854e-25
3.61188e-09	2.60299e-08	2.59321e-24
3.61069e-09	2.40666e-08	3.85001e-24
3.28478e-09	2.56066e-08	1.51211e-24
4.87039e-09	3.22209e-08	5.45719e-24
4.96901e-09	3.17081e-08	8.33699e-24
3.81958e-09	2.47383e-08	3.9765e-24
2.37729e-09	1.6529e-08	9.83005e-25
3.84567e-09	2.88193e-08	5.50841e-24
2.74842e-09	1.09641e-08	1.45508e-26
4.35077e-09	3.48287e-08	7.46147e-24
4.26225e-09	2.2421e-08	2.17879e-24
3.65544e-09	2.51762e-08	2.18289e-24
4.34059e-09	3.75467e-08	8.2107e-24
4.08866e-09	3.74008e-08	7.07757e-24
5.04543e-09	3.89748e-08	7.99852e-24
2.99612e-09	2.78552e-08	4.23604e-24
2.7902e-09	2.19282e-08	2.23505e-24
3.81326e-09	2.93826e-08	5.49733e-24
4.64178e-09	3.93931e-08	1.00191e-23
4.00434e-09	2.56066e-08	3.68953e-24
3.8282e-09	3.75467e-08	8.03263e-24
3.03101e-09	2.31406e-08	2.6362e-24
3.31441e-09	2.16776e-08	1.39171e-24
4.65194e-09	3.37127e-08	5.16558e-24
3.28504e-09	1.40253e-08	6.89786e-25
3.50369e-09	2.2421e-08	2.5335e-24
3.66901e-09	3.78366e-08	5.44761e-24
3.36383e-09	2.56066e-08	2.79408e-24
3.23988e-09	1.95574e-08	1.15458e-24
3.57698e-09	2.16776e-08	2.64206e-24
3.75466e-09	2.78552e-08	5.81922e-24
3.08763e-09	1.6529e-08	1.29826e-24
3.57624e-09	2.51762e-08	2.19736e-24
3.61241e-09	2.58191e-08	3.64767e-24
3.67665e-09	2.16776e-08	2.91759e-24
5.24641e-09	3.28923e-08	8.25402e-24
3.70976e-09	3.6062e-08	5.10073e-24
3.93068e-09	1.78023e-08	7.35917e-25
4.43349e-09	3.76919e-08	1.01322e-23
3.15717e-09	1.68563e-08	6.51616e-25
3.24526e-09	2.2176e-08	2.73698e-24
4.72407e-09	3.32229e-08	8.38697e-24
3.93936e-09	2.64464e-08	4.31104e-24
4.46103e-09	2.82448e-08	3.37677e-24
3.14806e-09	2.45165e-08	3.04698e-24
4.06174e-09	2.58191e-08	4.90283e-24
3.49417e-09	2.33755e-08	3.55e-24
3.65138e-09	1.74926e-08	8.4928e-25
4.44076e-09	2.76583e-08	4.65615e-24
4.50517e-09	2.80506e-08	5.23762e-24
4.0934e-09	3.37127e-08	6.36132e-24
4.50532e-09	3.27257e-08	7.78039e-24
3.6565e-09	2.40666e-08	3.26916e-24
5.18366e-09	4.07566e-08	1.27411e-23
3.54434e-09	2.58191e-08	3.08606e-24
2.79284e-09	1.44096e-08	6.41211e-25
2.60356e-09	1.6529e-08	1.03786e-24
4.49181e-09	2.97522e-08	5.42178e-24
3.38843e-09	1.28033e-08	6.44363e-26
2.71056e-09	9.35021e-09	1.62774e-25
4.64258e-09	2.03783e-08	2.66287e-24
3.14707e-09	2.1424e-08	2.72306e-24
3.48625e-09	2.60299e-08	4.38082e-24
1.81648e-09	1.14516e-08	3.01025e-26
4.5485e-09	3.20509e-08	5.57467e-24
4.06549e-09	2.40666e-08	2.29241e-24
4.60168e-09	4.11569e-08	1.0706e-23
3.48475e-09	2.58191e-08	4.52152e-24
3.38396e-09	2.16776e-08	1.2449e-24
3.82354e-09	2.9568e-08	4.80448e-24
3.13704e-09	2.29032e-08	1.8467e-24
3.79846e-09	2.64464e-08	3.6251e-24
4.40721e-09	3.86934e-08	1.18931e-23
4.30892e-09	3.65137e-08	1.01735e-23
4.38827e-09	3.65137e-08	7.72683e-24
3.54796e-09	2.66522e-08	4.17196e-24
4.30928e-09	2.88193e-08	3.46269e-24
3.91483e-09	2.68564e-08	2.66917e-24
3.19082e-09	2.51762e-08	2.95406e-24
3.2972e-09	1.9276e-08	1.98263e-24
4.26214e-09	2.64464e-08	2.81309e-24
3.02639e-09	1.81066e-08	1.55667e-24
4.93263e-09	3.11868e-08	5.00841e-24
3.68722e-09	2.2421e-08	1.5597e-24
4.34491e-09	3.02981e-08	5.7085e-24
5.42725e-09	3.66631e-08	9.68536e-24
3.45083e-09	3.17081e-08	5.13743e-24
5.3719e-09	3.38744e-08	6.85001e-24
4.0819e-09	2.53923e-08	3.46514e-24
4.36855e-09	2.16776e-08	1.39162e-24
3.98884e-09	2.6239e-08	3.64851e-24
4.72547e-09	3.37127e-08	6.70875e-24
3.31969e-09	2.1424e-08	1.68319e-24
3.29769e-09	2.2176e-08	2.69035e-24
3.49841e-09	1.32232e-08	1.50022e-25
4.9167e-09	4.37316e-08	1.11009e-23
4.82669e-09	2.97522e-08	4.60404e-24
3.97407e-09	3.20509e-08	5.9934e-24
4.25633e-09	3.33869e-08	5.60628e-24
4.44654e-09	2.90083e-08	4.40701e-24
4.575e-09	3.06567e-08	6.29609e-24
3.29201e-09	2.51762e-08	1.17188e-24
3.48181e-09	2.49582e-08	3.29894e-24
2.84799e-09	2.03783e-08	1.97517e-24
2.39768e-09	1.68563e-08	1.20576e-24
5.15268e-09	4.12894e-08	9.94364e-24
2.9649e-09	1.87004e-08	1.84049e-24
3.87188e-09	2.51762e-08	3.07427e-24
4.3581e-09	2.76583e-08	4.60005e-24
4.37468e-09	4.31023e-08	1.22308e-23
4.65331e-09	3.40353e-08	6.23343e-24
3.70147e-09	2.11674e-08	2.01579e-24
3.76649e-09	2.51762e-08	2.40321e-24
4.33072e-09	2.09077e-08	1.50014e-24
3.77488e-09	3.02981e-08	6.30129e-24
3.01739e-09	2.51762e-08	3.5188e-24
3.19704e-09	2.45165e-08	3.66206e-24
4.17327e-09	2.97522e-08	5.65246e-24
4.18643e-09	2.746e-08	4.15269e-24
2.61712e-09	1.98348e-08	1.67539e-24
3.32203e-09	2.45165e-08	1.93079e-24
4.30089e-09	3.11868e-08	5.06316e-24
3.62512e-09	2.88193e-08	2.49579e-24
2.72122e-09	1.44096e-08	5.72942e-25
3.84942e-09	3.20509e-08	6.50487e-24
3.1961e-09	2.33755e-08	2.25175e-24
2.41144e-09	1.74926e-08	8.42253e-25
5.05538e-09	2.09077e-08	1.72894e-24
5.4913e-09	2.86291e-08	6.09258e-24
3.25465e-09	2.60299e-08	3.08895e-24
4.24201e-09	2.64464e-08	1.77369e-24
4.59123e-09	3.41954e-08	6.13852e-24
3.16421e-09	2.09077e-08	2.25868e-24
4.73928e-09	3.17081e-08	6.41657e-24
4.24113e-09	3.02981e-08	4.70848e-24
3.90749e-09	2.42926e-08	2.97264e-24
4.08317e-09	3.06567e-08	5.56098e-24
4.26173e-09	2.33755e-08	2.74171e-24
4.48248e-09	4.02168e-08	1.08054e-23
2.93981e-09	1.40253e-08	5.66045e-25
3.93604e-09	2.26634e-08	2.33311e-24
3.85789e-09	2.58191e-08	3.63102e-24
4.18544e-09	3.10111e-08	5.62306e-24
3.60497e-09	2.33755e-08	2.65986e-24
3.59332e-09	2.82448e-08	1.48503e-24
4.92421e-09	3.27257e-08	6.4093e-24
4.73695e-09	3.0478e-08	5.73696e-24
3.74898e-09	2.90083e-08	4.33696e-24
3.20386e-09	2.11674e-08	1.8856e-24
3.44662e-09	2.6239e-08	3.46714e-24
