#	z_max	r_eq	V_L
3.35127e-09	2.69917e-08	4.19292e-24
3.7352e-09	3.48462e-08	7.76087e-24
3.38786e-09	3.97308e-08	1.07567e-23
4.71615e-09	3.85676e-08	1.10794e-23
4.23212e-09	3.06765e-08	7.00358e-24
3.19347e-09	2.58426e-08	3.73278e-24
3.78976e-09	2.86291e-08	5.11857e-24
3.19938e-09	3.06765e-08	4.29112e-24
2.7686e-09	2.40161e-08	2.33944e-24
4.58612e-09	3.44078e-08	8.24597e-24
2.87061e-09	2.33755e-08	2.92416e-24
3.97574e-09	2.58426e-08	5.39953e-24
4.11874e-09	3.3058e-08	6.26504e-24
3.60757e-09	2.86291e-08	5.07483e-24
4.20864e-09	2.91544e-08	5.9464e-24
4.09776e-09	2.86291e-08	4.05744e-24
3.49477e-09	2.20387e-08	2.10078e-24
2.48196e-09	1.82735e-08	1.59364e-24
4.08833e-09	2.96704e-08	5.76176e-24
4.55279e-09	3.01777e-08	5.88938e-24
4.7503e-09	3.81721e-08	9.37007e-24
4.51932e-09	3.01777e-08	7.13973e-24
3.09292e-09	2.27169e-08	2.7081e-24
3.92935e-09	3.25956e-08	5.41213e-24
3.97951e-09	3.01777e-08	5.48434e-24
2.77515e-09	2.27169e-08	1.94001e-24
4.77759e-09	2.86291e-08	6.10013e-24
3.81443e-09	2.464e-08	2.21029e-24
3.08932e-09	1.82735e-08	1.39238e-24
2.76069e-09	1.9086e-08	1.74265e-24
4.09113e-09	3.3514e-08	6.463e-24
4.09028e-09	3.11674e-08	4.86284e-24
3.83307e-09	3.52791e-08	7.04597e-24
3.78612e-09	3.21266e-08	6.27161e-24
4.08678e-09	2.69917e-08	3.56722e-24
2.44936e-09	1.82735e-08	1.84567e-24
4.30477e-09	3.25956e-08	7.76115e-24
1.87574e-09	1.82735e-08	1.34133e-24
4.42103e-09	3.21266e-08	6.6053e-24
3.56002e-09	3.01777e-08	5.29315e-24
3.09869e-09	3.01777e-08	4.67401e-24
4.44043e-09	3.61293e-08	7.05236e-24
3.48546e-09	2.40161e-08	3.14534e-24
4.5818e-09	2.64234e-08	6.00323e-24
3.41307e-09	2.40161e-08	3.37291e-24
3.40501e-09	3.21266e-08	5.48473e-24
3.56516e-09	2.464e-08	3.60337e-24
3.26163e-09	3.93469e-08	7.37149e-24
2.87333e-09	2.13388e-08	2.58803e-24
2.96936e-09	3.3058e-08	4.77664e-24
2.89665e-09	1.98654e-08	1.45196e-24
2.69724e-09	2.52485e-08	2.35106e-24
3.25298e-09	2.91544e-08	4.23847e-24
3.27649e-09	2.80939e-08	5.71289e-24
4.4479e-09	3.3058e-08	5.63388e-24
2.20067e-09	1.74231e-08	1.53577e-24
2.32581e-09	2.52485e-08	2.95563e-24
3.01998e-09	2.75483e-08	4.39569e-24
4.62107e-09	3.3058e-08	9.29285e-24
5.46259e-09	4.08608e-08	1.18751e-23
3.95317e-09	3.48462e-08	7.64754e-24
3.86654e-09	3.11674e-08	4.51809e-24
3.30891e-09	2.52485e-08	3.62538e-24
4.16017e-09	3.48462e-08	7.5169e-24
3.05132e-09	2.40161e-08	2.21457e-24
2.90845e-09	2.52485e-08	3.09686e-24
2.03693e-09	1.9086e-08	9.43135e-25
1.96138e-09	2.06153e-08	1.58107e-24
3.77723e-09	2.464e-08	2.45799e-24
2.82875e-09	2.13388e-08	2.64432e-24
2.31068e-09	1.98654e-08	1.73612e-24
2.94845e-09	3.25956e-08	6.99426e-24
3.82632e-09	2.20387e-08	2.86128e-24
2.37771e-09	2.40161e-08	3.50575e-24
3.83912e-09	3.61293e-08	7.32617e-24
4.84732e-09	2.96704e-08	6.37078e-24
3.18002e-09	2.52485e-08	3.63456e-24
3.99946e-09	2.86291e-08	3.4009e-24
3.22064e-09	3.25956e-08	5.17993e-24
4.06077e-09	2.80939e-08	5.2141e-24
2.89247e-09	2.33755e-08	2.24515e-24
4.09572e-09	4.33831e-08	1.1876e-23
3.54379e-09	3.06765e-08	4.94706e-24
4.0911e-09	2.80939e-08	4.91758e-24
3.86877e-09	3.85676e-08	1.05965e-23
4.48666e-09	3.85676e-08	6.45655e-24
4.70414e-09	2.75483e-08	5.37203e-24
3.89711e-09	3.11674e-08	5.4229e-24
2.64149e-09	2.06153e-08	2.6555e-24
4.13203e-09	3.01777e-08	6.75468e-24
2.81789e-09	2.27169e-08	3.42606e-24
3.5644e-09	3.01777e-08	5.55463e-24
3.34302e-09	2.64234e-08	2.54647e-24
3.23693e-09	1.98654e-08	1.59462e-24
4.05908e-09	2.91544e-08	5.26045e-24
3.0051e-09	3.16506e-08	5.41432e-24
3.69127e-09	2.58426e-08	2.75029e-24
3.23378e-09	2.96704e-08	5.56583e-24
4.76713e-09	3.39638e-08	7.9256e-24
3.24223e-09	2.06153e-08	2.95508e-24
3.96941e-09	2.75483e-08	3.78952e-24
3.46029e-09	2.86291e-08	4.86234e-24
2.64918e-09	2.80939e-08	3.39365e-24
2.7215e-09	2.06153e-08	1.81169e-24
3.38916e-09	2.69917e-08	4.214e-24
3.31615e-09	2.52485e-08	3.53449e-24
4.06209e-09	2.91544e-08	4.22034e-24
2.85704e-09	1.45772e-08	7.17402e-25
4.17363e-09	3.3058e-08	7.97982e-24
2.56303e-09	1.74231e-08	1.5591e-24
2.99254e-09	2.464e-08	3.21269e-24
1.30788e-09	7.79184e-09	8.30257e-26
3.67986e-09	2.13388e-08	1.86206e-24
3.12655e-09	2.52485e-08	2.54985e-24
3.11052e-09	4.04876e-08	9.86999e-24
3.42356e-09	2.20387e-08	3.28984e-24
3.9633e-09	3.25956e-08	6.28608e-24
4.27303e-09	3.3058e-08	8.71235e-24
3.39505e-09	3.25956e-08	6.52117e-24
4.12614e-09	3.25956e-08	7.0056e-24
1.53294e-09	1.10193e-08	1.76082e-25
3.84541e-09	2.91544e-08	6.03772e-24
3.38847e-09	2.96704e-08	5.23321e-24
4.09273e-09	3.06765e-08	4.42486e-24
3.67614e-09	2.96704e-08	6.35921e-24
3.854e-09	2.86291e-08	3.97727e-24
2.90685e-09	3.21266e-08	6.51418e-24
3.45141e-09	3.6547e-08	9.342e-24
3.3314e-09	2.75483e-08	4.88964e-24
3.84828e-09	2.69917e-08	2.22529e-24
4.31158e-09	2.96704e-08	5.41481e-24
4.88172e-09	3.06765e-08	5.4574e-24
3.27182e-09	2.69917e-08	4.32816e-24
3.30312e-09	1.98654e-08	1.97679e-24
2.8882e-09	3.16506e-08	6.49427e-24
3.03995e-09	2.69917e-08	3.4564e-24
2.63246e-09	2.52485e-08	1.80625e-24
2.72562e-09	2.40161e-08	3.44358e-24
3.5262e-09	3.16506e-08	6.27452e-24
3.77402e-09	3.44078e-08	5.35962e-24
4.31329e-09	3.52791e-08	7.55303e-24
4.76227e-09	3.52791e-08	9.19879e-24
4.6638e-09	3.77724e-08	1.02876e-23
4.00518e-09	2.75483e-08	5.5447e-24
3.3907e-09	2.13388e-08	1.93496e-24
3.10048e-09	2.06153e-08	2.21313e-24
3.51693e-09	2.80939e-08	4.34395e-24
3.87639e-09	2.91544e-08	5.90967e-24
3.26778e-09	2.86291e-08	6.13417e-24
2.62342e-09	2.13388e-08	1.92695e-24
3.82544e-09	3.06765e-08	5.14162e-24
3.33555e-09	2.69917e-08	3.93582e-24
4.25556e-09	3.3058e-08	7.06936e-24
2.3599e-09	1.82735e-08	1.50154e-24
4.11637e-09	3.16506e-08	4.55385e-24
3.89792e-09	3.93469e-08	7.9319e-24
4.08185e-09	2.75483e-08	4.9505e-24
3.65004e-09	3.3058e-08	6.07985e-24
2.52986e-09	2.33755e-08	2.68496e-24
4.07903e-09	2.86291e-08	3.21348e-24
2.91698e-09	3.06765e-08	4.71065e-24
3.52037e-09	3.25956e-08	5.95091e-24
3.19096e-09	2.33755e-08	3.01243e-24
3.97827e-09	3.01777e-08	5.32665e-24
3.16177e-09	2.64234e-08	3.4106e-24
3.16297e-09	2.13388e-08	2.18645e-24
5.26983e-09	3.06765e-08	5.8172e-24
3.59314e-09	3.81721e-08	9.75559e-24
3.35021e-09	2.69917e-08	3.53925e-24
2.66647e-09	3.06765e-08	4.11914e-24
3.10939e-09	1.9086e-08	2.38043e-24
4.20943e-09	4.12305e-08	1.10651e-23
4.6844e-09	3.11674e-08	6.35811e-24
4.04569e-09	3.21266e-08	7.20703e-24
3.70414e-09	2.64234e-08	2.7115e-24
4.27096e-09	3.25956e-08	6.40722e-24
3.67251e-09	1.82735e-08	1.37777e-24
3.51849e-09	3.48462e-08	7.25079e-24
4.46658e-09	2.96704e-08	5.89435e-24
3.572e-09	2.40161e-08	3.09709e-24
3.59848e-09	3.25956e-08	6.01165e-24
4.2277e-09	3.01777e-08	4.96308e-24
3.79322e-09	2.96704e-08	5.31555e-24
3.61843e-09	3.97308e-08	1.0079e-23
3.52532e-09	2.86291e-08	4.4978e-24
4.55233e-09	3.52791e-08	7.84498e-24
3.95975e-09	2.69917e-08	5.1074e-24
3.93789e-09	3.57067e-08	7.98162e-24
4.19508e-09	3.01777e-08	5.21617e-24
2.70084e-09	1.232e-08	3.28576e-25
4.49241e-09	2.96704e-08	6.13739e-24
4.66118e-09	3.73684e-08	6.64511e-24
4.13874e-09	3.01777e-08	6.2717e-24
5.89893e-09	4.30319e-08	1.1331e-23
3.77657e-09	2.52485e-08	2.76299e-24
4.59735e-09	2.464e-08	4.50006e-24
3.01599e-09	1.98654e-08	1.90171e-24
3.00753e-09	2.86291e-08	4.6004e-24
4.31479e-09	2.96704e-08	5.95303e-24
2.81692e-09	1.6529e-08	6.4302e-25
4.21991e-09	3.39638e-08	6.45492e-24
4.04452e-09	4.0111e-08	7.72065e-24
4.39221e-09	3.85676e-08	9.53635e-24
4.67017e-09	2.40161e-08	3.58846e-24
4.98996e-09	3.01777e-08	5.5661e-24
3.26559e-09	1.82735e-08	1.50718e-24
3.83197e-09	2.52485e-08	3.41506e-24
4.09525e-09	3.01777e-08	5.71795e-24
4.70473e-09	2.64234e-08	4.37215e-24
4.68939e-09	3.48462e-08	7.26272e-24
3.59176e-09	3.11674e-08	5.80894e-24
4.29122e-09	3.16506e-08	5.97779e-24
3.5821e-09	2.75483e-08	2.93518e-24
3.86013e-09	3.69599e-08	7.8345e-24
3.62933e-09	2.75483e-08	3.84727e-24
3.36278e-09	2.33755e-08	2.5358e-24
3.92585e-09	3.81721e-08	8.27984e-24
2.34572e-09	2.33755e-08	2.70247e-24
2.60951e-09	1.74231e-08	1.07984e-24
3.69968e-09	3.16506e-08	5.72038e-24
2.14387e-09	1.232e-08	7.64891e-26
3.59756e-09	2.64234e-08	3.0359e-24
2.38643e-09	1.82735e-08	1.14675e-24
3.4805e-09	2.13388e-08	2.07068e-24
3.89856e-09	3.16506e-08	6.28254e-24
2.80803e-09	2.91544e-08	3.41896e-24
3.71552e-09	3.61293e-08	5.72894e-24
3.91249e-09	2.80939e-08	4.52986e-24
4.67241e-09	3.16506e-08	7.63644e-24
2.93602e-09	2.33755e-08	3.14685e-24
3.6624e-09	3.06765e-08	5.21073e-24
4.23505e-09	3.39638e-08	5.46475e-24
3.75755e-09	3.77724e-08	8.01639e-24
2.23084e-09	2.20387e-08	2.40488e-24
2.97405e-09	4.0111e-08	8.20317e-24
3.92686e-09	3.39638e-08	6.67131e-24
3.32681e-09	2.464e-08	1.51035e-24
4.18619e-09	3.06765e-08	5.8455e-24
3.82495e-09	2.91544e-08	3.48819e-24
3.37004e-09	3.39638e-08	7.44469e-24
3.85374e-09	3.3514e-08	7.20001e-24
3.48654e-09	3.01777e-08	6.24258e-24
2.8485e-09	1.82735e-08	1.58913e-24
3.4879e-09	3.89592e-08	1.00435e-23
5.09322e-09	3.69599e-08	8.03879e-24
4.15172e-09	2.58426e-08	4.42482e-24
3.53043e-09	2.06153e-08	1.57803e-24
4.09595e-09	3.52791e-08	7.47856e-24
2.59266e-09	2.64234e-08	4.25888e-24
2.84728e-09	2.464e-08	2.90907e-24
3.59714e-09	2.96704e-08	5.49073e-24
3.57022e-09	3.52791e-08	6.9393e-24
3.64694e-09	3.85676e-08	9.80263e-24
4.28572e-09	3.25956e-08	6.30771e-24
4.40053e-09	4.0111e-08	1.03895e-23
2.79799e-09	2.13388e-08	1.80695e-24
3.33042e-09	2.86291e-08	5.29316e-24
3.37227e-09	2.464e-08	3.01243e-24
3.98134e-09	3.11674e-08	4.60965e-24
4.03283e-09	2.86291e-08	4.20447e-24
3.99929e-09	2.86291e-08	2.9262e-24
3.94976e-09	3.44078e-08	7.46773e-24
4.32672e-09	2.75483e-08	4.52155e-24
4.95722e-09	3.44078e-08	5.28674e-24
3.58298e-09	4.33831e-08	9.70297e-24
2.7991e-09	1.9086e-08	1.51203e-24
2.79591e-09	2.91544e-08	4.59026e-24
4.37439e-09	4.0111e-08	1.14408e-23
3.58767e-09	3.6547e-08	8.18899e-24
3.20683e-09	3.69599e-08	8.83552e-24
2.6155e-09	2.40161e-08	3.25806e-24
3.52573e-09	3.21266e-08	6.67849e-24
4.09898e-09	3.21266e-08	7.61213e-24
3.3162e-09	2.86291e-08	3.87322e-24
4.40047e-09	4.44203e-08	9.56962e-24
3.0206e-09	2.86291e-08	3.53049e-24
2.66375e-09	2.40161e-08	2.51133e-24
3.59693e-09	3.16506e-08	6.75364e-24
3.74304e-09	3.48462e-08	6.05359e-24
3.2757e-09	2.40161e-08	3.44847e-24
2.32911e-09	2.20387e-08	1.91508e-24
3.1263e-09	2.75483e-08	3.7831e-24
3.51042e-09	2.64234e-08	3.24783e-24
3.65324e-09	3.25956e-08	6.26455e-24
2.42018e-09	1.45772e-08	7.45813e-25
1.31893e-09	9.54302e-09	1.2105e-25
4.33892e-09	4.23205e-08	1.1567e-23
3.1941e-09	3.01777e-08	6.05688e-24
3.72506e-09	2.52485e-08	3.4751e-24
3.18636e-09	3.3514e-08	5.54897e-24
5.06519e-09	3.3514e-08	8.31539e-24
3.7718e-09	3.06765e-08	5.72774e-24
4.26384e-09	3.06765e-08	5.69384e-24
4.58096e-09	3.89592e-08	8.70229e-24
4.5068e-09	3.73684e-08	9.14731e-24
3.05246e-09	3.01777e-08	3.58641e-24
4.39641e-09	4.47607e-08	9.83217e-24
3.19218e-09	3.11674e-08	3.81614e-24
2.76436e-09	2.69917e-08	3.95682e-24
3.70523e-09	2.86291e-08	4.83101e-24
2.72529e-09	1.55837e-08	1.18759e-24
3.72487e-09	3.21266e-08	5.07683e-24
3.78546e-09	2.96704e-08	4.29533e-24
3.52691e-09	3.69599e-08	8.9146e-24
3.41327e-09	2.58426e-08	3.66523e-24
3.15723e-09	2.27169e-08	2.27885e-24
3.84696e-09	3.16506e-08	6.50627e-24
2.86634e-09	2.13388e-08	2.51537e-24
3.42339e-09	2.464e-08	4.47038e-24
3.70975e-09	3.73684e-08	8.40538e-24
4.50408e-09	3.61293e-08	6.99399e-24
4.64778e-09	3.21266e-08	5.66859e-24
3.15614e-09	2.52485e-08	2.63474e-24
3.03571e-09	4.04876e-08	9.68468e-24
2.74918e-09	2.96704e-08	4.31726e-24
2.49613e-09	1.98654e-08	1.24681e-24
3.90029e-09	3.52791e-08	8.25292e-24
3.39782e-09	2.75483e-08	3.62934e-24
3.05849e-09	3.81721e-08	7.41724e-24
4.26258e-09	3.21266e-08	5.49007e-24
4.70925e-09	2.75483e-08	5.34328e-24
2.83353e-09	2.13388e-08	2.66333e-24
3.03735e-09	2.27169e-08	3.3671e-24
3.30266e-09	3.69599e-08	7.77238e-24
3.40238e-09	4.19604e-08	1.09161e-23
3.39088e-09	2.52485e-08	3.90304e-24
4.29522e-09	3.39638e-08	6.21023e-24
4.11756e-09	2.52485e-08	4.43081e-24
3.45497e-09	3.61293e-08	8.03476e-24
4.52315e-09	3.01777e-08	5.68041e-24
4.16668e-09	3.97308e-08	9.9942e-24
4.7162e-09	3.3514e-08	7.51459e-24
4.22589e-09	2.96704e-08	5.71823e-24
4.17535e-09	2.69917e-08	4.18785e-24
3.87568e-09	2.80939e-08	3.19586e-24
2.73242e-09	2.64234e-08	3.59169e-24
3.15387e-09	3.21266e-08	5.28787e-24
2.80846e-09	1.9086e-08	1.40965e-24
3.57784e-09	2.75483e-08	4.99008e-24
3.68273e-09	2.58426e-08	3.36794e-24
2.71371e-09	2.464e-08	3.37695e-24
4.15294e-09	3.44078e-08	6.6392e-24
2.67794e-09	2.69917e-08	3.57461e-24
2.85005e-09	2.52485e-08	3.89993e-24
4.33657e-09	3.44078e-08	9.92017e-24
3.64045e-09	3.77724e-08	8.33362e-24
3.72731e-09	3.48462e-08	6.19352e-24
3.36153e-09	2.64234e-08	4.31186e-24
3.68669e-09	3.01777e-08	5.60637e-24
4.41913e-09	3.21266e-08	5.52672e-24
4.96434e-09	3.57067e-08	9.16449e-24
2.89252e-09	3.39638e-08	5.4166e-24
3.79925e-09	3.11674e-08	6.77278e-24
3.35562e-09	2.58426e-08	3.00886e-24
4.62669e-09	3.6547e-08	1.04008e-23
3.72237e-09	2.96704e-08	5.04217e-24
3.52771e-09	2.80939e-08	4.56742e-24
3.41988e-09	2.33755e-08	2.98856e-24
3.70264e-09	4.33831e-08	1.06904e-23
2.88649e-09	2.33755e-08	2.65991e-24
3.75961e-09	2.80939e-08	4.6113e-24
3.93288e-09	3.39638e-08	7.95312e-24
4.49257e-09	2.86291e-08	4.47181e-24
3.78702e-09	2.40161e-08	2.61524e-24
3.06684e-09	2.69917e-08	3.51361e-24
5.24727e-09	3.73684e-08	9.58261e-24
3.21662e-09	3.3514e-08	4.56827e-24
4.55047e-09	3.21266e-08	5.2721e-24
3.89638e-09	2.96704e-08	6.55421e-24
4.29873e-09	3.48462e-08	8.694e-24
3.82081e-09	3.25956e-08	7.35675e-24
3.55616e-09	3.57067e-08	7.65688e-24
2.16848e-09	1.74231e-08	1.05716e-24
1.21564e-09	1.34959e-08	3.06755e-25
4.55209e-09	4.54339e-08	1.24459e-23
4.8231e-09	2.52485e-08	4.41915e-24
3.54186e-09	2.52485e-08	3.76245e-24
2.11873e-09	1.9086e-08	1.55524e-24
2.70096e-09	2.13388e-08	2.32607e-24
4.23408e-09	2.64234e-08	3.78467e-24
3.55878e-09	2.75483e-08	3.91013e-24
4.28298e-09	3.39638e-08	6.84721e-24
4.68723e-09	4.26777e-08	1.13923e-23
3.4101e-09	2.33755e-08	2.25535e-24
2.72289e-09	2.06153e-08	1.93439e-24
2.99386e-09	3.39638e-08	6.02795e-24
3.00046e-09	2.06153e-08	2.16987e-24
4.23549e-09	4.0111e-08	1.05292e-23
4.87427e-09	3.97308e-08	1.11293e-23
4.08942e-09	2.75483e-08	4.65477e-24
4.13785e-09	2.69917e-08	4.83861e-24
3.07046e-09	2.64234e-08	4.23441e-24
4.29776e-09	3.48462e-08	7.83496e-24
4.91437e-09	3.01777e-08	7.43595e-24
3.70147e-09	3.93469e-08	1.01053e-23
3.84697e-09	2.464e-08	3.60779e-24
4.15004e-09	3.52791e-08	9.31551e-24
3.66812e-09	3.52791e-08	8.03196e-24
4.0806e-09	2.86291e-08	5.19555e-24
2.94873e-09	2.52485e-08	2.48607e-24
3.61708e-09	2.91544e-08	3.20899e-24
3.37875e-09	2.464e-08	4.00057e-24
3.90776e-09	2.52485e-08	4.24458e-24
3.45757e-09	3.01777e-08	5.72618e-24
3.63705e-09	4.30319e-08	9.54514e-24
3.76791e-09	3.52791e-08	8.1229e-24
2.35871e-09	2.06153e-08	1.67837e-24
3.75856e-09	2.86291e-08	4.46799e-24
3.11129e-09	2.86291e-08	4.79658e-24
2.9517e-09	2.69917e-08	2.40202e-24
3.23707e-09	3.39638e-08	6.45448e-24
4.17497e-09	3.73684e-08	7.89862e-24
1.88615e-09	2.33755e-08	1.79515e-24
2.8711e-09	2.13388e-08	2.27769e-24
2.78444e-09	3.48462e-08	7.2405e-24
3.9943e-09	3.61293e-08	9.52937e-24
4.23161e-09	4.12305e-08	1.16734e-23
2.45998e-09	1.98654e-08	1.83969e-24
4.30936e-09	2.64234e-08	3.75937e-24
1.9379e-09	2.06153e-08	1.69034e-24
3.89888e-09	3.73684e-08	7.28312e-24
2.98084e-09	3.25956e-08	5.24289e-24
4.88419e-09	3.06765e-08	7.01956e-24
3.73325e-09	3.11674e-08	3.22267e-24
3.3282e-09	2.75483e-08	4.48422e-24
3.12054e-09	3.48462e-08	7.71755e-24
1.75606e-09	1.55837e-08	8.7575e-25
4.45708e-09	3.01777e-08	5.21241e-24
3.794e-09	3.01777e-08	4.48262e-24
3.54629e-09	3.73684e-08	7.31503e-24
2.76546e-09	2.20387e-08	1.04226e-24
3.27803e-09	2.40161e-08	3.06717e-24
4.00384e-09	2.91544e-08	5.27667e-24
3.53324e-09	2.40161e-08	3.22922e-24
3.6573e-09	2.91544e-08	4.77434e-24
3.65663e-09	3.21266e-08	4.94878e-24
4.20022e-09	3.44078e-08	7.49866e-24
3.34615e-09	3.06765e-08	4.30521e-24
2.168e-09	2.75483e-08	3.44463e-24
2.67299e-09	2.27169e-08	2.40645e-24
3.98805e-09	3.89592e-08	1.17349e-23
3.60062e-09	2.40161e-08	3.30626e-24
3.21668e-09	3.52791e-08	6.62799e-24
3.87648e-09	3.11674e-08	4.96615e-24
2.68945e-09	2.464e-08	2.37258e-24
4.06649e-09	3.44078e-08	8.36219e-24
2.70841e-09	2.40161e-08	2.92353e-24
3.91606e-09	2.80939e-08	5.06895e-24
3.36118e-09	3.93469e-08	6.70538e-24
3.7303e-09	3.3514e-08	6.33354e-24
4.02467e-09	3.3058e-08	7.19015e-24
3.83573e-09	3.01777e-08	5.10764e-24
3.42407e-09	3.25956e-08	5.5615e-24
3.36111e-09	2.80939e-08	2.13787e-24
2.92961e-09	2.27169e-08	2.36732e-24
4.66636e-09	3.48462e-08	9.10469e-24
2.98938e-09	3.06765e-08	5.50044e-24
4.19815e-09	3.6547e-08	7.22028e-24
3.28982e-09	2.33755e-08	2.94856e-24
3.92129e-09	3.89592e-08	6.20126e-24
4.02563e-09	3.73684e-08	1.01478e-23
3.77732e-09	3.48462e-08	7.44192e-24
2.64438e-09	2.40161e-08	2.40304e-24
3.41394e-09	2.64234e-08	2.91997e-24
3.94172e-09	2.464e-08	2.68711e-24
1.95128e-09	1.55837e-08	8.95751e-25
3.03169e-09	3.3514e-08	6.41616e-24
3.6001e-09	2.52485e-08	4.08049e-24
2.91501e-09	2.20387e-08	2.66256e-24
3.55904e-09	3.39638e-08	5.97264e-24
3.57546e-09	3.01777e-08	4.28348e-24
3.29578e-09	2.86291e-08	4.00585e-24
3.55778e-09	3.21266e-08	6.05981e-24
3.93979e-09	2.40161e-08	3.68224e-24
3.1727e-09	2.91544e-08	4.30579e-24
2.67643e-09	2.33755e-08	1.80827e-24
3.13951e-09	2.33755e-08	2.91762e-24
4.12767e-09	2.80939e-08	4.77527e-24
4.36081e-09	3.3058e-08	8.08024e-24
3.88539e-09	2.96704e-08	4.33783e-24
3.89811e-09	2.91544e-08	5.56778e-24
3.69319e-09	3.06765e-08	4.40933e-24
3.30195e-09	4.19604e-08	1.05827e-23
3.33311e-09	2.69917e-08	4.24344e-24
3.70753e-09	2.20387e-08	2.26331e-24
2.77118e-09	1.98654e-08	1.41493e-24
4.37216e-09	3.6547e-08	7.41634e-24
4.13299e-09	3.81721e-08	9.50886e-24
4.05245e-09	2.69917e-08	4.07392e-24
3.1276e-09	3.21266e-08	5.66681e-24
3.22133e-09	2.69917e-08	3.79202e-24
3.47556e-09	2.80939e-08	4.29376e-24
3.07896e-09	2.64234e-08	3.47431e-24
4.48873e-09	3.21266e-08	7.86615e-24
5.36186e-09	4.50985e-08	1.23727e-23
4.0246e-09	3.44078e-08	9.11367e-24
3.27012e-09	2.464e-08	3.76186e-24
4.46205e-09	3.73684e-08	8.93551e-24
3.45467e-09	1.98654e-08	1.76262e-24
3.09603e-09	2.64234e-08	4.07763e-24
3.1463e-09	1.98654e-08	1.56829e-24
4.00621e-09	2.80939e-08	3.84192e-24
3.76813e-09	2.64234e-08	2.57408e-24
3.26421e-09	1.82735e-08	1.25202e-24
3.90535e-09	2.80939e-08	5.16967e-24
3.70189e-09	2.96704e-08	6.83596e-24
2.67148e-09	1.98654e-08	1.9587e-24
3.39412e-09	2.58426e-08	3.15766e-24
3.66087e-09	2.69917e-08	3.34834e-24
3.88993e-09	2.58426e-08	3.28145e-24
3.19856e-09	2.64234e-08	3.65169e-24
4.23742e-09	3.6547e-08	7.05141e-24
3.23964e-09	3.25956e-08	6.50002e-24
4.03618e-09	2.86291e-08	4.54237e-24
3.09169e-09	3.06765e-08	3.75896e-24
5.09458e-09	3.57067e-08	7.16513e-24
3.66773e-09	2.75483e-08	3.39985e-24
3.77957e-09	2.464e-08	3.36619e-24
3.12766e-09	2.464e-08	2.67441e-24
3.42572e-09	2.64234e-08	3.47734e-24
3.01316e-09	3.39638e-08	5.97396e-24
3.84829e-09	3.21266e-08	6.69251e-24
3.45697e-09	2.20387e-08	1.67515e-24
3.86599e-09	3.01777e-08	7.10656e-24
3.09995e-09	2.13388e-08	2.57763e-24
3.28095e-09	3.61293e-08	7.55442e-24
3.1625e-09	3.21266e-08	6.04662e-24
3.77935e-09	3.11674e-08	6.35409e-24
3.37458e-09	3.44078e-08	6.52401e-24
3.76524e-09	2.96704e-08	4.724e-24
4.14889e-09	3.16506e-08	5.38095e-24
3.88415e-09	3.6547e-08	9.63647e-24
3.94209e-09	3.89592e-08	9.07615e-24
3.97158e-09	3.48462e-08	5.22613e-24
4.55689e-09	3.89592e-08	8.06667e-24
3.7898e-09	2.52485e-08	3.53813e-24
3.93348e-09	3.16506e-08	6.69821e-24
3.80107e-09	3.06765e-08	4.80436e-24
1.68956e-09	1.74231e-08	1.01338e-24
3.93287e-09	2.69917e-08	4.86966e-24
4.20976e-09	3.06765e-08	5.52178e-24
3.62561e-09	2.75483e-08	4.15965e-24
4.16393e-09	2.80939e-08	4.6163e-24
4.03509e-09	3.93469e-08	1.18344e-23
4.21144e-09	2.91544e-08	6.17613e-24
3.03084e-09	2.86291e-08	3.39773e-24
2.57845e-09	3.25956e-08	6.09006e-24
2.73684e-09	2.464e-08	3.33435e-24
3.27871e-09	3.11674e-08	6.16295e-24
4.30041e-09	2.91544e-08	6.13475e-24
4.00203e-09	2.91544e-08	5.61549e-24
3.93644e-09	3.73684e-08	8.27153e-24
3.7458e-09	2.40161e-08	2.38119e-24
2.23755e-09	1.9086e-08	1.86393e-24
3.90769e-09	2.52485e-08	3.38288e-24
3.66654e-09	2.40161e-08	3.31929e-24
4.51757e-09	3.01777e-08	5.67819e-24
4.10009e-09	3.3058e-08	8.38569e-24
3.58479e-09	2.13388e-08	2.88204e-24
3.73261e-09	2.464e-08	2.63203e-24
2.7614e-09	2.464e-08	3.08714e-24
4.49342e-09	3.25956e-08	8.58265e-24
3.01545e-09	2.20387e-08	2.9108e-24
3.75855e-09	3.57067e-08	7.87289e-24
4.58229e-09	3.6547e-08	9.05979e-24
3.65242e-09	3.06765e-08	5.68673e-24
3.94106e-09	3.73684e-08	5.98963e-24
4.10995e-09	3.16506e-08	4.53831e-24
4.45038e-09	3.6547e-08	1.01485e-23
4.33203e-09	3.21266e-08	7.96954e-24
2.52872e-09	2.06153e-08	2.16859e-24
3.69428e-09	3.11674e-08	6.24318e-24
3.24569e-09	4.15971e-08	9.72256e-24
3.04741e-09	2.52485e-08	3.21783e-24
2.67137e-09	2.06153e-08	1.80762e-24
3.82912e-09	3.06765e-08	5.31428e-24
4.18333e-09	2.58426e-08	4.77332e-24
3.96456e-09	2.91544e-08	5.5301e-24
4.38716e-09	3.25956e-08	7.69777e-24
3.48431e-09	4.19604e-08	9.27155e-24
4.13042e-09	2.80939e-08	4.12527e-24
3.89241e-09	2.86291e-08	5.24931e-24
3.64208e-09	2.64234e-08	3.25681e-24
3.91336e-09	2.58426e-08	3.89597e-24
