#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.09764e-08	4.76837e-15	3.37235e-23	6.83594e-08	9.21287e-08	6.82838e-08	9.0476e-08
1.01509e-08	4.95911e-15	3.40849e-23	6.83594e-08	9.76562e-08	6.82838e-08	9.13295e-08
6.1869e-09	2.67029e-15	6.99281e-24	4.88281e-08	8.73464e-08	4.43844e-08	8.45011e-08
6.21369e-09	1.71661e-15	3.85618e-24	4.1432e-08	6.90534e-08	2.73135e-08	6.23089e-08
1.2372e-08	7.15256e-15	6.20737e-23	7.8125e-08	1.14304e-07	7.85263e-08	1.10961e-07
4.71695e-09	1.43051e-15	2.87143e-24	3.90625e-08	6.55098e-08	3.15812e-08	6.31625e-08
1.34818e-08	4.57764e-15	3.29604e-23	6.83594e-08	9.21287e-08	6.57231e-08	9.0476e-08
4.02903e-09	6.67572e-16	6.89142e-25	2.76214e-08	4.36732e-08	1.96316e-08	4.26773e-08
6.63129e-09	3.33786e-15	1.32299e-23	4.88281e-08	8.73464e-08	4.86522e-08	8.45011e-08
4.66967e-09	1.71661e-15	4.22685e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.29199e-08
1.21468e-08	3.71933e-15	1.47711e-23	6.21481e-08	1.10485e-07	4.86522e-08	9.0476e-08
1.11838e-08	5.34058e-15	3.72164e-23	7.8125e-08	9.76562e-08	7.3405e-08	9.64508e-08
6.7715e-09	3.8147e-15	1.60782e-23	4.88281e-08	9.61803e-08	4.86522e-08	9.13295e-08
1.20807e-08	4.29153e-15	2.36443e-23	6.8631e-08	1.11345e-07	5.54805e-08	1.01572e-07
1.13734e-08	3.24249e-15	1.83987e-23	5.85937e-08	7.6272e-08	5.88947e-08	7.16979e-08
1.1964e-08	4.673e-15	3.21107e-23	6.83594e-08	9.26449e-08	6.14554e-08	9.13295e-08
6.23166e-09	2.00272e-15	7.15022e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.06018e-08
1.0328e-08	4.86374e-15	3.38018e-23	6.83594e-08	9.26449e-08	6.48696e-08	9.0476e-08
9.2039e-09	4.00543e-15	2.47846e-23	5.85937e-08	8.40071e-08	5.88947e-08	8.27941e-08
1.8881e-08	6.19888e-15	6.3071e-23	8.78906e-08	1.05631e-07	7.76728e-08	9.90114e-08
8.86292e-09	4.19617e-15	2.46271e-23	5.85937e-08	9.21287e-08	5.88947e-08	8.62082e-08
6.03113e-09	2.38419e-15	9.77124e-24	4.88281e-08	6.55098e-08	4.95057e-08	6.31625e-08
1.14969e-08	4.57764e-15	3.14245e-23	7.8125e-08	9.00346e-08	6.82838e-08	8.62082e-08
9.25448e-09	5.81741e-15	2.93365e-23	7.31966e-08	1.3102e-07	6.31625e-08	1.26325e-07
9.11921e-09	1.90735e-15	6.01427e-24	4.1432e-08	8.28641e-08	2.8167e-08	6.74302e-08
1.78661e-08	5.53131e-15	4.9491e-23	7.8125e-08	9.76562e-08	7.68192e-08	9.64508e-08
1.47687e-08	5.53131e-15	4.83741e-23	7.8125e-08	9.76562e-08	7.42586e-08	9.64508e-08
1.59228e-08	5.53131e-15	4.22468e-23	7.8125e-08	9.61803e-08	7.68192e-08	9.47437e-08
5.24263e-09	1.62125e-15	3.0805e-24	4.1432e-08	6.25305e-08	3.07277e-08	6.14554e-08
4.028e-09	1.33514e-15	3.11264e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
5.1552e-09	1.52588e-15	2.77834e-24	4.1432e-08	5.69429e-08	2.8167e-08	5.20664e-08
6.98609e-09	2.38419e-15	1.08888e-23	4.88281e-08	7.04209e-08	4.5238e-08	6.74302e-08
6.73269e-09	7.43866e-15	4.04402e-23	6.83594e-08	1.32827e-07	6.82838e-08	1.27178e-07
1.54527e-08	4.76837e-15	3.85266e-23	6.83594e-08	9.66748e-08	6.82838e-08	9.64508e-08
3.19767e-09	1.90735e-16	1.41074e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.99852e-09	2.86102e-16	1.3637e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.889e-09	3.8147e-16	1.49234e-25	1.95312e-08	3.52105e-08	9.38902e-09	3.32883e-08
1.20713e-08	4.48227e-15	2.94142e-23	6.83594e-08	9.21287e-08	6.4016e-08	9.0476e-08
1.13503e-08	7.34329e-15	6.2278e-23	7.8125e-08	1.17998e-07	7.85263e-08	1.11815e-07
4.80826e-09	3.62396e-15	1.16611e-23	4.88281e-08	9.61803e-08	4.18238e-08	9.13295e-08
6.32957e-09	1.52588e-15	5.67097e-24	3.90625e-08	5.25895e-08	3.67025e-08	5.03593e-08
9.71786e-09	7.15256e-15	5.46432e-23	6.83594e-08	1.23526e-07	6.82838e-08	1.17789e-07
8.12517e-09	2.09808e-15	9.6687e-24	4.88281e-08	6.25305e-08	4.26773e-08	5.97483e-08
1.65214e-08	3.91006e-15	3.10496e-23	6.83594e-08	8.40071e-08	6.4016e-08	8.02334e-08
1.26581e-08	3.24249e-15	1.91657e-23	5.85937e-08	7.43728e-08	5.88947e-08	7.08444e-08
3.98414e-09	1.71661e-15	3.72865e-24	4.80405e-08	5.69429e-08	3.92632e-08	5.29199e-08
2.7303e-09	9.53674e-17	1.1584e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.61311e-08	4.19617e-15	3.48732e-23	6.83594e-08	9.00346e-08	6.82838e-08	8.62082e-08
8.33215e-09	3.91006e-15	2.05149e-23	5.85937e-08	8.40071e-08	5.80412e-08	8.27941e-08
6.77148e-09	4.48227e-15	2.18972e-23	5.85937e-08	1.00543e-07	4.86522e-08	9.55973e-08
4.9822e-09	2.19345e-15	6.02265e-24	3.90625e-08	7.43728e-08	3.75561e-08	7.16979e-08
3.42438e-09	2.86102e-16	3.11489e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
4.94086e-09	3.43323e-15	1.19513e-23	5.85937e-08	8.40071e-08	5.03593e-08	7.93799e-08
1.42706e-08	6.00815e-15	5.01981e-23	6.83594e-08	1.09183e-07	6.82838e-08	1.04986e-07
