#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
4.79047e-09	1.43051e-15	3.12826e-24	3.90625e-08	5.25895e-08	3.75561e-08	5.03593e-08
5.55562e-09	1.62125e-15	3.45917e-24	4.63224e-08	6.55098e-08	3.15812e-08	6.31625e-08
1.74834e-09	6.67572e-16	9.55332e-25	1.95312e-08	4.36732e-08	1.96316e-08	4.26773e-08
7.47193e-09	3.05176e-15	6.34681e-24	6.17632e-08	8.40071e-08	4.86522e-08	7.59657e-08
6.04938e-09	1.33514e-15	1.15567e-24	3.90625e-08	5.69429e-08	2.90206e-08	5.54805e-08
5.58707e-09	2.86102e-16	5.73187e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
6.19977e-09	1.71661e-15	3.45863e-24	4.80405e-08	5.69429e-08	3.32883e-08	5.54805e-08
6.78144e-09	1.23978e-15	2.97614e-24	3.90625e-08	5.69429e-08	2.90206e-08	5.03593e-08
5.8032e-09	1.71661e-15	3.65453e-24	3.90625e-08	6.17632e-08	3.84096e-08	6.06018e-08
4.15779e-09	1.23978e-15	1.60732e-24	2.92969e-08	5.69429e-08	2.98741e-08	5.37735e-08
6.24259e-09	1.33514e-15	2.54397e-24	3.90625e-08	5.9402e-08	2.73135e-08	5.80412e-08
7.17972e-09	2.86102e-15	6.74046e-24	5.85937e-08	7.8733e-08	4.86522e-08	7.59657e-08
7.28316e-09	1.52588e-15	3.05862e-24	4.60444e-08	5.69429e-08	2.73135e-08	5.20664e-08
6.38966e-09	2.09808e-15	3.57029e-24	4.88281e-08	6.25305e-08	4.77986e-08	5.97483e-08
6.17423e-09	2.09808e-15	3.99759e-24	4.88281e-08	7.10948e-08	3.92632e-08	6.31625e-08
5.17757e-09	1.43051e-15	2.8772e-24	3.90625e-08	6.17632e-08	2.90206e-08	5.88947e-08
5.15509e-09	1.52588e-15	3.76572e-24	3.90625e-08	5.52427e-08	3.84096e-08	5.54805e-08
5.34408e-09	1.71661e-15	3.61814e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.20664e-08
7.24842e-09	1.71661e-15	5.10203e-24	4.88281e-08	5.69429e-08	3.92632e-08	5.54805e-08
5.99401e-09	1.81198e-15	2.87337e-24	4.83374e-08	6.17632e-08	3.32883e-08	5.97483e-08
6.68302e-09	1.71661e-15	4.59124e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.20664e-08
3.40549e-09	9.53674e-16	1.44267e-24	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
5.05552e-09	1.43051e-15	3.03936e-24	4.1432e-08	5.69429e-08	3.15812e-08	5.71876e-08
6.60119e-09	2.00272e-15	4.24832e-24	4.88281e-08	6.90534e-08	3.84096e-08	6.06018e-08
1.88687e-09	7.62939e-16	1.05679e-24	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
