label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,390.0,82.62741699796952,0.9466019417475728,35.412782963486215,14.503241267101762,2.4417150836354318,0.7178374598210249,0.0796171434254875,0.0326070572111742,0.0019713224807639,79.61714342548751,32.6070572111742,1971.322480764,3.4533273599999994,2.27973564
2,98.0,34.384776310850235,0.98,12.765338943694468,9.833595444709683,1.2981354597582124,1.041606143919553,0.0286998009335505,0.0221084792945229,0.0004953579567047,28.69980093355052,22.10847929452299,495.3579567047999,3.4533273599999994,2.27973564
3,95.0,35.55634918610404,0.9223300970873788,13.55859114015482,8.963116616429291,1.5127094425282914,0.9442764184300244,0.0304832381167644,0.0201514165640533,0.0004801939376219,30.48323811676447,20.151416564053317,480.1939376219999,3.4533273599999994,2.27973564
4,118.0,40.38477631085024,0.9147286821705426,14.425430227266496,10.79542788622255,1.33625367880755,0.9091938888456552,0.0324321177627541,0.0242709286994787,0.0005964514172567,32.43211776275417,24.270928699478706,596.4514172567999,3.4533273599999994,2.27973564
5,103.0,36.38477631085024,0.9537037037037036,13.734330115584475,9.66867940808079,1.4204970023213033,0.977704626280718,0.0308783450256639,0.0217377051660117,0.0005206313218427,30.878345025663947,21.737705166011715,520.6313218427999,3.4533273599999994,2.27973564
6,183.0,54.72792206135785,0.9786096256684492,23.992255146475777,9.91371841072848,2.420106578830372,0.7677910333222949,0.0539408275556156,0.0222886165541044,0.0009250051640507,53.94082755561563,22.288616554104408,925.0051640507996,3.4533273599999994,2.27973564
7,192.0,52.38477631085023,0.9365853658536586,17.65095597090021,14.310701725243868,1.2334095357297663,0.8792267751219915,0.0396839382711361,0.0321741782607967,0.0009704972212991,39.6839382711361,32.17417826079677,970.4972212991996,3.4533273599999994,2.27973564
8,81.0,31.07106781186548,0.9642857142857144,10.976688071875603,9.445729959959584,1.162079385966542,1.0543444718750512,0.024678448724475,0.0212364568397787,0.0004094285152355,24.67844872447504,21.23645683977873,409.4285152355999,3.4533273599999994,2.27973564
9,220.0,56.970562748477136,0.9361702127659576,22.708650677444712,12.701395548230108,1.7878862673959537,0.8517880169356261,0.0510549509720718,0.0285560395552638,0.0011120280660719,51.05495097207184,28.55603955526382,1112.0280660719998,3.4533273599999994,2.27973564
10,207.0,54.38477631085024,0.9539170506912442,19.707934242783143,13.635138745956205,1.445378342675681,0.8794790858253089,0.0443085602406796,0.0306553370369834,0.0010463173167131,44.308560240679626,30.655337036983493,1046.3173167131995,3.4533273599999994,2.27973564
