#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
3.4939e-09	2.00272e-15	3.89447e-24	3.90625e-08	7.43728e-08	3.84096e-08	7.16979e-08
3.4183e-09	1.14441e-15	2.1855e-24	2.92969e-08	5.9402e-08	2.21922e-08	5.88947e-08
3.77951e-09	1.90735e-15	4.03701e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.14554e-08
4.28258e-09	1.90735e-15	3.97898e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.31625e-08
3.37625e-09	1.14441e-15	1.21549e-24	3.90625e-08	4.88281e-08	2.73135e-08	4.43844e-08
3.84599e-09	8.58307e-16	2.08303e-24	1.95312e-08	5.25895e-08	1.96316e-08	5.03593e-08
3.32467e-09	2.86102e-16	6.6357e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
3.94604e-09	1.23978e-15	1.93421e-24	2.92969e-08	5.25895e-08	2.90206e-08	5.03593e-08
4.58008e-09	1.52588e-15	3.04187e-24	3.90625e-08	6.25305e-08	2.90206e-08	5.63341e-08
3.37437e-09	5.72205e-16	8.24124e-25	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
4.42388e-09	5.72205e-16	1.091e-24	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
4.03388e-09	1.90735e-15	2.9186e-24	3.90625e-08	6.17632e-08	3.84096e-08	6.06018e-08
3.84782e-09	5.72205e-16	7.51847e-25	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
3.35118e-09	1.23978e-15	1.4959e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
2.03015e-09	2.86102e-16	3.31934e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
3.05059e-09	9.53674e-16	1.3346e-24	1.95312e-08	5.9402e-08	1.96316e-08	5.88947e-08
3.50446e-09	1.04904e-15	1.09451e-24	3.45267e-08	4.88281e-08	2.47529e-08	4.60915e-08
4.23003e-09	2.57492e-15	4.96046e-24	4.88281e-08	7.6272e-08	4.86522e-08	7.3405e-08
3.20275e-09	3.8147e-16	8.30464e-25	9.76562e-09	4.02647e-08	9.38902e-09	4.01167e-08
3.55292e-09	1.90735e-16	4.26659e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.97811e-09	1.81198e-15	2.90953e-24	2.92969e-08	7.43728e-08	2.98741e-08	7.42586e-08
2.07434e-09	5.72205e-16	5.65239e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.57659e-09	8.58307e-16	1.10744e-24	1.95312e-08	5.25895e-08	1.96316e-08	5.03593e-08
4.18902e-09	1.90735e-15	3.28525e-24	4.88281e-08	6.17632e-08	3.92632e-08	6.06018e-08
1.81961e-09	2.86102e-16	3.19992e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
4.16177e-09	1.14441e-15	2.20386e-24	2.92969e-08	5.9402e-08	2.90206e-08	5.88947e-08
3.85629e-09	1.43051e-15	2.06253e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.37735e-08
3.05225e-09	5.72205e-16	8.47415e-25	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
3.64051e-09	2.09808e-15	3.80453e-24	4.88281e-08	7.04209e-08	4.09703e-08	6.65767e-08
4.15205e-09	1.14441e-15	2.79046e-24	2.92969e-08	5.25895e-08	2.98741e-08	5.03593e-08
3.44031e-09	9.53674e-16	2.07161e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
2.98494e-09	1.43051e-15	2.31472e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.37735e-08
3.58528e-09	1.71661e-15	2.5653e-24	3.90625e-08	6.17632e-08	3.92632e-08	5.88947e-08
3.68409e-09	1.33514e-15	2.19179e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.12128e-08
