#	z_max	r_eq	V_L
3.11176e-09	2.69917e-08	4.31119e-24
2.44877e-09	2.27169e-08	3.37464e-24
3.95842e-09	3.77724e-08	1.05913e-23
3.69784e-09	2.52485e-08	1.1549e-24
2.8996e-09	2.464e-08	3.31384e-24
2.35291e-09	1.55837e-08	1.00009e-24
3.24374e-09	2.33755e-08	3.49202e-24
3.47013e-09	2.58426e-08	3.43905e-24
3.19014e-09	2.52485e-08	4.01659e-24
4.83636e-09	3.61293e-08	9.31778e-24
3.14027e-09	2.27169e-08	2.16993e-24
2.95978e-09	2.91544e-08	6.11379e-24
3.02461e-09	2.33755e-08	2.02018e-24
2.41922e-09	2.20387e-08	2.62253e-24
2.89344e-09	2.80939e-08	4.41035e-24
3.96235e-09	2.27169e-08	9.76072e-25
3.84241e-09	3.48462e-08	7.34969e-24
4.49958e-09	3.44078e-08	7.59782e-24
4.34223e-09	3.97308e-08	1.06409e-23
4.11493e-09	3.81721e-08	1.05029e-23
3.5636e-09	2.91544e-08	5.27966e-24
2.83307e-09	1.45772e-08	2.99457e-25
3.10095e-09	1.34959e-08	4.45096e-25
4.60559e-09	3.39638e-08	7.97085e-24
3.06729e-09	2.52485e-08	1.76191e-24
2.70209e-09	3.3058e-08	5.76525e-24
4.55056e-09	3.48462e-08	9.83251e-24
3.3356e-09	2.64234e-08	3.93109e-24
2.44062e-09	2.27169e-08	3.01867e-24
2.21066e-09	1.9086e-08	1.72347e-24
3.33772e-09	2.464e-08	3.90464e-24
3.50407e-09	3.25956e-08	4.31002e-24
3.90598e-09	3.61293e-08	7.60017e-24
3.06524e-09	2.52485e-08	2.25492e-24
3.06805e-09	1.74231e-08	6.01997e-25
3.87982e-09	3.44078e-08	6.55677e-24
3.046e-09	1.74231e-08	1.00641e-24
3.25758e-09	1.34959e-08	5.99054e-25
2.98028e-09	2.52485e-08	1.98307e-24
4.5414e-09	3.48462e-08	7.01316e-24
2.96149e-09	2.06153e-08	1.63372e-24
2.05335e-09	1.9086e-08	1.23352e-24
1.78746e-09	1.55837e-08	3.7787e-25
3.58308e-09	3.16506e-08	6.53246e-24
3.50934e-09	2.69917e-08	3.60804e-24
2.49858e-09	2.06153e-08	1.81344e-24
3.29956e-09	2.69917e-08	3.54419e-24
4.19734e-09	3.01777e-08	4.63571e-24
3.93457e-09	2.96704e-08	5.4328e-24
5.14988e-09	3.44078e-08	8.90227e-24
3.92161e-09	2.91544e-08	5.05393e-24
2.85292e-09	2.69917e-08	4.58874e-24
4.18782e-09	3.44078e-08	6.98318e-24
4.11866e-09	3.81721e-08	8.88456e-24
3.01591e-09	2.20387e-08	2.08997e-24
1.84423e-09	1.98654e-08	1.67509e-24
4.16848e-09	2.33755e-08	1.65237e-24
3.60528e-09	2.40161e-08	1.80006e-24
4.3704e-09	2.91544e-08	5.36536e-24
3.72795e-09	3.39638e-08	8.29544e-24
2.95551e-09	2.80939e-08	4.13734e-24
1.84524e-09	2.06153e-08	1.79973e-24
3.14629e-09	1.55837e-08	1.45346e-25
3.14048e-09	2.64234e-08	3.90048e-24
3.26545e-09	2.80939e-08	4.69721e-24
2.98481e-09	2.20387e-08	2.43326e-24
2.77791e-09	2.64234e-08	4.59339e-24
3.64948e-09	2.33755e-08	2.45499e-24
3.79946e-09	2.52485e-08	5.27925e-24
3.71519e-09	2.69917e-08	4.75348e-24
3.74615e-09	3.11674e-08	5.20703e-24
3.3087e-09	3.21266e-08	5.42804e-24
3.4519e-09	2.27169e-08	2.46158e-24
3.69756e-09	2.86291e-08	4.53913e-24
3.68584e-09	3.3514e-08	7.76414e-24
2.86842e-09	1.9086e-08	1.78257e-24
3.57792e-09	3.11674e-08	6.87921e-24
3.04094e-09	2.91544e-08	3.5613e-24
3.93769e-09	2.80939e-08	3.86815e-24
2.85323e-09	2.40161e-08	2.11169e-24
2.35088e-09	2.13388e-08	2.58968e-24
3.11265e-09	2.20387e-08	1.40512e-24
3.44474e-09	2.40161e-08	1.52838e-24
2.76489e-09	2.75483e-08	2.85486e-24
3.01388e-09	2.52485e-08	3.3216e-24
2.65698e-09	2.33755e-08	1.85722e-24
3.62187e-09	2.52485e-08	2.85888e-24
3.53149e-09	2.80939e-08	3.18737e-24
3.01296e-09	2.06153e-08	2.0665e-24
2.78573e-09	1.9086e-08	1.49437e-24
1.8051e-09	1.55837e-08	9.76986e-25
2.04215e-09	1.55837e-08	9.47135e-25
3.49802e-09	2.464e-08	2.35045e-24
4.45166e-09	3.3514e-08	8.28878e-24
3.29412e-09	2.75483e-08	3.33858e-24
3.14942e-09	1.6529e-08	6.7392e-25
5.55219e-09	3.6547e-08	1.14056e-23
3.08366e-09	2.27169e-08	2.76033e-24
1.78472e-09	1.82735e-08	1.75668e-24
3.59261e-09	2.52485e-08	3.75229e-24
3.68903e-09	3.97308e-08	1.00285e-23
2.47788e-09	2.06153e-08	2.53776e-24
3.31556e-09	2.91544e-08	6.27523e-24
2.5133e-09	2.464e-08	3.92521e-24
2.46649e-09	2.20387e-08	2.41588e-24
3.26903e-09	2.58426e-08	3.79617e-24
3.35752e-09	2.91544e-08	5.93661e-24
3.81523e-09	3.11674e-08	5.08279e-24
3.6649e-09	2.40161e-08	3.41819e-24
3.43315e-09	2.80939e-08	2.5192e-24
3.03008e-09	1.6529e-08	1.24313e-24
3.35409e-09	2.40161e-08	3.11642e-24
2.92758e-09	3.16506e-08	6.12887e-24
3.38727e-09	2.40161e-08	4.01772e-24
3.09555e-09	2.64234e-08	5.11169e-24
2.77713e-09	2.13388e-08	2.12084e-24
1.60453e-09	1.6529e-08	7.43622e-25
2.96267e-09	3.16506e-08	5.91138e-24
4.34929e-09	2.96704e-08	3.89797e-24
3.68286e-09	2.33755e-08	1.8701e-24
3.85788e-09	3.11674e-08	7.11161e-24
2.73457e-09	2.27169e-08	2.76927e-24
3.51041e-09	3.25956e-08	7.34177e-24
5.99187e-09	4.15971e-08	1.4589e-23
3.98749e-09	3.73684e-08	8.68105e-24
3.86501e-09	3.3058e-08	7.60702e-24
4.96894e-09	3.52791e-08	1.05123e-23
3.14567e-09	3.11674e-08	5.45205e-24
4.04317e-09	3.52791e-08	9.10735e-24
3.68874e-09	2.64234e-08	4.34635e-24
4.55932e-09	3.06765e-08	5.38426e-24
4.22565e-09	2.86291e-08	7.20172e-24
2.11282e-09	1.6529e-08	4.16945e-25
4.04957e-09	3.25956e-08	5.79835e-24
4.15035e-09	3.01777e-08	6.05777e-24
3.3597e-09	2.33755e-08	2.62446e-24
3.08103e-09	2.96704e-08	5.36792e-24
3.43246e-09	2.80939e-08	3.09323e-24
3.87925e-09	3.01777e-08	6.88554e-24
4.31787e-09	3.81721e-08	9.22901e-24
1.64381e-09	1.34959e-08	4.25013e-25
3.02857e-09	2.75483e-08	5.17804e-24
2.79878e-09	2.20387e-08	2.60422e-24
2.86863e-09	2.20387e-08	1.71741e-24
1.60258e-09	1.45772e-08	7.95457e-25
3.70158e-09	2.64234e-08	3.54398e-24
2.6232e-09	2.06153e-08	1.77988e-24
4.39413e-09	3.3514e-08	8.3938e-24
3.22255e-09	2.52485e-08	4.11802e-24
3.99362e-09	3.06765e-08	6.46721e-24
3.32892e-09	2.80939e-08	4.50614e-24
2.89625e-09	2.80939e-08	4.43669e-24
3.29543e-09	2.33755e-08	3.11933e-24
4.26658e-09	2.58426e-08	3.96872e-24
3.40544e-09	2.40161e-08	3.52361e-24
2.74696e-09	2.20387e-08	2.99486e-24
2.91255e-09	2.96704e-08	4.28511e-24
3.87459e-09	3.6547e-08	8.00325e-24
3.84569e-09	3.01777e-08	5.25775e-24
3.91858e-09	2.69917e-08	4.73149e-24
2.82992e-09	2.80939e-08	3.40533e-24
3.40138e-09	3.01777e-08	6.49415e-24
3.73686e-09	3.85676e-08	8.90071e-24
3.09743e-09	3.06765e-08	5.14743e-24
2.80133e-09	2.52485e-08	3.10063e-24
3.5774e-09	3.39638e-08	8.03979e-24
2.9114e-09	2.13388e-08	1.63765e-24
4.51975e-09	3.85676e-08	1.11453e-23
3.1318e-09	2.33755e-08	2.2599e-24
4.33344e-09	3.01777e-08	5.4127e-24
2.16582e-09	1.45772e-08	6.96339e-25
5.10462e-09	3.25956e-08	6.50965e-24
3.72309e-09	3.16506e-08	5.55882e-24
3.7681e-09	3.11674e-08	5.80103e-24
3.24748e-09	2.75483e-08	5.69582e-24
3.84119e-09	3.3514e-08	6.80005e-24
3.58708e-09	2.40161e-08	3.28323e-24
3.29337e-09	3.01777e-08	3.83342e-24
2.97036e-09	2.64234e-08	3.51734e-24
3.25402e-09	2.52485e-08	3.82618e-24
3.10475e-09	2.91544e-08	4.06092e-24
2.78079e-09	2.20387e-08	1.91566e-24
2.94215e-09	2.13388e-08	2.86289e-24
3.17065e-09	2.91544e-08	5.27319e-24
3.2806e-09	2.27169e-08	3.63616e-24
2.4057e-09	1.82735e-08	1.05687e-24
3.38387e-09	2.86291e-08	5.70542e-24
2.57723e-09	2.20387e-08	2.81736e-24
3.22687e-09	2.13388e-08	2.48261e-24
3.79649e-09	2.96704e-08	5.0776e-24
3.51484e-09	3.16506e-08	6.68575e-24
2.91387e-09	2.27169e-08	2.15454e-24
2.84925e-09	2.33755e-08	2.9889e-24
3.29199e-09	2.52485e-08	1.17694e-24
3.16259e-09	3.06765e-08	3.9285e-24
4.53165e-09	3.39638e-08	7.97424e-24
2.73893e-09	2.33755e-08	2.80076e-24
3.63759e-09	2.52485e-08	3.02935e-24
2.97566e-09	2.27169e-08	2.80658e-24
4.68013e-09	3.21266e-08	8.04468e-24
2.86076e-09	2.64234e-08	3.32355e-24
3.78293e-09	2.86291e-08	4.44928e-24
3.47153e-09	1.9086e-08	7.72012e-25
4.11943e-09	2.86291e-08	4.4708e-24
3.38803e-09	1.9086e-08	1.15104e-24
3.86249e-09	2.91544e-08	4.71207e-24
4.71343e-09	3.61293e-08	9.91552e-24
3.28689e-09	2.464e-08	3.7731e-24
2.32618e-09	1.82735e-08	1.51509e-24
3.65058e-09	2.96704e-08	3.86531e-24
4.46747e-09	3.16506e-08	8.63606e-24
4.35253e-09	3.39638e-08	7.6155e-24
3.29569e-09	3.52791e-08	8.07576e-24
4.06602e-09	2.80939e-08	3.54288e-24
1.9131e-09	1.34959e-08	4.63944e-25
3.32601e-09	2.58426e-08	4.41323e-24
3.11579e-09	2.52485e-08	3.73257e-24
3.79197e-09	2.75483e-08	3.36361e-24
3.70798e-09	2.96704e-08	7.13945e-24
3.01802e-09	2.33755e-08	2.42057e-24
3.10818e-09	2.464e-08	3.07583e-24
3.01067e-09	2.86291e-08	3.85961e-24
2.82241e-09	1.45772e-08	5.94698e-25
3.76404e-09	2.13388e-08	1.43381e-24
3.17491e-09	2.52485e-08	3.20911e-24
3.66903e-09	1.98654e-08	1.13075e-24
5.28039e-09	3.6547e-08	9.79884e-24
4.05199e-09	3.06765e-08	5.95077e-24
4.15717e-09	3.61293e-08	9.132e-24
3.42998e-09	2.27169e-08	9.26031e-25
3.72549e-09	2.86291e-08	5.04247e-24
3.03151e-09	1.82735e-08	5.70885e-25
3.7663e-09	3.11674e-08	6.05729e-24
3.11908e-09	3.3514e-08	6.86288e-24
3.92316e-09	3.25956e-08	7.52843e-24
2.48694e-09	1.82735e-08	1.03111e-24
2.46887e-09	2.13388e-08	2.63918e-24
3.74444e-09	3.3058e-08	5.36256e-24
3.96628e-09	3.93469e-08	1.02421e-23
3.54245e-09	2.75483e-08	5.12789e-24
4.21431e-09	3.16506e-08	6.27988e-24
2.77222e-09	1.98654e-08	1.31993e-24
3.1717e-09	2.96704e-08	3.78706e-24
2.57167e-09	2.27169e-08	2.46413e-24
4.35015e-09	3.25956e-08	6.62483e-24
3.33903e-09	2.75483e-08	2.6641e-24
2.88292e-09	2.464e-08	3.15498e-24
3.22638e-09	1.34959e-08	2.39973e-25
3.86778e-09	2.464e-08	2.67942e-24
3.08848e-09	1.6529e-08	2.79576e-25
4.20405e-09	4.12305e-08	1.15802e-23
4.4667e-09	2.96704e-08	3.80309e-24
1.91647e-09	1.74231e-08	7.67966e-25
3.05194e-09	3.25956e-08	4.27606e-24
2.03453e-09	1.9086e-08	2.00315e-24
3.44458e-09	2.69917e-08	4.62973e-24
1.99531e-09	1.9086e-08	1.00097e-24
4.04599e-09	3.16506e-08	5.54474e-24
2.82075e-09	2.06153e-08	2.22924e-24
4.26304e-09	3.11674e-08	7.7539e-24
3.77554e-09	2.58426e-08	3.4358e-24
3.89696e-09	3.16506e-08	6.09789e-24
2.40574e-09	1.45772e-08	1.18627e-24
3.25658e-09	2.27169e-08	2.04487e-24
3.54259e-09	2.52485e-08	3.23964e-24
2.83759e-09	2.86291e-08	3.34779e-24
2.00627e-09	1.6529e-08	1.1949e-24
3.90639e-09	2.52485e-08	2.70495e-24
1.75461e-09	1.74231e-08	1.03408e-24
2.62429e-09	1.98654e-08	1.51168e-24
3.01383e-09	2.27169e-08	3.06347e-24
3.78242e-09	2.33755e-08	1.8106e-24
4.07824e-09	3.01777e-08	6.74743e-24
3.9268e-09	2.64234e-08	2.56516e-24
3.99702e-09	3.89592e-08	1.08744e-23
3.08644e-09	1.98654e-08	1.53992e-24
3.03513e-09	1.82735e-08	9.21798e-25
3.29697e-09	1.6529e-08	1.30557e-25
3.97247e-09	3.06765e-08	6.49266e-24
3.01406e-09	2.13388e-08	1.65384e-24
3.646e-09	2.58426e-08	3.81264e-24
4.11916e-09	2.91544e-08	6.77771e-24
3.8736e-09	3.25956e-08	7.36225e-24
3.82197e-09	2.27169e-08	1.91659e-24
3.56114e-09	2.58426e-08	5.0015e-24
3.70179e-09	3.44078e-08	6.18851e-24
4.40267e-09	3.11674e-08	6.03145e-24
5.10523e-09	3.73684e-08	9.26784e-24
2.84336e-09	2.464e-08	4.0932e-24
2.98145e-09	2.40161e-08	2.58058e-24
3.12341e-09	2.58426e-08	3.56844e-24
4.00422e-09	2.464e-08	3.35327e-24
3.25231e-09	2.69917e-08	3.97653e-24
3.95294e-09	3.21266e-08	6.08469e-24
3.96181e-09	3.01777e-08	5.81149e-24
3.06623e-09	1.98654e-08	1.49898e-24
4.72247e-09	2.91544e-08	3.78943e-24
4.08207e-09	3.25956e-08	5.72864e-24
3.50527e-09	2.27169e-08	2.8664e-24
2.96048e-09	1.9086e-08	1.54964e-24
3.7477e-09	3.01777e-08	6.94775e-24
3.07892e-09	2.96704e-08	5.77773e-24
1.64277e-09	1.232e-08	4.69855e-25
3.13758e-09	2.40161e-08	3.26315e-24
3.33054e-09	2.69917e-08	1.42618e-24
4.41521e-09	3.3514e-08	8.62192e-24
3.35395e-09	2.13388e-08	2.12335e-24
3.21841e-09	1.6529e-08	1.0026e-24
2.35084e-09	1.34959e-08	3.61854e-25
3.45821e-09	2.27169e-08	1.96575e-24
3.48705e-09	3.06765e-08	6.13661e-24
3.56936e-09	2.96704e-08	4.5044e-24
3.64666e-09	3.3058e-08	5.40051e-24
3.22997e-09	2.86291e-08	4.49142e-24
2.66973e-09	2.464e-08	3.98385e-24
4.17962e-09	3.3514e-08	9.03299e-24
3.90155e-09	3.39638e-08	8.11978e-24
3.17569e-09	2.64234e-08	3.27106e-24
2.39615e-09	1.45772e-08	3.7893e-25
3.9872e-09	3.06765e-08	5.32032e-24
3.38545e-09	3.06765e-08	2.55127e-24
3.84884e-09	3.3058e-08	6.28158e-24
3.55411e-09	2.58426e-08	2.76014e-24
2.1958e-09	2.06153e-08	2.42586e-24
3.95591e-09	3.16506e-08	7.53524e-24
3.39542e-09	2.27169e-08	1.73661e-24
3.4647e-09	2.91544e-08	5.25581e-24
2.85679e-09	2.464e-08	4.4875e-24
4.18947e-09	3.01777e-08	4.35295e-24
4.30541e-09	3.93469e-08	1.14284e-23
3.30837e-09	2.64234e-08	4.11598e-24
3.88804e-09	2.96704e-08	4.99847e-24
2.03363e-09	2.20387e-08	2.53971e-24
4.54914e-09	3.85676e-08	8.71469e-24
3.65616e-09	3.57067e-08	7.70769e-24
3.47255e-09	3.06765e-08	6.22048e-24
2.41502e-09	1.82735e-08	1.53415e-24
3.94e-09	2.80939e-08	4.71388e-24
5.01354e-09	3.6547e-08	1.07771e-23
3.69339e-09	3.01777e-08	3.81767e-24
3.96988e-09	2.80939e-08	4.17496e-24
2.87628e-09	2.13388e-08	2.48273e-24
3.59121e-09	3.73684e-08	7.68391e-24
4.24106e-09	3.16506e-08	7.39081e-24
3.01358e-09	2.75483e-08	4.66132e-24
3.78895e-09	3.44078e-08	8.12779e-24
3.78364e-09	3.01777e-08	4.8324e-24
3.63674e-09	3.3058e-08	5.2115e-24
2.46981e-09	1.98654e-08	1.88773e-24
2.35949e-09	2.20387e-08	2.22497e-24
3.64392e-09	2.40161e-08	2.87344e-24
3.77625e-09	2.69917e-08	4.51053e-24
4.01938e-09	3.06765e-08	4.68159e-24
3.59517e-09	2.52485e-08	3.24319e-24
3.95516e-09	2.96704e-08	6.16969e-24
3.58446e-09	3.21266e-08	3.86447e-24
2.23142e-09	2.27169e-08	2.19634e-24
4.03156e-09	2.86291e-08	7.34682e-24
2.79932e-09	2.64234e-08	4.1119e-24
3.39762e-09	2.80939e-08	5.61574e-24
3.89172e-09	3.06765e-08	5.70692e-24
3.49774e-09	2.464e-08	3.54607e-24
2.21196e-09	1.74231e-08	1.61908e-24
3.52766e-09	1.74231e-08	1.1474e-24
2.81908e-09	1.74231e-08	1.07317e-24
3.64704e-09	2.52485e-08	4.16778e-24
3.59068e-09	2.58426e-08	4.69678e-24
4.49663e-09	3.21266e-08	7.57727e-24
3.92447e-09	3.01777e-08	5.64735e-24
3.7019e-09	3.06765e-08	5.72265e-24
3.85413e-09	3.01777e-08	4.15789e-24
3.80239e-09	3.3514e-08	6.89332e-24
4.27351e-09	2.96704e-08	2.75748e-24
5.31203e-09	3.81721e-08	1.11949e-23
4.12593e-09	3.21266e-08	7.45864e-24
1.85045e-09	2.64234e-08	3.53057e-24
4.76769e-09	4.47607e-08	1.03597e-23
3.19911e-09	2.13388e-08	2.00665e-24
2.71421e-09	2.33755e-08	3.33233e-24
4.8281e-09	3.44078e-08	7.53191e-24
4.37869e-09	3.48462e-08	8.50011e-24
3.53383e-09	2.96704e-08	4.63153e-24
3.8225e-09	3.21266e-08	5.85224e-24
3.22297e-09	2.06153e-08	2.02524e-24
2.74085e-09	2.27169e-08	2.4227e-24
3.14266e-09	2.69917e-08	3.9359e-24
2.99281e-09	2.20387e-08	2.79572e-24
2.9226e-09	2.40161e-08	3.89987e-24
3.2718e-09	2.33755e-08	3.26838e-24
2.26641e-09	2.27169e-08	2.87195e-24
3.00981e-09	1.9086e-08	1.6883e-24
3.472e-09	3.52791e-08	8.24251e-24
2.36146e-09	1.98654e-08	2.00678e-24
4.86363e-09	3.57067e-08	9.74195e-24
3.27059e-09	3.81721e-08	7.22678e-24
3.46653e-09	3.3058e-08	5.43005e-24
2.72432e-09	2.75483e-08	3.96549e-24
2.87403e-09	2.69917e-08	4.52275e-24
4.04477e-09	2.75483e-08	4.02367e-24
2.90564e-09	2.52485e-08	2.98997e-24
3.30411e-09	2.58426e-08	3.75176e-24
4.4096e-09	3.44078e-08	7.86813e-24
4.32578e-09	3.52791e-08	8.84009e-24
2.92057e-09	2.33755e-08	3.38251e-24
3.748e-09	2.64234e-08	4.88981e-24
4.024e-09	3.21266e-08	6.61187e-24
4.44488e-09	1.98654e-08	8.55615e-25
2.86533e-09	3.01777e-08	6.04786e-24
3.45398e-09	2.96704e-08	4.29525e-24
3.5876e-09	2.20387e-08	3.14716e-24
3.98478e-09	2.86291e-08	5.91964e-24
3.80039e-09	2.86291e-08	6.19863e-24
3.44837e-09	3.16506e-08	6.009e-24
3.23723e-09	2.33755e-08	3.02872e-24
3.22369e-09	2.69917e-08	4.10194e-24
4.05736e-09	3.16506e-08	6.58111e-24
3.08493e-09	1.98654e-08	1.41959e-24
2.25799e-09	1.34959e-08	5.22275e-25
3.1975e-09	2.464e-08	3.88915e-24
3.96836e-09	3.3514e-08	7.45759e-24
4.72996e-09	3.52791e-08	8.20659e-24
3.15385e-09	2.52485e-08	3.21955e-24
3.73527e-09	2.80939e-08	3.99076e-24
2.22138e-09	1.74231e-08	1.17217e-24
3.10777e-09	2.52485e-08	2.1559e-24
2.86571e-09	2.64234e-08	4.57556e-24
2.92725e-09	2.96704e-08	4.0542e-24
3.46533e-09	2.13388e-08	1.79808e-24
4.52979e-09	4.04876e-08	1.21831e-23
3.69846e-09	2.91544e-08	5.04211e-24
3.42578e-09	1.34959e-08	2.27275e-25
2.33368e-09	1.9086e-08	1.24517e-24
4.1658e-09	3.44078e-08	6.92505e-24
2.42294e-09	2.13388e-08	2.54612e-24
3.22083e-09	2.464e-08	2.89649e-24
2.54219e-09	1.98654e-08	9.66091e-25
4.34349e-09	3.3058e-08	8.78704e-24
2.2611e-09	1.98654e-08	1.87238e-24
3.24696e-09	2.64234e-08	3.91872e-24
3.21327e-09	2.27169e-08	1.67848e-24
3.27439e-09	2.64234e-08	3.71421e-24
3.13782e-09	2.20387e-08	2.89694e-24
4.71173e-09	3.01777e-08	4.91207e-24
2.23106e-09	1.9086e-08	1.49398e-24
4.69405e-09	3.89592e-08	9.79232e-24
3.35577e-09	2.464e-08	2.36875e-24
3.60949e-09	2.69917e-08	4.32922e-24
3.53962e-09	1.74231e-08	9.82082e-25
3.01999e-09	1.9086e-08	1.04339e-24
2.95058e-09	2.33755e-08	1.84215e-24
4.59494e-09	3.97308e-08	9.67092e-24
3.76107e-09	2.13388e-08	2.91539e-24
3.88506e-09	2.464e-08	3.2381e-24
3.56074e-09	2.33755e-08	2.18477e-24
3.91438e-09	2.96704e-08	4.98427e-24
3.31588e-09	1.98654e-08	2.09776e-24
3.86654e-09	2.96704e-08	5.19269e-24
3.86903e-09	2.64234e-08	3.29387e-24
3.05627e-09	2.52485e-08	3.74585e-24
4.16495e-09	2.80939e-08	5.39686e-24
2.31864e-09	2.33755e-08	2.38643e-24
3.73288e-09	1.55837e-08	1.20098e-25
4.53858e-09	4.15971e-08	8.86309e-24
2.82444e-09	1.232e-08	5.55949e-25
3.09207e-09	3.39638e-08	5.13849e-24
3.68862e-09	3.48462e-08	7.55689e-24
4.0038e-09	3.89592e-08	8.95384e-24
4.68634e-09	3.85676e-08	7.80317e-24
2.81639e-09	2.464e-08	2.65744e-24
3.06439e-09	2.06153e-08	2.34687e-24
2.26135e-09	1.82735e-08	1.73439e-24
3.48996e-09	2.69917e-08	3.80715e-24
3.0585e-09	2.64234e-08	2.99165e-24
3.39682e-09	2.27169e-08	3.01134e-24
4.4704e-09	3.21266e-08	6.50402e-24
3.20165e-09	2.91544e-08	5.19472e-24
3.10269e-09	1.55837e-08	9.87146e-25
2.71709e-09	2.64234e-08	2.87785e-24
3.26159e-09	2.64234e-08	4.07621e-24
3.93225e-09	2.69917e-08	3.6025e-24
4.00524e-09	3.16506e-08	6.32887e-24
3.31124e-09	2.33755e-08	3.4746e-24
3.01228e-09	2.33755e-08	2.91143e-24
3.65335e-09	2.33755e-08	3.10405e-24
3.68753e-09	3.11674e-08	5.80406e-24
2.34197e-09	2.40161e-08	3.27388e-24
3.59533e-09	2.86291e-08	5.21157e-24
4.23521e-09	3.52791e-08	7.5302e-24
2.25497e-09	1.98654e-08	1.77459e-24
2.6906e-09	2.64234e-08	2.61926e-24
3.78254e-09	3.01777e-08	5.0354e-24
5.295e-09	3.77724e-08	1.25972e-23
3.3165e-09	2.464e-08	2.74119e-24
4.56494e-09	2.91544e-08	6.3919e-24
2.60687e-09	2.27169e-08	2.85199e-24
3.2521e-09	2.27169e-08	2.80107e-24
4.99421e-09	2.33755e-08	6.69079e-25
3.07337e-09	2.33755e-08	3.66024e-24
2.53381e-09	1.9086e-08	1.8541e-24
3.33171e-09	2.96704e-08	6.14727e-24
4.56179e-09	2.75483e-08	3.77996e-24
3.41851e-09	2.33755e-08	2.81815e-24
3.60285e-09	3.48462e-08	7.58976e-24
3.11465e-09	2.80939e-08	3.16661e-24
2.84182e-09	1.10193e-08	6.04264e-26
4.23827e-09	3.48462e-08	4.8327e-24
