#	z_max	r_eq	V_L
4.13864e-09	2.49582e-08	2.92519e-24
2.94923e-09	1.6529e-08	1.55772e-24
4.6194e-09	2.88193e-08	6.51382e-24
3.83666e-09	2.90083e-08	5.44176e-24
4.37298e-09	3.37127e-08	9.10917e-24
3.23131e-09	2.19282e-08	2.59615e-24
3.00579e-09	2.01084e-08	1.81656e-24
3.53583e-09	2.58191e-08	4.43211e-24
3.15175e-09	1.6529e-08	1.02041e-24
3.80353e-09	2.97522e-08	6.1344e-24
3.25505e-09	2.45165e-08	3.33066e-24
3.89677e-09	2.93826e-08	6.35963e-24
4.79884e-09	3.01173e-08	7.02302e-24
3.44406e-09	2.49582e-08	4.06089e-24
3.34307e-09	1.98348e-08	1.59178e-24
2.95192e-09	2.2176e-08	2.05342e-24
3.36558e-09	2.80506e-08	4.20968e-24
4.93445e-09	3.13616e-08	7.84042e-24
2.21476e-09	1.4784e-08	6.35398e-25
4.01666e-09	2.70591e-08	5.45658e-24
3.99571e-09	2.64464e-08	4.77381e-24
3.29259e-09	3.20509e-08	5.95926e-24
2.71787e-09	2.01084e-08	1.58673e-24
3.917e-09	2.68564e-08	5.34783e-24
3.69922e-09	2.01084e-08	9.90043e-25
3.50328e-09	2.88193e-08	4.73183e-24
2.92199e-09	2.16776e-08	2.6239e-24
2.67288e-09	2.1424e-08	1.36285e-24
4.01565e-09	2.84376e-08	4.32813e-24
1.28641e-09	3.3058e-09	3.38423e-27
3.41298e-09	2.42926e-08	4.14534e-24
3.0725e-09	1.74926e-08	5.12624e-25
3.8046e-09	2.78552e-08	4.25247e-24
2.94514e-09	2.33755e-08	2.81989e-24
3.25355e-09	2.6239e-08	4.35458e-24
2.5383e-09	3.3058e-09	2.17069e-27
3.64457e-09	1.74926e-08	6.8898e-25
3.35727e-09	2.58191e-08	3.53501e-24
3.49675e-09	3.11868e-08	6.01022e-24
2.72909e-09	2.29032e-08	2.62897e-24
2.98198e-09	2.6239e-08	2.99728e-24
2.95319e-09	2.56066e-08	3.96301e-24
3.01757e-09	3.3058e-09	8.10627e-28
2.69006e-09	3.3058e-09	1.45285e-27
4.64386e-09	3.02981e-08	7.11492e-24
2.8119e-09	1.9276e-08	1.61363e-24
2.91746e-09	2.16776e-08	2.15462e-24
4.24092e-09	3.23901e-08	8.08672e-24
3.06449e-09	1.84059e-08	1.38301e-24
3.06148e-09	2.33755e-08	2.82765e-24
3.21734e-09	1.68563e-08	2.41516e-25
3.83794e-09	3.0478e-08	6.74442e-24
1.80917e-09	1.04539e-08	1.8956e-25
4.15482e-09	2.76583e-08	5.80999e-24
3.24903e-09	2.2421e-08	2.94553e-24
4.59619e-09	2.88193e-08	6.15724e-24
3.63862e-09	2.64464e-08	4.61796e-24
3.19308e-09	1.6529e-08	6.72179e-25
3.00488e-09	1.95574e-08	2.16473e-24
3.28712e-09	2.29032e-08	3.48634e-24
3.85498e-09	2.47383e-08	4.6018e-24
3.52391e-09	3.25583e-08	7.48668e-24
2.21191e-09	1.23692e-08	2.95928e-25
3.85906e-09	2.47383e-08	3.98047e-24
3.48505e-09	1.40253e-08	1.46897e-24
2.9354e-09	1.95574e-08	2.18838e-24
4.11975e-09	2.68564e-08	6.06223e-24
2.14746e-09	3.3058e-09	2.61781e-27
1.80883e-09	1.23692e-08	3.52637e-25
3.56887e-09	2.49582e-08	2.71809e-24
4.52394e-09	2.88193e-08	6.96718e-24
3.55926e-09	1.78023e-08	1.39412e-24
2.10765e-09	3.3058e-09	2.63655e-27
2.50249e-09	3.3058e-09	-2.42919e-27
4.83529e-09	3.59102e-08	9.60147e-24
1.72484e-09	1.09641e-08	2.09459e-25
3.22105e-09	3.3058e-09	6.48589e-27
1.954e-09	3.3058e-09	-3.89637e-27
4.87142e-09	2.90083e-08	7.7023e-24
2.69557e-09	1.84059e-08	1.59716e-24
3.3472e-09	2.56066e-08	4.15168e-24
3.27712e-09	2.97522e-08	4.31459e-24
3.66273e-09	3.02981e-08	5.55998e-24
2.72671e-09	1.9276e-08	1.93452e-24
3.10086e-09	3.3058e-09	9.77072e-27
3.77132e-09	1.9276e-08	1.1538e-24
4.28115e-09	2.97522e-08	5.19653e-24
3.31248e-09	2.33755e-08	3.42008e-24
4.05684e-09	2.80506e-08	5.4749e-24
2.43746e-09	1.6529e-08	1.20469e-24
2.79815e-09	1.74926e-08	8.13914e-25
2.90099e-09	2.09077e-08	2.01532e-24
3.06685e-09	1.84059e-08	1.59413e-24
3.51516e-09	2.53923e-08	4.29589e-24
1.66831e-09	3.3058e-09	8.98496e-27
2.95572e-09	2.19282e-08	2.4366e-24
3.15328e-09	2.82448e-08	4.93959e-24
1.18133e-09	3.3058e-09	9.71782e-27
3.19508e-09	2.72603e-08	5.13243e-24
3.66337e-09	2.51762e-08	4.35246e-24
2.7522e-09	2.33755e-08	2.17811e-24
4.01361e-09	2.66522e-08	4.42773e-24
2.96784e-09	1.95574e-08	2.18918e-24
3.75644e-09	1.36302e-08	2.90026e-25
3.80933e-09	2.31406e-08	3.87937e-24
3.45009e-09	2.51762e-08	4.01956e-24
2.14553e-09	1.4784e-08	6.01207e-25
3.59644e-09	3.02981e-08	5.11339e-24
4.66428e-09	3.15353e-08	7.36058e-24
3.36878e-09	2.64464e-08	4.67885e-24
2.52065e-09	1.9276e-08	1.55499e-24
3.18848e-09	1.9276e-08	1.42868e-24
2.40021e-09	3.3058e-09	3.13995e-27
4.45901e-09	2.82448e-08	6.81358e-24
3.18723e-09	2.19282e-08	2.684e-24
1.37262e-09	3.3058e-09	-6.99638e-28
3.96329e-09	3.0478e-08	5.29994e-24
3.22043e-09	2.2176e-08	2.60467e-24
3.81722e-09	2.9196e-08	5.86564e-24
3.95403e-09	2.9196e-08	5.59582e-24
2.50477e-09	1.84059e-08	1.80339e-24
1.15286e-09	3.3058e-09	4.66523e-27
3.00537e-09	3.3058e-09	3.81315e-27
1.38083e-09	3.3058e-09	-1.19374e-26
3.12987e-09	2.19282e-08	2.37677e-24
3.45011e-09	2.38385e-08	3.85453e-24
3.92143e-09	2.66522e-08	5.06245e-24
3.84888e-09	2.47383e-08	4.22986e-24
3.42862e-09	1.9276e-08	1.84809e-24
1.88195e-09	3.3058e-09	2.40074e-27
2.82245e-09	3.3058e-09	6.73439e-27
4.13399e-09	2.99353e-08	5.84031e-24
1.28099e-09	3.3058e-09	-5.16415e-27
3.35372e-09	2.19282e-08	3.15307e-24
3.73783e-09	2.31406e-08	3.68729e-24
2.14357e-09	3.3058e-09	-4.95125e-27
4.31849e-09	3.06567e-08	6.28795e-24
3.86331e-09	2.53923e-08	3.80647e-24
4.53298e-09	3.08344e-08	7.05648e-24
2.40041e-09	3.3058e-09	1.3488e-27
5.02458e-09	3.02981e-08	7.40333e-24
3.27038e-09	2.82448e-08	4.5358e-24
3.85798e-09	3.27257e-08	6.74955e-24
3.42919e-09	1.87004e-08	9.84842e-25
2.60889e-09	1.44096e-08	3.42342e-25
4.45393e-09	2.93826e-08	6.86021e-24
4.23902e-09	3.28923e-08	6.62542e-24
3.41108e-09	2.11674e-08	3.12014e-24
2.62376e-09	1.84059e-08	1.33417e-24
3.03311e-09	2.16776e-08	2.20609e-24
2.95253e-09	1.04539e-08	6.46442e-26
3.4896e-09	3.17081e-08	6.0112e-24
3.09297e-09	1.04539e-08	3.10633e-25
3.64663e-09	2.72603e-08	5.10534e-24
3.82593e-09	2.86291e-08	6.10023e-24
1.81186e-09	9.35021e-09	1.93765e-25
3.52073e-09	2.53923e-08	4.82665e-24
4.13877e-09	2.93826e-08	6.19704e-24
3.13514e-09	3.32229e-08	5.32063e-24
3.05519e-09	8.09752e-09	7.93196e-26
2.88845e-09	2.19282e-08	2.18762e-24
4.32729e-09	3.13616e-08	5.49122e-24
3.16784e-09	2.1424e-08	2.6054e-24
2.84552e-09	1.28033e-08	4.56718e-25
2.74253e-09	1.9276e-08	1.60292e-24
2.20076e-09	1.40253e-08	3.60642e-25
3.00298e-09	2.11674e-08	1.16385e-24
3.53533e-09	2.53923e-08	4.47807e-24
5.11821e-09	3.23901e-08	7.81541e-24
4.09589e-09	3.15353e-08	7.32006e-24
3.66428e-09	2.45165e-08	3.70047e-24
5.02743e-09	3.85519e-08	1.13947e-23
3.6908e-09	2.40666e-08	3.81813e-24
3.76469e-09	2.53923e-08	3.97883e-24
3.62593e-09	2.6239e-08	4.75016e-24
3.63866e-09	3.27257e-08	7.01265e-24
3.31286e-09	3.13616e-08	7.14407e-24
2.69003e-09	1.84059e-08	1.53951e-24
2.39753e-09	1.74926e-08	1.25393e-24
3.10733e-09	1.81066e-08	5.24453e-25
3.08894e-09	2.64464e-08	3.93954e-24
2.88789e-09	1.84059e-08	1.96466e-24
3.67049e-09	2.06447e-08	2.78903e-24
4.04259e-09	2.88193e-08	5.09888e-24
3.56021e-09	2.42926e-08	3.90969e-24
1.74519e-09	9.35021e-09	1.45666e-25
3.87227e-09	2.31406e-08	3.57174e-24
4.31404e-09	2.746e-08	4.77114e-24
3.87438e-09	2.88193e-08	5.54026e-24
2.96292e-09	2.19282e-08	2.69865e-24
2.53165e-09	1.78023e-08	1.57629e-24
3.18844e-09	2.53923e-08	2.29502e-24
3.62028e-09	2.6239e-08	4.75201e-24
3.94774e-09	2.51762e-08	4.2836e-24
2.28032e-09	1.40253e-08	6.4601e-25
3.93091e-09	2.58191e-08	4.7164e-24
4.2196e-09	2.70591e-08	4.27222e-24
4.29855e-09	2.60299e-08	5.46248e-24
3.85569e-09	2.64464e-08	4.0806e-24
2.58324e-09	2.01084e-08	2.20418e-24
2.94782e-09	2.2176e-08	2.71067e-24
2.83837e-09	2.09077e-08	2.28543e-24
4.92123e-09	2.84376e-08	7.07731e-24
3.0484e-09	2.01084e-08	2.41236e-24
4.633e-09	2.31406e-08	2.31419e-24
2.40936e-09	1.40253e-08	6.56156e-25
4.42736e-09	2.56066e-08	5.56877e-24
2.10247e-09	1.89904e-08	1.14377e-24
2.65334e-09	2.1424e-08	2.01151e-24
3.74027e-09	2.2421e-08	2.26328e-24
4.17886e-09	1.98348e-08	2.43403e-24
2.57677e-09	1.95574e-08	1.90995e-24
3.39324e-09	2.26634e-08	2.50917e-24
2.76406e-09	1.6195e-08	9.9138e-25
3.10854e-09	1.78023e-08	1.47453e-24
4.01672e-09	3.45135e-08	7.30814e-24
3.65911e-09	2.49582e-08	3.64732e-24
4.21289e-09	2.33755e-08	2.72761e-24
3.9927e-09	2.80506e-08	5.66786e-24
3.3237e-09	2.26634e-08	2.22644e-24
3.1495e-09	2.746e-08	3.06065e-24
2.77746e-09	2.29032e-08	2.72649e-24
2.79205e-09	1.71774e-08	1.39771e-24
3.49236e-09	2.47383e-08	3.41487e-24
2.80879e-09	2.1424e-08	2.37774e-24
1.16214e-09	3.3058e-09	3.51398e-27
2.64594e-09	1.78023e-08	1.67052e-24
2.95895e-09	2.03783e-08	2.43414e-24
3.62312e-09	2.45165e-08	3.26779e-24
4.61564e-09	3.01173e-08	7.19043e-24
2.99277e-09	1.95574e-08	1.82382e-24
3.46975e-09	1.95574e-08	1.76646e-24
2.55136e-09	3.3058e-09	-4.59933e-28
3.30217e-09	2.58191e-08	3.97975e-24
2.8455e-09	2.29032e-08	2.9479e-24
1.3497e-09	3.3058e-09	2.16349e-27
1.85796e-09	3.3058e-09	5.64173e-27
3.61529e-09	2.36081e-08	3.29608e-24
2.73325e-09	2.2176e-08	2.25908e-24
3.1445e-09	2.45165e-08	3.28232e-24
2.73253e-09	2.45165e-08	2.93916e-24
2.61952e-09	1.09641e-08	1.16276e-26
3.04211e-09	3.3058e-09	-1.6283e-27
3.78883e-09	2.33755e-08	1.76835e-24
2.5631e-09	1.09641e-08	1.39499e-25
1.61659e-09	3.3058e-09	-1.53086e-27
2.7522e-09	3.3058e-09	1.02317e-26
2.88313e-09	1.32232e-08	2.62082e-25
4.26592e-09	2.76583e-08	5.54021e-24
2.99864e-09	3.3058e-09	7.99135e-27
5.67388e-09	3.75467e-08	1.2482e-23
1.99274e-09	3.3058e-09	1.21177e-26
2.34513e-09	3.3058e-09	1.16108e-26
4.47071e-09	3.45135e-08	9.10147e-24
2.62739e-09	1.04539e-08	2.08929e-26
2.71985e-09	1.9276e-08	1.76988e-24
3.54568e-09	3.0478e-08	5.45678e-24
3.5069e-09	2.29032e-08	3.81462e-24
3.05724e-09	2.16776e-08	3.25554e-24
2.85674e-09	1.04539e-08	1.48639e-25
4.95973e-09	3.0478e-08	7.21519e-24
4.04505e-09	2.45165e-08	4.53977e-24
4.20622e-09	3.56045e-08	8.36324e-24
4.36795e-09	2.97522e-08	6.89169e-24
2.95296e-09	1.6529e-08	9.52665e-25
3.22969e-09	2.51762e-08	3.89603e-24
3.27761e-09	2.03783e-08	2.12927e-24
4.42911e-09	2.9196e-08	7.34975e-24
3.71365e-09	2.01084e-08	1.05589e-24
2.68435e-09	2.16776e-08	1.91456e-24
2.59483e-09	1.6529e-08	7.3569e-25
3.00524e-09	1.98348e-08	9.8982e-25
3.01666e-09	9.9174e-09	9.38688e-26
2.1179e-09	1.44096e-08	6.36141e-25
2.4503e-09	1.44096e-08	6.62876e-25
2.86726e-09	1.6529e-08	8.31053e-25
3.18345e-09	2.58191e-08	4.04106e-24
2.64193e-09	2.45165e-08	2.62361e-24
2.18391e-09	1.81066e-08	1.2537e-24
4.38081e-09	2.86291e-08	5.76652e-24
4.60647e-09	3.22209e-08	7.50418e-24
3.16794e-09	2.40666e-08	3.86004e-24
2.40164e-09	1.40253e-08	7.73317e-25
3.26903e-09	2.53923e-08	3.87085e-24
3.41635e-09	2.06447e-08	1.21215e-24
2.70302e-09	2.45165e-08	2.68752e-24
3.48359e-09	2.40666e-08	3.97064e-24
4.31214e-09	2.76583e-08	5.63365e-24
4.32379e-09	2.746e-08	4.95648e-24
5.31445e-09	3.23901e-08	8.35138e-24
4.39734e-09	3.08344e-08	7.57191e-24
3.20168e-09	2.19282e-08	2.5362e-24
3.08404e-09	9.9174e-09	9.54665e-26
1.8465e-09	1.28033e-08	4.57456e-25
2.55192e-09	1.74926e-08	1.55788e-24
3.62745e-09	1.44096e-08	1.7687e-25
4.06202e-09	3.06567e-08	6.05192e-24
2.8715e-09	2.26634e-08	2.33476e-24
3.79658e-09	2.51762e-08	3.85622e-24
3.72045e-09	2.45165e-08	3.25085e-24
3.14871e-09	2.38385e-08	3.70941e-24
3.76118e-09	2.42926e-08	4.28844e-24
3.1771e-09	2.47383e-08	3.752e-24
3.15578e-09	2.38385e-08	3.43512e-24
2.48577e-09	1.81066e-08	1.47226e-24
2.83015e-09	1.55056e-08	7.04789e-25
1.75264e-09	3.3058e-09	4.91168e-27
3.49026e-09	1.74926e-08	8.87256e-25
3.50936e-09	2.2176e-08	3.19224e-24
3.43819e-09	3.43549e-08	7.07203e-24
4.29216e-09	2.86291e-08	5.85337e-24
3.10711e-09	3.3058e-09	7.80892e-27
4.25432e-09	2.82448e-08	6.61186e-24
2.54697e-09	1.98348e-08	1.81919e-24
4.08764e-09	1.81066e-08	1.03068e-24
3.62156e-09	2.06447e-08	1.99352e-24
1.99173e-09	3.3058e-09	-7.11826e-27
3.31208e-09	3.3058e-09	7.85306e-27
2.99756e-09	2.82448e-08	4.14584e-24
1.83513e-09	1.19192e-08	2.70217e-25
4.64737e-09	2.82448e-08	6.40672e-24
3.0977e-09	1.89904e-08	1.55862e-24
3.01019e-09	3.3058e-09	1.63822e-27
2.68133e-09	3.3058e-09	1.00432e-26
3.00594e-09	1.74926e-08	9.83421e-25
3.25033e-09	2.16776e-08	2.4073e-24
3.63055e-09	2.36081e-08	3.56364e-24
3.95534e-09	2.56066e-08	4.64594e-24
3.03854e-09	2.03783e-08	2.34415e-24
3.17246e-09	2.2176e-08	2.52671e-24
2.63582e-09	3.3058e-09	8.6727e-27
3.93505e-09	2.51762e-08	3.71052e-24
3.70165e-09	2.11674e-08	2.90028e-24
4.22457e-09	1.95574e-08	1.39796e-24
2.55274e-09	2.49582e-08	3.1189e-24
3.763e-09	2.19282e-08	1.78988e-24
4.58695e-09	3.35502e-08	7.9284e-24
3.97155e-09	2.90083e-08	6.18881e-24
3.23507e-09	2.36081e-08	2.63464e-24
3.65485e-09	2.68564e-08	4.16513e-24
3.43178e-09	2.64464e-08	3.46028e-24
2.77588e-09	2.38385e-08	3.13093e-24
3.34059e-09	2.1424e-08	2.47665e-24
3.85325e-09	3.63638e-08	9.75079e-24
5.50279e-09	3.49853e-08	1.04766e-23
2.80698e-09	1.78023e-08	1.24696e-24
3.80023e-09	2.70591e-08	4.67476e-24
3.82465e-09	2.26634e-08	3.82849e-24
3.95238e-09	2.58191e-08	4.70903e-24
2.35244e-09	1.51491e-08	7.06952e-25
3.15806e-09	2.70591e-08	3.77894e-24
4.32894e-09	3.27257e-08	8.43567e-24
3.61835e-09	1.6529e-08	1.01634e-24
3.74701e-09	2.64464e-08	5.1318e-24
4.41006e-09	2.70591e-08	4.28606e-24
2.32655e-09	1.58541e-08	9.88936e-25
4.57289e-09	3.32229e-08	8.91828e-24
4.13841e-09	2.72603e-08	6.17033e-24
4.54014e-09	3.0478e-08	7.66707e-24
1.66481e-09	3.3058e-09	3.92707e-27
2.94545e-09	2.1424e-08	2.20955e-24
2.47518e-09	2.16776e-08	1.83416e-24
3.75244e-09	2.86291e-08	6.1957e-24
3.28297e-09	2.76583e-08	3.77475e-24
3.33495e-09	2.60299e-08	4.45088e-24
3.12728e-09	2.2421e-08	3.1774e-24
1.11662e-09	3.3058e-09	2.08748e-28
3.10916e-09	3.3058e-09	4.86271e-27
3.76082e-09	1.87004e-08	1.08132e-24
2.53708e-09	3.3058e-09	8.14489e-27
3.29453e-09	3.3058e-09	2.17731e-27
2.33114e-09	1.55056e-08	9.23963e-25
2.33631e-09	3.3058e-09	-3.3277e-27
2.82456e-09	3.3058e-09	6.67673e-27
3.64546e-09	2.09077e-08	1.59062e-24
4.05472e-09	2.86291e-08	6.12304e-24
4.47941e-09	2.93826e-08	5.67585e-24
1.68481e-09	3.3058e-09	-1.03478e-26
3.217e-09	2.01084e-08	2.17993e-24
4.43676e-09	3.22209e-08	7.63767e-24
4.00169e-09	2.84376e-08	5.66128e-24
2.70562e-09	1.71774e-08	1.48238e-24
3.51732e-09	2.78552e-08	3.60546e-24
3.5016e-09	2.56066e-08	4.41149e-24
3.66854e-09	2.58191e-08	4.5181e-24
3.32581e-09	2.2176e-08	3.12906e-24
3.20485e-09	2.2421e-08	2.0573e-24
4.16958e-09	3.3058e-08	7.17753e-24
3.14993e-09	1.95574e-08	1.20766e-24
3.47495e-09	2.746e-08	5.40246e-24
3.25767e-09	2.33755e-08	3.47471e-24
3.49765e-09	2.40666e-08	4.28716e-24
3.23155e-09	2.51762e-08	3.93655e-24
3.04342e-09	2.66522e-08	4.56189e-24
4.49887e-09	3.56045e-08	8.1868e-24
4.12235e-09	2.58191e-08	4.49086e-24
2.61159e-09	2.11674e-08	1.86974e-24
2.04525e-09	1.55056e-08	8.08522e-25
3.89088e-09	3.57577e-08	9.95724e-24
3.89983e-09	2.84376e-08	5.58131e-24
3.35537e-09	2.51762e-08	4.03622e-24
3.9131e-09	3.22209e-08	8.05504e-24
3.74471e-09	2.58191e-08	2.97411e-24
2.97038e-09	1.89904e-08	1.85448e-24
3.63989e-09	2.19282e-08	2.90174e-24
2.97813e-09	1.09641e-08	2.54938e-25
3.29642e-09	2.1424e-08	1.92382e-24
3.53599e-09	2.51762e-08	4.37697e-24
3.56632e-09	2.26634e-08	2.96792e-24
3.0986e-09	9.9174e-09	1.12824e-25
3.76677e-09	2.80506e-08	5.42807e-24
4.34777e-09	2.82448e-08	5.18479e-24
2.08043e-09	9.35021e-09	1.58622e-25
3.0715e-09	2.2176e-08	2.99306e-24
5.10549e-09	3.11868e-08	8.4406e-24
2.70281e-09	1.58541e-08	8.88101e-25
3.51508e-09	2.47383e-08	3.93207e-24
4.5172e-09	3.0478e-08	6.54568e-24
2.36088e-09	1.55056e-08	7.6614e-25
2.19682e-09	8.09752e-09	5.4561e-26
2.82402e-09	2.2176e-08	2.80599e-24
4.86369e-09	2.97522e-08	7.78539e-24
1.92812e-09	8.74632e-09	1.28657e-25
3.92871e-09	3.06567e-08	6.19006e-24
1.75006e-09	3.3058e-09	8.79031e-27
3.612e-09	3.10111e-08	6.64587e-24
1.68243e-09	3.3058e-09	1.69996e-27
4.05134e-09	2.68564e-08	4.53434e-24
3.20355e-09	2.40666e-08	2.61682e-24
2.78125e-09	1.6195e-08	9.29589e-25
4.36554e-09	2.78552e-08	6.21555e-24
3.4844e-09	2.38385e-08	2.72027e-24
2.05509e-09	3.3058e-09	5.6659e-27
2.14859e-09	3.3058e-09	7.76584e-27
3.45664e-09	3.3058e-09	4.15244e-27
4.04751e-09	2.90083e-08	5.51662e-24
4.05308e-09	2.70591e-08	5.4558e-24
3.28107e-09	2.09077e-08	2.29788e-24
1.46765e-09	3.3058e-09	5.13311e-27
3.50958e-09	1.6529e-08	8.2221e-25
3.75065e-09	2.45165e-08	2.31644e-24
3.31953e-09	3.3058e-09	6.90344e-27
3.75668e-09	3.3058e-09	3.66491e-27
3.97323e-09	2.70591e-08	5.20173e-24
3.69321e-09	2.80506e-08	4.66644e-24
2.6889e-09	2.47383e-08	2.8377e-24
3.39436e-09	2.56066e-08	4.41272e-24
3.01951e-09	3.3058e-09	-3.10663e-27
2.94249e-09	3.3058e-09	3.89394e-27
3.56804e-09	1.58541e-08	7.93932e-25
3.03574e-09	3.3058e-09	1.71249e-27
3.40132e-09	2.56066e-08	4.92508e-24
2.97439e-09	2.31406e-08	3.02322e-24
3.77666e-09	2.26634e-08	3.00131e-24
2.40227e-09	1.9276e-08	1.45319e-24
3.84589e-09	2.49582e-08	4.41758e-24
4.20438e-09	2.70591e-08	5.28272e-24
2.22559e-09	3.3058e-09	1.17431e-26
4.77542e-09	2.90083e-08	6.01345e-24
2.84675e-09	1.32232e-08	4.28216e-25
3.50669e-09	2.40666e-08	3.24809e-24
3.46846e-09	2.56066e-08	4.53901e-24
2.89616e-09	2.09077e-08	2.51356e-24
2.66844e-09	2.01084e-08	1.60032e-24
3.15577e-09	1.40253e-08	6.48575e-25
3.98395e-09	2.53923e-08	4.42222e-24
4.07873e-09	2.68564e-08	4.55367e-24
3.49131e-09	2.36081e-08	3.29122e-24
1.40242e-09	3.3058e-09	7.15923e-27
5.38578e-09	3.25583e-08	8.49312e-24
3.70964e-09	2.746e-08	5.82588e-24
3.757e-09	3.15353e-08	6.75735e-24
3.77906e-09	2.49582e-08	3.73584e-24
3.41427e-09	2.33755e-08	2.21024e-24
3.11736e-09	3.3058e-09	8.27769e-27
3.19791e-09	2.49582e-08	3.27636e-24
3.2735e-09	3.3058e-09	1.8065e-27
3.16918e-09	2.40666e-08	3.676e-24
4.72054e-09	3.10111e-08	6.91092e-24
2.35413e-09	1.51491e-08	9.40361e-25
4.64727e-09	3.0478e-08	7.25317e-24
3.5853e-09	2.68564e-08	5.33293e-24
3.21083e-09	3.3058e-09	6.52661e-27
2.9553e-09	2.06447e-08	2.36891e-24
4.74421e-09	3.01173e-08	8.38254e-24
2.50402e-09	1.44096e-08	7.54632e-25
3.95125e-09	2.88193e-08	6.59384e-24
3.26322e-09	2.49582e-08	2.6246e-24
3.58326e-09	2.09077e-08	2.17903e-24
3.1492e-09	2.29032e-08	2.62709e-24
2.84654e-09	2.49582e-08	3.09439e-24
3.78627e-09	2.29032e-08	2.52868e-24
2.52816e-09	3.3058e-09	8.13645e-27
3.37313e-09	2.49582e-08	3.30341e-24
2.6985e-09	1.9276e-08	1.72288e-24
3.57296e-09	2.45165e-08	3.66993e-24
3.5414e-09	3.3058e-09	6.14007e-27
3.85597e-09	2.56066e-08	3.62987e-24
3.43065e-09	2.76583e-08	5.01304e-24
4.17684e-09	2.84376e-08	4.93179e-24
3.17114e-09	3.3058e-09	9.0731e-27
3.66022e-09	3.43549e-08	8.58023e-24
3.21822e-09	1.78023e-08	1.31751e-24
3.46452e-09	2.82448e-08	5.23783e-24
4.07612e-09	2.72603e-08	5.17908e-24
4.52113e-09	3.11868e-08	7.01262e-24
2.85823e-09	1.98348e-08	1.73723e-24
3.73749e-09	2.72603e-08	4.2645e-24
3.74233e-09	2.49582e-08	4.5772e-24
4.0434e-09	2.97522e-08	7.05947e-24
3.533e-09	2.66522e-08	4.06183e-24
3.21899e-09	1.95574e-08	1.58543e-24
1.86176e-09	3.3058e-09	-3.03058e-27
1.65064e-09	1.55056e-08	3.96493e-25
