5.014096e+002,-6.599518e-001
5.052666e+002,-5.415903e-001
5.091236e+002,-3.783464e-001
5.129806e+002,-1.765815e-001
5.168376e+002,5.331534e-002
5.206946e+002,2.974370e-001
5.245516e+002,5.397613e-001
5.284086e+002,7.953889e-001
5.322656e+002,1.013480e+000
5.361226e+002,1.182507e+000
5.399796e+002,1.296687e+000
5.438365e+002,1.355695e+000
5.476936e+002,1.363433e+000
5.515505e+002,1.326356e+000
5.554076e+002,1.251926e+000
5.592646e+002,1.233229e+000
5.631216e+002,1.175055e+000
5.669786e+002,1.099756e+000
5.708356e+002,1.027484e+000
5.746926e+002,9.748878e-001
5.785496e+002,9.530314e-001
5.824066e+002,9.647998e-001
5.862635e+002,1.003037e+000
5.901205e+002,1.052776e+000
5.939775e+002,1.086935e+000
5.978345e+002,1.081371e+000
6.016915e+002,1.019953e+000
6.055485e+002,9.010386e-001
6.094055e+002,7.402756e-001
6.132625e+002,5.685481e-001
6.171195e+002,4.253521e-001
6.209765e+002,3.490837e-001
6.248335e+002,3.678078e-001
6.286905e+002,4.896296e-001
6.325475e+002,6.991286e-001
6.364045e+002,9.588141e-001
6.402615e+002,1.216259e+000
6.441185e+002,1.415736e+000
6.479755e+002,1.511876e+000
6.518325e+002,1.482235e+000
6.556895e+002,1.333714e+000
6.595465e+002,1.101828e+000
6.634035e+002,8.418390e-001
6.672605e+002,6.135233e-001
6.711175e+002,4.641106e-001
6.749745e+002,4.148295e-001
6.788315e+002,4.555774e-001
6.826885e+002,5.496483e-001
6.865455e+002,6.463622e-001
6.904025e+002,6.984389e-001
6.942595e+002,6.756651e-001
6.981165e+002,5.724586e-001
7.019734e+002,4.068372e-001
7.058304e+002,2.121768e-001
7.096874e+002,2.559585e-002
7.135444e+002,-1.220809e-001
7.174014e+002,-2.146239e-001
7.212584e+002,-2.483806e-001
7.251154e+002,-2.301825e-001
7.289724e+002,-1.729507e-001
7.328294e+002,-9.218045e-002
7.366864e+002,-4.235737e-003
7.405435e+002,7.410809e-002
7.444004e+002,1.258442e-001
7.482574e+002,1.372805e-001
7.521144e+002,9.939703e-002
7.559714e+002,1.211199e-002
7.598284e+002,-1.134888e-001
7.636854e+002,-2.557928e-001
7.675424e+002,-3.865983e-001
7.713994e+002,-4.774519e-001
7.752564e+002,-5.066395e-001
7.791134e+002,-4.642170e-001
7.829704e+002,-3.551292e-001
7.868274e+002,-1.980577e-001
7.906844e+002,-2.141849e-002
7.945414e+002,1.426840e-001
7.983984e+002,2.652795e-001
8.022554e+002,3.268419e-001
8.061124e+002,3.204447e-001
8.099694e+002,2.569559e-001
8.138264e+002,1.605526e-001
8.176833e+002,6.287654e-002
8.215403e+002,-5.796420e-003
8.253973e+002,-2.540037e-002
8.292544e+002,8.169709e-003
8.331113e+002,8.284952e-002
8.369684e+002,1.803402e-001
8.408253e+002,2.745171e-001
8.446824e+002,3.512093e-001
8.485393e+002,4.119419e-001
8.523964e+002,4.719663e-001
8.562533e+002,5.510522e-001
8.601104e+002,6.611441e-001
8.639673e+002,7.968639e-001
8.678243e+002,9.365232e-001
8.716813e+002,1.034715e+000
8.755383e+002,1.056905e+000
8.793953e+002,9.884023e-001
8.832523e+002,8.422853e-001
8.871093e+002,6.554602e-001
8.909663e+002,4.744423e-001
8.948233e+002,3.374683e-001
8.986803e+002,2.336527e-001
9.025373e+002,1.862315e-001
9.063943e+002,1.699627e-001
9.102513e+002,1.575409e-001
9.141083e+002,1.339483e-001
9.179653e+002,1.007584e-001
9.218223e+002,6.929553e-002
9.256793e+002,4.834774e-002
9.295363e+002,1.349106e-002
9.333933e+002,-2.264357e-002
9.372502e+002,-7.339080e-002
9.411073e+002,-1.362907e-001
9.449642e+002,-1.864588e-001
9.488213e+002,-1.855045e-001
9.526782e+002,-1.026887e-001
9.565353e+002,6.372234e-002
9.603922e+002,2.743337e-001
9.642493e+002,4.739304e-001
9.681062e+002,6.074792e-001
9.719633e+002,6.485817e-001
9.758203e+002,6.126657e-001
9.796772e+002,5.492124e-001
9.835342e+002,5.167052e-001
9.873912e+002,5.532098e-001
9.912482e+002,6.494490e-001
9.951052e+002,7.762293e-001
9.989622e+002,8.827475e-001
1.002819e+003,9.234489e-001
1.006676e+003,8.761684e-001
1.010533e+003,7.487499e-001
1.014390e+003,5.728573e-001
1.018247e+003,3.896548e-001
1.022104e+003,2.372361e-001
1.025961e+003,1.313899e-001
1.029818e+003,7.651408e-002
1.033675e+003,6.645782e-002
1.037532e+003,9.067719e-002
1.041389e+003,1.388114e-001
1.045246e+003,2.024101e-001
1.049103e+003,2.745606e-001
1.052960e+003,3.527686e-001
1.056817e+003,4.270720e-001
1.060674e+003,4.913810e-001
1.064531e+003,5.399175e-001
1.068388e+003,5.663533e-001
1.072245e+003,5.629615e-001
1.076102e+003,5.212978e-001
1.079959e+003,4.354935e-001
1.083816e+003,2.987741e-001
1.087673e+003,1.305589e-001
1.091530e+003,-3.351600e-002
1.095387e+003,-1.494927e-001
1.099244e+003,-1.791592e-001
1.103101e+003,-1.046999e-001
1.106958e+003,6.313786e-002
1.110815e+003,2.878600e-001
1.114672e+003,5.222623e-001
1.118529e+003,7.076089e-001
1.122386e+003,8.103439e-001
1.126243e+003,8.211959e-001
1.130100e+003,7.472329e-001
1.133957e+003,5.994672e-001
1.137814e+003,3.854423e-001
1.141671e+003,1.119057e-001
1.145528e+003,-1.410108e-001
1.149385e+003,-4.102260e-001
1.153242e+003,-6.592253e-001
1.157099e+003,-8.455725e-001
1.160956e+003,-9.361907e-001
1.164813e+003,-9.214713e-001
1.168670e+003,-8.207096e-001
1.172527e+003,-6.755406e-001
1.176384e+003,-5.384606e-001
1.180241e+003,-4.443619e-001
1.184098e+003,-4.053676e-001
1.187955e+003,-4.145149e-001
1.191812e+003,-4.524662e-001
1.195669e+003,-4.973753e-001
1.199526e+003,-5.326576e-001
1.203383e+003,-5.491291e-001
1.207240e+003,-5.484937e-001
1.211097e+003,-5.191860e-001
1.214954e+003,-4.485013e-001
1.218811e+003,-3.196988e-001
1.222668e+003,-1.189924e-001
1.226525e+003,1.550639e-001
1.230382e+003,4.845704e-001
1.234239e+003,8.319084e-001
1.238096e+003,1.144257e+000
1.241953e+003,1.381207e+000
1.245810e+003,1.512668e+000
1.249667e+003,1.534237e+000
1.253524e+003,1.468482e+000
1.257381e+003,1.357110e+000
1.261238e+003,1.246915e+000
1.265095e+003,1.174878e+000
1.268952e+003,1.159507e+000
1.272809e+003,1.193189e+000
1.276666e+003,1.254876e+000
1.280523e+003,1.318798e+000
1.284380e+003,1.365498e+000
1.288237e+003,1.388564e+000
1.292094e+003,1.394785e+000
1.295951e+003,1.398478e+000
1.299808e+003,1.412836e+000
1.303665e+003,1.443605e+000
1.307522e+003,1.486221e+000
1.311379e+003,1.528439e+000
1.315236e+003,1.556432e+000
1.319093e+003,1.561256e+000
1.322950e+003,1.542634e+000
1.326807e+003,1.508538e+000
1.330664e+003,1.470865e+000
1.334521e+003,1.441170e+000
1.338378e+003,1.426193e+000
1.342235e+003,1.427943e+000
1.346092e+003,1.446778e+000
1.349949e+003,1.485892e+000
1.353806e+003,1.554468e+000
1.357663e+003,1.667409e+000
1.361520e+003,1.840651e+000
1.365377e+003,2.086014e+000
1.369234e+003,2.403681e+000
1.373091e+003,2.779345e+000
1.376948e+003,3.185365e+000
1.380805e+003,3.585941e+000
1.384662e+003,3.944386e+000
1.388519e+003,4.230103e+000
1.392376e+003,4.423361e+000
1.396233e+003,4.517955e+000
1.400090e+003,4.520798e+000
1.403947e+003,4.451062e+000
1.407804e+003,4.338450e+000
1.411661e+003,4.220395e+000
1.415518e+003,4.137358e+000
1.419375e+003,4.125692e+000
1.423232e+003,4.208870e+000
1.427089e+003,4.389515e+000
1.430946e+003,4.645354e+000
1.434803e+003,4.932011e+000
1.438660e+003,5.193332e+000
1.442517e+003,5.377050e+000
1.446374e+003,5.451077e+000
1.450231e+003,5.414731e+000
1.454088e+003,5.300538e+000
1.457945e+003,5.165392e+000
1.461802e+003,5.073777e+000
1.465659e+003,5.078638e+000
1.469516e+003,5.206412e+000
1.473373e+003,5.450999e+000
1.477230e+003,5.778149e+000
1.481087e+003,6.137939e+000
1.484944e+003,6.480410e+000
1.488801e+003,6.768913e+000
1.492658e+003,6.987189e+000
1.496515e+003,7.139020e+000
1.500372e+003,7.242037e+000
1.504229e+003,7.318982e+000
1.508086e+003,7.389880e+000
1.511943e+003,7.467425e+000
1.515800e+003,7.556136e+000
1.519657e+003,7.654397e+000
1.523514e+003,7.757638e+000
1.527371e+003,7.861228e+000
1.531228e+003,7.962244e+000
1.535085e+003,8.060088e+000
1.538942e+003,8.156399e+000
1.542799e+003,8.254804e+000
1.546656e+003,8.360705e+000
1.550513e+003,8.481199e+000
1.554370e+003,8.624583e+000
1.558227e+003,8.799465e+000
1.562084e+003,9.013232e+000
1.565941e+003,9.270161e+000
1.569798e+003,9.569536e+000
1.573655e+003,9.904426e+000
1.577512e+003,1.026161e+001
1.581369e+003,1.062320e+001
1.585226e+003,1.096972e+001
1.589083e+003,1.128422e+001
1.592940e+003,1.155636e+001
1.596797e+003,1.178483e+001
1.600654e+003,1.197709e+001
1.604511e+003,1.214587e+001
1.608368e+003,1.230315e+001
1.612225e+003,1.245375e+001
1.616082e+003,1.259095e+001
1.619939e+003,1.269658e+001
1.623796e+003,1.274625e+001
1.627653e+003,1.271869e+001
1.631510e+003,1.260599e+001
1.635367e+003,1.242094e+001
1.639224e+003,1.219802e+001
1.643081e+003,1.198686e+001
1.646938e+003,1.183937e+001
1.650795e+003,1.179464e+001
1.654652e+003,1.186645e+001
1.658509e+003,1.203781e+001
1.662366e+003,1.226467e+001
1.666223e+003,1.248789e+001
1.670080e+003,1.265015e+001
1.673937e+003,1.271208e+001
1.677794e+003,1.266364e+001
1.681651e+003,1.252647e+001
1.685508e+003,1.234701e+001
1.689365e+003,1.218234e+001
1.693222e+003,1.208283e+001
1.697079e+003,1.207660e+001
1.700936e+003,1.216044e+001
1.704793e+003,1.229962e+001
1.708650e+003,1.243751e+001
1.712507e+003,1.251209e+001
1.716364e+003,1.247488e+001
1.720221e+003,1.230681e+001
1.724078e+003,1.202606e+001
1.727935e+003,1.168517e+001
1.731792e+003,1.135786e+001
1.735649e+003,1.112039e+001
1.739506e+003,1.103104e+001
1.743363e+003,1.111612e+001
1.747220e+003,1.136546e+001
1.751077e+003,1.173843e+001
1.754934e+003,1.217764e+001
1.758791e+003,1.262511e+001
