label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2
1,46.0,23.31370849898476,0.9387755102040817,8.602038585910016,6.990759376889613,1.230487007512667,1.0635183109500361,0.01933961927115805,0.01571704467668584,0.00023251495926959994,19.33961927115805,15.717044676685838,232.51495926959996
2,14.0,11.071067811865476,1.0,4.742873420478221,3.686025552052299,1.2867174558346433,1.4353535174681102,0.010663212596324363,0.008287143807657101,7.076542238639999e-05,10.663212596324362,8.2871438076571,70.76542238639999
3,24.0,16.727922061357855,0.96,7.329214611164033,4.3146200895134434,1.6986929229244243,1.0777973539121675,0.016477980041695647,0.009700387762449494,0.00012131215266239997,16.477980041695645,9.700387762449493,121.31215266239997
4,26.0,15.899494936611665,1.0,6.115263665954397,5.378017936291857,1.1370850261929157,1.2924583435681247,0.013748702689618631,0.01209118260544753,0.00013142149871759996,13.74870268961863,12.091182605447528,131.42149871759997
5,23.0,15.313708498984761,0.92,5.995546539567036,5.116462195403156,1.1718148811797509,1.232471678482232,0.013479547463046984,0.011503137295437098,0.00011625747963479997,13.479547463046984,11.503137295437098,116.25747963479998
6,21.0,16.14213562373095,0.9130434782608695,5.423735551991856,5.268987662165763,1.0293695676946197,1.0127614806253276,0.01219396769212121,0.011846054201340798,0.00010614813357959998,12.193967692121209,11.846054201340797,106.14813357959997
7,25.0,16.48528137423857,0.9259259259259259,6.974238309665077,4.525483399593904,1.541103500742244,1.155998164076126,0.015679901022087606,0.010174463307970989,0.00012636682568999998,15.679901022087604,10.17446330797099,126.36682568999997
8,19.0,13.899494936611665,0.9047619047619048,5.6021499718922465,4.59264302837228,1.2198095818210706,1.235849043114212,0.012595089695806461,0.010325455614968261,9.603878752439999e-05,12.595089695806461,10.325455614968261,96.03878752439998
9,16.0,12.485281374238571,1.0,5.385164807134504,3.8078865529319543,1.414213562373095,1.2898320915163308,0.012107250629288219,0.008561119021494795,8.087476844159998e-05,12.107250629288218,8.561119021494795,80.87476844159998
10,14.0,11.071067811865476,1.0,4.742873420478221,3.6860255520522984,1.2867174558346435,1.4353535174681102,0.010663212596324363,0.0082871438076571,7.076542238639999e-05,10.663212596324362,8.287143807657099,70.76542238639999
11,13.0,12.071067811865476,0.8666666666666667,6.081683435644867,2.774800375008483,2.1917553026229046,1.1211451356615063,0.013673205601022927,0.006238472691116571,6.571074935879998e-05,13.673205601022927,6.238472691116571,65.71074935879999
12,26.0,17.31370849898476,0.9629629629629629,7.565076753536062,4.38128396889164,1.72668030815858,1.0899410497465012,0.017008259461904984,0.009850265495900316,0.00013142149871759996,17.008259461904984,9.850265495900317,131.42149871759997
13,19.0,14.485281374238571,0.95,6.4267718473621755,3.790012354815455,1.6957126377692535,1.137914400511144,0.014449054073550483,0.008520933176837395,9.603878752439999e-05,14.449054073550483,8.520933176837394,96.03878752439998
14,41.0,22.970562748477143,0.9111111111111111,8.038325206609752,6.75317961792087,1.1903022963106888,0.9764509916477586,0.01807224502901244,0.015182903607786773,0.00020724159413159995,18.07224502901244,15.182903607786773,207.24159413159995
15,20.0,17.14213562373095,0.7142857142857143,8.351946298101703,3.990613115001913,2.0928980227885856,0.8552833273446776,0.018777346784170132,0.0089719358419342,0.00010109346055199998,18.77734678417013,8.971935841934199,101.09346055199998
16,24.0,15.899494936611664,1.0,6.966113435764658,4.346254740201703,1.6027853524852003,1.1930384709859614,0.015661634193092248,0.00977151068220588,0.00012131215266239997,15.661634193092247,9.771510682205879,121.31215266239997
17,26.0,17.31370849898476,0.896551724137931,6.992601541524571,4.786875240597164,1.4607862520043957,1.0899410497465012,0.01572118634174803,0.010762140128424979,0.00013142149871759996,15.721186341748028,10.762140128424978,131.42149871759997
18,22.0,15.899494936611665,0.9166666666666666,6.87130401014437,4.16895940523387,1.648206025109737,1.0936185984037976,0.01544847795384718,0.009372904672411099,0.00011120280660719997,15.44847795384718,9.3729046724111,111.20280660719997
19,12.0,10.485281374238571,1.0,4.320493798938574,3.590109871423003,1.203443335628631,1.3716109116646036,0.009713593388401637,0.008071500419525481,6.0656076331199984e-05,9.713593388401637,8.07150041952548,60.65607633119998
20,32.0,19.31370849898476,0.9696969696969697,7.32100704607449,5.70879635574152,1.2824081627489685,1.0780241689052945,0.016459527301407432,0.012834858494759429,0.00016174953688319997,16.45952730140743,12.834858494759429,161.74953688319997
21,45.0,22.727922061357855,0.9782608695652174,8.89712588937412,6.538899012169008,1.3606458629834182,1.0947196532163326,0.020003052252044257,0.014701145093099091,0.00022746028624199996,20.003052252044256,14.701145093099091,227.46028624199994
22,23.0,15.31370849898476,0.7931034482758621,8.137994229407077,4.516289234278178,1.8019205164364862,1.2324716784822323,0.018296326906206754,0.010153792433858255,0.00011625747963479997,18.296326906206755,10.153792433858255,116.25747963479998
23,30.0,18.727922061357855,0.9375,7.548408587637587,5.234010042731335,1.442184582377778,1.0748600762636091,0.01697078509124208,0.011767415418671151,0.00015164019082799997,16.970785091242078,11.76741541867115,151.64019082799996
24,20.0,15.31370849898476,0.8333333333333334,7.117737542288379,3.9670911609261745,1.7941956092147477,1.0717145030280282,0.016002524606825268,0.00891905237346388,0.00010109346055199998,16.00252460682527,8.91905237346388,101.09346055199998
25,46.0,25.556349186104043,0.92,10.469392247470873,5.842494084012057,1.7919388701000638,0.8850546106153464,0.023537915814298864,0.013135445749320946,0.00023251495926959994,23.537915814298863,13.135445749320946,232.51495926959996
26,22.0,15.071067811865476,1.0,6.7414751252203455,4.062379396262226,1.659489296204865,1.217151102948507,0.015156588865027892,0.00913328510144051,0.00011120280660719997,15.156588865027892,9.13328510144051,111.20280660719997
27,11.0,9.071067811865476,0.9166666666666666,4.967994363003793,2.848231107005645,1.744238503253573,1.679908865477309,0.011169343006566907,0.006403564068636511,5.560140330359999e-05,11.169343006566907,6.403564068636511,55.60140330359999
28,31.0,18.727922061357855,1.0,7.795587193330397,5.170847634997271,1.5076033454492828,1.1106887454723962,0.017526506863276996,0.011625409903858963,0.00015669486385559996,17.526506863276996,11.625409903858962,156.69486385559998
29,13.0,10.48528137423857,0.9285714285714286,5.65685424949238,2.983187604563894,1.8962448894726296,1.4859118209699875,0.012718079134963737,0.00670698136383682,6.571074935879998e-05,12.718079134963736,6.70698136383682,65.71074935879999
30,22.0,13.899494936611665,0.9166666666666666,6.800333583151409,4.310673896139076,1.577556954434024,1.430983102553298,0.015288917981655985,0.009691515693733638,0.00011120280660719997,15.288917981655985,9.691515693733638,111.20280660719997
31,28.0,20.14213562373095,0.8484848484848485,8.374918555212103,4.45882802503408,1.8782779932733762,0.867275071789001,0.01882899439094116,0.01002460469556312,0.00014153084477279998,18.828994390941162,10.02460469556312,141.53084477279998
32,14.0,7.0710678118654755,0.875,6.027172338260072,3.487547780788096,1.7281977816797354,3.518583772020568,0.013550650481216587,0.007840914173634644,7.076542238639999e-05,13.550650481216588,7.840914173634644,70.76542238639999
33,21.0,14.485281374238571,0.9545454545454546,6.284044138129436,4.205939561148798,1.4940880739648645,1.2576948637228433,0.014128165073990883,0.009456045677748397,0.00010614813357959998,14.128165073990884,9.456045677748396,106.14813357959997
34,11.0,9.65685424949238,1.0,4.51260859854213,2.9541957835039856,1.5275252316519468,1.4822832322447796,0.010145517407758327,0.00664180021222067,5.560140330359999e-05,10.145517407758327,6.641800212220669,55.60140330359999
35,28.0,18.727922061357855,0.9333333333333333,7.299567488615115,5.09721694668789,1.4320692183522394,1.0032027378460353,0.016411325601953818,0.011459868972560515,0.00014153084477279998,16.411325601953816,11.459868972560514,141.53084477279998
36,10.0,9.071067811865476,1.0,4.0,3.149603149604724,1.2700012700019052,1.5271898777066448,0.008993039999999999,0.007081126777130316,5.054673027599999e-05,8.993039999999999,7.081126777130316,50.54673027599999
37,37.0,21.556349186104043,0.8604651162790697,8.767556721271763,5.729532146751217,1.5302395547676924,1.0006015425449293,0.019711747074166452,0.01288147794425489,0.00018702290202119996,19.71174707416645,12.88147794425489,187.02290202119997
38,27.0,17.31370849898476,0.9310344827586207,6.733119088353582,5.154254738558219,1.3063225296150212,1.1318618593521357,0.015137802321581822,0.0115881047585109,0.00013647617174519997,15.137802321581821,11.5881047585109,136.47617174519996
39,16.0,12.485281374238571,1.0,5.587445253180821,3.5749762996007557,1.5629321105722611,1.2898320915163308,0.012562029664916312,0.008037476215340395,8.087476844159998e-05,12.562029664916311,8.037476215340394,80.87476844159998
40,12.0,11.692388155425117,0.8571428571428571,5.047990634604442,3.225938536586635,1.5648130233583808,1.1030232364131654,0.011349195424155783,0.007252748574266267,6.0656076331199984e-05,11.349195424155782,7.252748574266267,60.65607633119998
41,31.0,18.48528137423857,0.96875,8.093623978348335,4.799411830088638,1.6863783031928015,1.1400382601615053,0.018196571045561424,0.01079032564111508,0.00015669486385559996,18.196571045561424,10.79032564111508,156.69486385559998
42,31.0,19.31370849898476,0.9117647058823529,7.914809634070617,5.046187576771293,1.568473132172934,1.044335913627004,0.017794549907895606,0.011345141681351825,0.00015669486385559996,17.794549907895604,11.345141681351825,156.69486385559998
43,12.0,9.65685424949238,1.0,3.8297084310253524,3.8297084310253524,1.0,1.6170362533579417,0.008610180277137058,0.008610180277137058,6.0656076331199984e-05,8.610180277137058,8.610180277137058,60.65607633119998
44,32.0,22.14213562373095,0.8,11.12446443961151,4.293459087008864,2.591026073422216,0.8202020099817772,0.02501068842100097,0.009652812326958547,0.00016174953688319997,25.010688421000967,9.652812326958546,161.74953688319997
45,14.0,11.071067811865476,1.0,4.74287342047822,3.6860255520522984,1.2867174558346433,1.4353535174681102,0.010663212596324361,0.0082871438076571,7.076542238639999e-05,10.66321259632436,8.287143807657099,70.76542238639999
46,26.0,17.31370849898476,0.9629629629629629,7.375490634186315,4.539609571845718,1.6246971281249596,1.0899410497465012,0.016582020573215724,0.010206222615997853,0.00013142149871759996,16.582020573215722,10.206222615997852,131.42149871759997
47,15.0,12.485281374238571,0.9375,5.7681210284018105,3.289022452127339,1.7537493624195213,1.20921758579656,0.012968235783314653,0.00739457761821981,7.582009541399999e-05,12.968235783314652,7.3945776182198095,75.82009541399998
48,24.0,15.899494936611664,0.96,6.227095591037837,4.918892428413062,1.2659548224856847,1.1930384709859614,0.014000129933506725,0.01105894909110395,0.00012131215266239997,14.000129933506726,11.05894909110395,121.31215266239997
49,28.0,18.727922061357855,0.9333333333333333,8.077953314816844,4.698212517105248,1.719367373316264,1.0032027378460353,0.018161339319570115,0.010562803273707044,0.00014153084477279998,18.161339319570114,10.562803273707043,141.53084477279998
50,10.0,9.071067811865476,1.0,4.0,3.149603149604724,1.2700012700019052,1.5271898777066448,0.008993039999999999,0.007081126777130316,5.054673027599999e-05,8.993039999999999,7.081126777130316,50.54673027599999
51,37.0,20.48528137423857,0.9487179487179487,8.287875535877536,5.778282433555333,1.4343147174234039,1.1079692847082192,0.018633299052292027,0.012991081264065112,0.00018702290202119996,18.633299052292028,12.99108126406511,187.02290202119997
52,37.0,22.384776310850235,0.925,9.651225170948882,5.087038223358465,1.8972189213426314,0.9279104598852559,0.02169846350283753,0.011436984556047901,0.00018702290202119996,21.69846350283753,11.4369845560479,187.02290202119997
53,14.0,11.071067811865476,1.0,4.742873420478221,3.686025552052299,1.2867174558346433,1.4353535174681102,0.010663212596324363,0.008287143807657101,7.076542238639999e-05,10.663212596324362,8.2871438076571,70.76542238639999
54,23.0,16.14213562373095,0.8846153846153846,7.485759793767656,4.299874435234463,1.7409252075891082,1.1092149549705967,0.01682993431393607,0.009667235697760231,0.00011625747963479997,16.829934313936068,9.667235697760232,116.25747963479998
55,20.0,15.31370849898476,0.9090909090909091,5.585696017507576,4.8166378315169185,1.1596670152276025,1.0717145030280282,0.012558096928321582,0.010829054171086226,0.00010109346055199998,12.558096928321582,10.829054171086225,101.09346055199998
56,24.0,15.313708498984761,0.9230769230769231,7.009885848233255,4.624854394736866,1.5156987117714624,1.2860574036336334,0.015760045957148895,0.010397875141511106,0.00012131215266239997,15.760045957148895,10.397875141511106,121.31215266239997
57,18.0,13.899494936611665,0.9,6.700121484852455,3.5828434448000825,1.8700570058612518,1.1708043566345165,0.015063615129534379,0.008055163603206232,9.098411449679998e-05,15.063615129534378,8.055163603206232,90.98411449679998
58,38.0,21.556349186104043,0.95,8.049177508728112,6.193347708422128,1.2996488955048175,1.0276448274785759,0.018096643825773064,0.013924255918937133,0.00019207757504879997,18.096643825773064,13.924255918937131,192.07757504879996
59,19.0,12.727922061357857,0.8636363636363636,5.633300278004064,4.679181214924815,1.2039072690828838,1.4738335905729891,0.012665123683025416,0.010520015958266862,9.603878752439999e-05,12.665123683025417,10.520015958266862,96.03878752439998
60,12.0,10.485281374238571,1.0,4.320493798938574,3.590109871423003,1.203443335628631,1.3716109116646036,0.009713593388401637,0.008071500419525481,6.0656076331199984e-05,9.713593388401637,8.07150041952548,60.65607633119998
61,11.0,9.65685424949238,1.0,4.51260859854213,2.9541957835039856,1.5275252316519468,1.4822832322447796,0.010145517407758327,0.00664180021222067,5.560140330359999e-05,10.145517407758327,6.641800212220669,55.60140330359999
