label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
27,8.0,15,78,20,81,5.861440866801747,1.772994913976459,0.9531543092057565,7.0,0.8,0.00048828125,488.28125,24.933892525089544,45.79250677188865,13.851522765441086,5,3,39.0625,23.4375,39.0625,23.4375,1.6666666666666667,0.0011020801763328282,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0011115742670557178,0.00025826446280991736,168
28,84.0,16,18,29,30,17.220486774561717,8.42555533121914,0.8721295086079567,44.14213562373095,0.75,0.005126953125,5126.953125,80.79504602853767,134.5350529262634,65.82465102514954,13,12,101.5625,93.75,101.5625,93.75,1.0833333333333333,0.011571841851494697,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.011671529804085035,0.0027117768595041323,13
29,13.0,16,90,20,95,5.757281645008581,3.34086820568241,0.8144129831597832,11.449747468305832,0.8125,0.00079345703125,793.45703125,31.784601133814213,44.97876285162953,26.100532856893828,4,5,31.25,39.0625,39.0625,31.25,1.25,0.0017908802865408459,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0018063081839655411,0.0004196797520661157,148
30,48.0,17,151,29,157,12.884971614582469,5.062636098830508,0.9195768678678451,28.727922061357855,0.8727272727272727,0.0029296875,2929.6875,61.07531398786499,100.66384073892553,39.55184452211334,12,6,93.75,46.875,93.75,46.875,2.0,0.006612481057996969,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.006669445602334306,0.0015495867768595042,51
31,30.0,19,10,26,15,8.0,4.988876515698588,0.7817359599705717,19.65685424949238,0.9090909090909091,0.0018310546875,1831.0546875,48.284275252898695,62.5,38.97559777889522,7,5,54.6875,39.0625,54.6875,39.0625,1.4,0.004132800661248106,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.004168403501458941,0.0009684917355371901,109
32,35.0,19,111,28,117,9.226209247802394,4.953695966860716,0.8436359430417262,21.899494936611667,0.875,0.00213623046875,2136.23046875,52.15297795409801,72.07975974845621,38.700749741099344,9,6,70.3125,46.875,70.3125,46.875,1.5,0.0048216007714561235,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.004863137418368765,0.0011299070247933884,85
33,34.0,19,133,27,138,8.186516444982948,5.213601493933562,0.7709858622576778,19.071067811865476,1.0,0.0020751953125,2075.1953125,51.40253626937142,63.957159726429275,40.73126167135595,8,5,62.5,39.0625,62.5,39.0625,1.6,0.00468384074941452,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0047241906349868,0.0010976239669421488,91
34,13.0,20,2,26,6,6.259144857142187,2.823302082915207,0.8924894129937664,11.449747468305834,0.7647058823529411,0.00079345703125,793.45703125,31.784601133814213,48.899569196423336,22.057047522775054,6,4,46.875,31.25,46.875,31.25,1.5,0.0017908802865408459,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0018063081839655411,0.0004196797520661157,149
35,39.0,21,39,31,46,10.932093839519764,5.204576340320567,0.8794007317428736,26.14213562373095,0.78,0.00238037109375,2380.37109375,55.05254406207756,85.40698312124816,40.660752658754426,10,7,78.125,54.6875,78.125,54.6875,1.4285714285714286,0.005372640859622538,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.005418924551896623,0.001259039256198347,72
36,26.0,21,173,30,176,10.03079444075773,3.2195358994696512,0.9470909899414479,19.414213562373096,1.0,0.0015869140625,1586.9140625,44.95021399805931,78.36558156841976,25.15262421460665,9,3,70.3125,23.4375,70.3125,23.4375,3.0,0.0035817605730816917,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0036126163679310822,0.0008393595041322314,118
37,44.0,24,74,31,84,10.833708247186777,5.488773395161457,0.8621586039910307,25.31370849898476,0.9166666666666666,0.002685546875,2685.546875,58.4751612267118,84.6383456811467,42.88104214969888,7,10,54.6875,78.125,78.125,54.6875,1.4285714285714286,0.006061440969830555,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.006113658468806447,0.0014204545454545455,61
38,28.0,25,67,32,72,7.131964535533173,5.0358287957212635,0.7081193121909072,17.65685424949238,0.9333333333333333,0.001708984375,1708.984375,46.647041573764426,55.718472933852915,39.34241246657237,7,5,54.6875,39.0625,54.6875,39.0625,1.4,0.003857280617164899,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.003890509934695012,0.0009039256198347108,114
39,19.0,28,0,34,4,5.894503054821655,4.2003149133186675,0.7015891558358428,14.035533905932738,0.95,0.00115966796875,1159.66796875,38.425709057546364,46.05080511579418,32.81496026030209,6,4,46.875,31.25,46.875,31.25,1.5,0.002617440418790467,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0026399888842573295,0.0006133780991735537,133
41,25.0,28,116,35,121,7.553526407748378,4.297003468400729,0.8224248111143934,17.65685424949238,0.8928571428571429,0.00152587890625,1525.87890625,44.07731121466846,59.0119250605342,33.57033959688069,7,5,54.6875,39.0625,54.6875,39.0625,1.4,0.003444000551040088,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.003473669584549118,0.0008070764462809918,120
42,38.0,28,137,35,144,8.275861055399062,6.149376629627053,0.6692361643229006,21.071067811865476,1.0,0.0023193359375,2319.3359375,54.34215889298475,64.65516449530517,48.042004918961354,7,7,54.6875,54.6875,54.6875,54.6875,1.0,0.005234880837580934,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.005279977768514659,0.0012267561983471075,78
43,43.0,29,29,38,36,8.553626881555985,6.643790791712871,0.6298434911821881,23.31370849898476,0.9148936170212766,0.00262451171875,2624.51171875,57.806851721343115,66.82521001215613,51.90461556025681,9,7,70.3125,54.6875,70.3125,54.6875,1.2857142857142858,0.005923680947788951,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0059747116854244825,0.0013881714876033057,65
44,70.0,29,48,40,58,11.501662154458181,8.160577981419381,0.7046924196524933,31.556349186104043,0.9090909090909091,0.0042724609375,4272.4609375,73.75544874083045,89.85673558170454,63.754515479838915,11,10,85.9375,78.125,85.9375,78.125,1.1,0.009643201542912247,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.00972627483673753,0.0022598140495867767,23
45,48.0,29,167,42,172,13.03930231085958,4.900842979802426,0.9266798557116634,27.899494936611667,0.8888888888888888,0.0029296875,2929.6875,61.07531398786499,101.86954930359046,38.28783577970645,13,5,101.5625,39.0625,101.5625,39.0625,2.6,0.006612481057996969,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.006669445602334306,0.0015495867768595042,52
46,11.0,31,91,34,96,5.0559593483889005,2.688989307749465,0.8468413944019118,9.035533905932738,0.9166666666666666,0.00067138671875,671.38671875,29.2375806133559,39.49968240928828,21.007728966792694,3,5,23.4375,39.0625,39.0625,23.4375,1.6666666666666667,0.0015153602424576387,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0015284146172016117,0.0003551136363636364,155
47,31.0,32,22,40,27,8.533963155273089,4.691057472570061,0.8353669293812487,19.65685424949238,0.9117647058823529,0.00189208984375,1892.08984375,49.082416518079825,66.671587150571,36.6488865044536,8,5,62.5,39.0625,62.5,39.0625,1.6,0.004270560683289709,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.004307350284840906,0.0010007747933884297,104
49,7.0,33,100,35,104,4.71459177171839,1.9735940326311012,0.9081642662569637,7.207106781186548,0.875,0.00042724609375,427.24609375,23.323520786882213,36.83274821654992,15.418703379930479,2,4,15.625,31.25,31.25,15.625,2.0,0.0009643201542912247,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.000972627483673753,0.0002259814049586777,171
50,32.0,34,148,41,153,7.527549648468683,5.35096919163613,0.7033422281262138,18.242640687119284,1.0,0.001953125,1953.125,49.86778505017909,58.808981628661584,41.804446809657264,7,5,54.6875,39.0625,54.6875,39.0625,1.4,0.004408320705331313,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.004446297068222871,0.0010330578512396695,99
51,174.0,36,7,69,20,36.41823262232285,10.950281265345394,0.953724677345123,95.42640687119285,0.5918367346938775,0.0106201171875,10620.1171875,116.28393342524399,284.5174423618972,85.5490723855109,33,13,257.8125,101.5625,257.8125,101.5625,2.5384615384615383,0.023970243835239012,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.02417674030846186,0.005617252066115703,1
52,5.0,36,76,38,79,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.00030517578125,305.17578125,19.7119728282825,24.20614591379635,13.975424859373685,2,3,15.625,23.4375,23.4375,15.625,1.5,0.0006888001102080177,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0006947339169098236,0.00016141528925619835,180
54,25.0,37,104,42,110,6.077523233237187,5.28527306290434,0.4936818415039939,16.242640687119284,0.9259259259259259,0.00152587890625,1525.87890625,44.07731121466846,47.48065025966552,41.291195803940155,5,6,39.0625,46.875,46.875,39.0625,1.2,0.003444000551040088,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.003473669584549118,0.0008070764462809918,121
55,85.0,38,80,49,97,19.05796046959754,6.7574660111247855,0.9350277821927815,44.04163056034261,0.7522123893805309,0.00518798828125,5187.98828125,81.27454606031405,148.89031616873078,52.79270321191239,11,17,85.9375,132.8125,132.8125,85.9375,1.5454545454545454,0.0117096018735363,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.011810476587467,0.002744059917355372,11
56,42.0,38,154,49,160,11.376339752126729,5.302909008983638,0.8847136563145793,26.106601717798213,0.8235294117647058,0.0025634765625,2563.4765625,57.13072493305822,88.87765431349007,41.42897663268467,11,6,85.9375,46.875,85.9375,46.875,1.8333333333333333,0.0057859209257473485,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.005835764902042517,0.0013558884297520662,68
57,24.0,39,62,44,69,7.019993419046567,4.4718531029452055,0.7708499937265466,16.86396103067893,0.8888888888888888,0.00146484375,1464.84375,43.18676868391694,54.8436985863013,34.936352366759415,5,7,39.0625,54.6875,54.6875,39.0625,1.4,0.0033062405289984846,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.003334722801167153,0.0007747933884297521,124
58,31.0,39,112,46,118,7.020309963513199,5.582542409509351,0.6063487354533174,17.899494936611667,0.96875,0.00189208984375,1892.08984375,49.082416518079825,54.84617158994687,43.61361257429181,7,6,54.6875,46.875,54.6875,46.875,1.1666666666666667,0.004270560683289709,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.004307350284840906,0.0010007747933884297,105
59,9.0,40,40,44,43,3.885753375057407,2.7954428906961324,0.6945875203623408,8.242640687119284,1.0,0.00054931640625,549.31640625,26.446386728801077,30.357448242635993,21.839397583563535,4,3,31.25,23.4375,31.25,23.4375,1.3333333333333333,0.0012398401983744318,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0012505210504376823,0.00029054752066115703,165
60,81.0,41,138,53,148,12.19024515611025,9.064366799150118,0.6686520605089068,34.72792206135785,0.8901098901098901,0.00494384765625,4943.84765625,79.33916018640323,95.23629028211133,70.8153656183603,12,10,93.75,78.125,93.75,78.125,1.2,0.011158561785369886,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.011254689453939141,0.002614927685950413,16
61,48.0,45,32,55,40,10.194782888840928,7.485431158401897,0.6788885320296424,29.556349186104043,0.8727272727272727,0.0029296875,2929.6875,61.07531398786499,79.64674131906975,58.47993092501482,10,8,78.125,62.5,78.125,62.5,1.25,0.006612481057996969,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.006669445602334306,0.0015495867768595042,53
62,53.0,45,69,56,77,12.8054802867918,6.64116814143626,0.8550053270203636,33.55634918610404,0.7794117647058824,0.00323486328125,3234.86328125,64.17753385336059,100.04281474056094,51.88412610497078,11,8,85.9375,62.5,85.9375,62.5,1.375,0.007301281168204987,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.00736417951924413,0.0017110020661157024,42
63,61.0,45,108,66,114,23.407060981687984,3.8107415249217618,0.9866585825334422,43.10660171779821,0.7176470588235294,0.00372314453125,3723.14453125,68.85096112584021,182.86766391943738,29.771418163451266,21,6,164.0625,46.875,164.0625,46.875,3.5,0.008403361344537815,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.008475753786299847,0.0019692665289256198,33
64,34.0,45,162,53,169,8.323860053817416,5.571851912538465,0.7429173294243117,21.485281374238568,0.8717948717948718,0.0020751953125,2075.1953125,51.40253626937142,65.03015667044856,43.530093066706755,8,7,62.5,54.6875,62.5,54.6875,1.1428571428571428,0.00468384074941452,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0047241906349868,0.0010976239669421488,92
65,42.0,46,129,56,136,11.278654196311651,5.390268830844562,0.8784046002077662,25.899494936611667,0.8235294117647058,0.0025634765625,2563.4765625,57.13072493305822,88.11448590868477,42.11147524097314,10,7,78.125,54.6875,78.125,54.6875,1.4285714285714286,0.0057859209257473485,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.005835764902042517,0.0013558884297520662,69
66,15.0,48,46,52,51,5.258554520990449,3.5691337129452037,0.7343887778710586,11.65685424949238,1.0,0.00091552734375,915.52734375,34.14213845600247,41.082457195237886,27.883857132384403,4,5,31.25,39.0625,39.0625,31.25,1.25,0.002066400330624053,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0020842017507294707,0.00048424586776859505,140
67,10.0,49,24,52,29,4.558358104108395,2.9700793583184466,0.7585904052348899,8.621320343559642,0.8333333333333334,0.0006103515625,610.3515625,27.87693931488705,35.61217268834684,23.203744986862866,3,5,23.4375,39.0625,39.0625,23.4375,1.6666666666666667,0.0013776002204160353,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0013894678338196471,0.0003228305785123967,160
68,61.0,49,99,67,106,20.113791602661657,5.196257836912034,0.9660532488605981,43.21320343559643,0.6559139784946236,0.00372314453125,3723.14453125,68.85096112584021,157.13899689579418,40.595764350875264,18,7,140.625,54.6875,140.625,54.6875,2.5714285714285716,0.008403361344537815,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.008475753786299847,0.0019692665289256198,34
69,72.0,51,62,66,70,15.444498565081412,6.584319747880868,0.9045717725275235,38.14213562373095,0.8372093023255814,0.00439453125,4394.53125,74.80167757526863,120.66014503969853,51.43999803031928,15,8,117.1875,62.5,117.1875,62.5,1.875,0.009918721586995454,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.010004168403501459,0.0023243801652892563,21
70,35.0,51,90,58,96,7.107574189239374,6.268282758163913,0.4714067541892607,19.65685424949238,0.9210526315789473,0.00213623046875,2136.23046875,52.15297795409801,55.52792335343261,48.97095904815557,7,6,54.6875,46.875,54.6875,46.875,1.1666666666666667,0.0048216007714561235,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.004863137418368765,0.0011299070247933884,86
71,43.0,51,168,61,176,10.491821609701443,6.522962935205394,0.7832405190680835,29.349242404917497,0.7678571428571429,0.00262451171875,2624.51171875,57.806851721343115,81.96735632579252,50.96064793129214,10,8,78.125,62.5,78.125,62.5,1.25,0.005923680947788951,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0059747116854244825,0.0013881714876033057,66
73,18.0,55,52,60,57,5.609548576831286,4.144265926893697,0.6739381422231114,13.449747468305832,0.9473684210526315,0.0010986328125,1098.6328125,37.400838787634314,43.824598256494426,32.377077553857006,5,5,39.0625,39.0625,39.0625,39.0625,1.0,0.0024796803967488635,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0025010421008753647,0.0005810950413223141,135
74,34.0,55,117,63,123,7.785376070749286,5.560335529598037,0.6999390699068165,19.899494936611667,0.918918918918919,0.0020751953125,2075.1953125,51.40253626937142,60.823250552728794,43.44012132498466,8,6,62.5,46.875,62.5,46.875,1.3333333333333333,0.00468384074941452,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0047241906349868,0.0010976239669421488,93
75,29.0,55,141,63,147,7.716807456584946,5.281064859943231,0.7291454407816814,19.899494936611667,0.8529411764705882,0.00177001953125,1770.01953125,47.47271702926952,60.28755825456989,41.25831921830649,8,6,62.5,46.875,62.5,46.875,1.3333333333333333,0.003995040639206502,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.004029456718076976,0.0009362086776859504,112
76,26.0,57,125,64,131,8.095582841183305,4.307692307692307,0.8466789795017254,18.071067811865476,0.9285714285714286,0.0015869140625,1586.9140625,44.95021399805931,63.246740946744566,33.653846153846146,7,6,54.6875,46.875,54.6875,46.875,1.1666666666666667,0.0035817605730816917,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0036126163679310822,0.0008393595041322314,119
77,4.0,57,157,59,160,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.000244140625,244.140625,17.630924485867386,22.09708691207961,13.531646934131853,2,3,15.625,23.4375,23.4375,15.625,1.5,0.0005510400881664141,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0005557871335278589,0.00012913223140495868,187
78,4.0,58,37,60,39,2.0,2.0,0.0,4.0,1.0,0.000244140625,244.140625,17.630924485867386,15.625,15.625,2,2,15.625,15.625,15.625,15.625,1.0,0.0005510400881664141,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0005557871335278589,0.00012913223140495868,188
81,104.0,59,71,71,95,27.485832965806875,8.994705432682869,0.944938216475711,59.49137802864844,0.5531914893617021,0.00634765625,6347.65625,89.90042799611862,214.73307004536622,70.27113619283492,12,24,93.75,187.5,187.5,93.75,2.0,0.014327042292326767,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.014450465471724329,0.0033574380165289257,6
83,6.0,62,26,65,29,3.1269438398822857,2.309401076758503,0.674199862463242,6.242640687119286,1.0,0.0003662109375,366.2109375,21.59338434195847,24.429248749080358,18.042195912175803,3,3,23.4375,23.4375,23.4375,23.4375,1.0,0.0008265601322496211,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0008336807002917883,0.00019369834710743802,176
84,21.0,62,164,69,168,6.922998263516658,4.1161685269999655,0.8040479691938358,15.65685424949238,0.875,0.00128173828125,1281.73828125,40.397523014268835,54.08592393372389,32.15756661718723,7,4,54.6875,31.25,54.6875,31.25,1.75,0.0028929604628736743,230728B-JC-37-Center,1.890625,0.43927001953125,0.2323411673553719,0.0029178824510212586,0.0006779442148760331,127
