label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,918.0,144.2193000900063,0.8709677419354839,59.471243705444415,20.35835159926505,2.9212209748647515,0.5546330920724319,0.13370681837320245,0.045770867566563636,0.004640189839336799,133.70681837320245,45.77086756656363,4640.189839336799,3.4533273599999994,2.2797356399999997
2,1332.0,170.49747468305833,0.9018280297901151,74.98367489107044,23.421936061515964,3.2014294076344254,0.5758086532634487,0.168582796910598,0.052658601969663876,0.0067328244727631985,168.582796910598,52.65860196966388,6732.824472763198,3.4533273599999994,2.2797356399999997
3,1253.0,162.42640687119285,0.9399849962490623,71.12374241047577,23.18912917915451,3.067115710166956,0.5968258987973862,0.15990466511177623,0.05213519156832591,0.006333505303582798,159.90466511177624,52.13519156832591,6333.505303582799,3.4533273599999994,2.2797356399999997
4,961.0,127.35533905932738,0.9533730158730159,52.19210695746875,24.097549600924502,2.165867809043389,0.7445586935628816,0.11734142638819868,0.054177556865774516,0.004857540779523599,117.34142638819868,54.17755686577451,4857.540779523599,3.4533273599999994,2.2797356399999997
5,605.0,114.18376618407356,0.9208523592085236,49.72638955060863,16.012392992769673,3.1054939491594022,0.5831180860174082,0.11179785257105135,0.03600002266992434,0.0030580771816979993,111.79785257105134,36.00002266992434,3058.0771816979995,3.4533273599999994,2.2797356399999997
6,1149.0,192.98275605729688,0.8236559139784946,92.04773449185257,17.153438975953865,5.366138802888882,0.3876973958292545,0.20694723954865243,0.03856539071207803,0.005807819308712399,206.94723954865242,38.56539071207803,5807.819308712399,3.4533273599999994,2.2797356399999997
7,1209.0,159.84062043356596,0.9236058059587471,68.9165152430858,23.21837686785033,2.96818832924157,0.59465058657779,0.15494224456042005,0.05220094797691318,0.006111099690368399,154.94224456042005,52.20094797691318,6111.099690368399,3.4533273599999994,2.2797356399999997
8,832.0,132.01219330881975,0.8984881209503239,53.05630932775215,21.012561482054274,2.5249805633199345,0.5999362400756733,0.11928437800921204,0.04724170147764334,0.004205487958963199,119.28437800921203,47.24170147764333,4205.487958963199,3.4533273599999994,2.2797356399999997
9,697.0,111.11269837220809,0.9380888290713324,45.63559238617532,20.018946308175913,2.279620100061777,0.7094393164524017,0.10260067693814251,0.04500779622681957,0.0035231071002371993,102.60067693814251,45.00779622681957,3523.107100237199,3.4533273599999994,2.2797356399999997
10,1405.0,176.66904755831212,0.9159061277705346,78.56075067484375,23.626143254227422,3.3251618696075957,0.5656727431406062,0.17662499331222417,0.05311771283274934,0.007101815603777998,176.62499331222418,53.11771283274933,7101.815603777998,3.4533273599999994,2.2797356399999997
11,760.0,129.01219330881975,0.9245742092457421,57.41317163228886,17.44605758724327,3.2908966020076615,0.5738018432479021,0.12907973725400973,0.03922327343109555,0.0038415515009759993,129.07973725400973,39.22327343109555,3841.5515009759993,3.4533273599999994,2.2797356399999997
