label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,779.0,112.5269119345812,0.9558282208588957,44.978381477965904,22.476757807837252,2.0011062922199003,0.7730979474454064,0.10112309594165161,0.05053359550904817,0.003937590288500399,101.12309594165161,50.533595509048176,3937.5902885003993,3.4533273599999994,2.2797356399999997
2,826.0,137.94112549695427,0.9106945975744212,63.2118986140151,17.41725712598924,3.6292682686353164,0.5455095788537768,0.14211678317794557,0.03915852250607657,0.004175159920797599,142.11678317794556,39.158522506076565,4175.159920797599,3.4533273599999994,2.2797356399999997
3,1053.0,149.59797974644667,0.9277533039647577,66.07615604282705,21.126229601746466,3.127683324873297,0.5912712712625243,0.14855637858484633,0.04749725696442251,0.005322570698062799,148.55637858484633,47.497256964422505,5322.570698062799,3.4533273599999994,2.2797356399999997
4,616.0,114.6274169979695,0.9375951293759512,52.85366614198296,15.286474585582706,3.457544500929691,0.5891332897934131,0.1188287834403746,0.03436796935178217,0.003113678585001599,118.8287834403746,34.36796935178217,3113.6785850015995,3.4533273599999994,2.2797356399999997
5,1052.0,138.76955262170048,0.9486023444544635,59.14983586682412,23.29612878266241,2.539041418368402,0.68649476137447,0.13298420998594598,0.05237575449690859,0.005317516025035199,132.98420998594597,52.375754496908584,5317.516025035199,3.4533273599999994,2.2797356399999997
6,433.0,82.2842712474619,0.9495614035087719,32.9379298454446,16.976679855111424,1.9401867813115108,0.8036447391728884,0.07405303015431927,0.03816799025105281,0.0021886734209507997,74.05303015431927,38.16799025105281,2188.6734209507995,3.4533273599999994,2.2797356399999997
7,1352.0,170.42640687119285,0.9317711922811854,74.70725187719036,23.945287904220823,3.119914539178364,0.5849419654631955,0.16796132610541198,0.0538352329835435,0.006833917933315199,167.96132610541198,53.8352329835435,6833.917933315199,3.4533273599999994,2.2797356399999997
8,651.0,117.94112549695429,0.9220963172804533,52.74924721006116,16.20924882314933,3.254268460283429,0.5881123735872456,0.11859402253249209,0.03644260575913371,0.0032905921409675993,118.59402253249208,36.44260575913371,3290.5921409675993,3.4533273599999994,2.2797356399999997
9,842.0,139.59797974644664,0.9232456140350878,64.82368089243406,17.13482881045449,3.783153109349019,0.542954815197525,0.14574048880322377,0.03852355022139241,0.004256034689239199,145.74048880322377,38.523550221392405,4256.034689239199,3.4533273599999994,2.2797356399999997
10,1795.0,198.91168824543144,0.92573491490459,85.56487941289315,27.824639179194218,3.0751478522989797,0.5701035036780304,0.19237209578883113,0.06255702328101519,0.009073138084541998,192.37209578883113,62.557023281015184,9073.138084541999,3.4533273599999994,2.2797356399999997
11,401.0,83.94112549695427,0.923963133640553,34.66577478519982,14.933456855023202,2.3213496460827296,0.7151623793712815,0.07793767481857335,0.03357429370887446,0.0020269238840675994,77.93767481857334,33.57429370887446,2026.9238840675996,3.4533273599999994,2.2797356399999997
12,979.0,158.76955262170048,0.9158091674462114,75.0392492567195,17.30238331569097,4.336931386132732,0.4880430288617509,0.16870774253391216,0.03890025631333538,0.004948524894020399,168.70774253391215,38.900256313335376,4948.524894020399,3.4533273599999994,2.2797356399999997
13,941.0,133.35533905932738,0.9495459132189707,57.734225159032746,21.331358083862902,2.7065424026006335,0.6649342010715481,0.12980154905604696,0.047958439125625606,0.004756447318971599,129.80154905604695,47.9584391256256,4756.447318971599,3.4533273599999994,2.2797356399999997
14,1309.0,176.66904755831214,0.9303482587064676,81.44671609080643,21.145002623528377,3.8518186798510676,0.5270217941430984,0.18311339391831646,0.0475394635983739,0.006616566993128399,183.11339391831643,47.53946359837391,6616.566993128398,3.4533273599999994,2.2797356399999997
15,1121.0,138.5269119345812,0.9581196581196582,56.853047781891746,25.726165180624662,2.209930915965272,0.7340863872765009,0.1278204332061159,0.05783910812899119,0.005666288463939599,127.82043320611592,57.83910812899119,5666.288463939599,3.4533273599999994,2.2797356399999997
16,909.0,164.66904755831212,0.8765670202507232,80.25117605527252,15.180310138253194,5.286530731216475,0.42125958941022396,0.18042550907802699,0.03412928407142912,0.004594697782088399,180.42550907802698,34.12928407142912,4594.697782088399,3.4533273599999994,2.2797356399999997
