label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,370.0,69.79898987322332,0.9736842105263158,22.623199307507043,21.18650282688593,1.0678118749639949,0.954362383007526,0.0508628340750957,0.0476327668455745,0.0018702290202119,50.862834075095776,47.63276684557456,1870.229020212,3.4533273599999994,2.27973564
2,388.0,74.8700576850888,0.9371980676328504,25.101613529300376,19.98348974258409,1.256117617725684,0.8698117180128526,0.0564349536333848,0.0449280806486621,0.0019612131347087,56.43495363338486,44.92808064866211,1961.2131347087995,3.4533273599999994,2.27973564
3,1006.0,120.5269119345812,0.9626794258373206,37.04813817707323,35.443225195146475,1.0452812342299629,0.8702414914473142,0.0832938471379866,0.07968558547724,0.0050850010657655,83.29384713798665,79.68558547724,5085.001065765599,3.4533273599999994,2.27973564
4,327.0,64.97056274847714,0.9790419161676648,21.79692566480196,19.32434894838132,1.127951359345938,0.9734740069171256,0.0490051560951476,0.0434461607666877,0.0016528780800251,49.00515609514764,43.44616076668778,1652.8780800251996,3.4533273599999994,2.27973564
5,525.0,84.87005768508881,0.9615384615384616,27.21304324869257,24.961172034668856,1.0902149630993314,0.9159255473682848,0.0611819966143055,0.0561192046386645,0.0026537033394899,61.181996614305554,56.11920463866459,2653.7033394899995,3.4533273599999994,2.27973564
7,381.0,71.21320343559643,0.971938775510204,24.947440968111582,19.74294232585343,1.2636131208995556,0.9440908638617412,0.0560883336309665,0.0443872675135232,0.0019258304235155,56.08833363096655,44.38726751352323,1925.8304235155997,3.4533273599999994,2.27973564
8,189.0,65.698484809835,0.8146551724137931,24.434846908955635,11.71719309035717,2.0853839926103666,0.550251152590951,0.0549358889115285,0.0263432965373264,0.0009553332022163,54.935888911528586,26.34329653732641,955.3332022163996,3.4533273599999994,2.27973564
9,295.0,64.8700576850888,0.9516129032258064,24.93225600830335,15.265027695651396,1.6332925498330997,0.8809338776372908,0.056054193893228,0.0343197511670252,0.0014911285431419,56.05419389322809,34.3197511670252,1491.1285431419997,3.4533273599999994,2.27973564
10,1223.0,131.35533905932738,0.9737261146496816,42.6690764476549,37.30763465687442,1.1437089711017787,0.8907192976115654,0.0959311778142046,0.0838772626936644,0.0061818651127547,95.9311778142046,83.87726269366448,6181.865112754798,3.4533273599999994,2.27973564
11,289.0,61.79898987322333,0.9601328903654484,20.149091357396006,18.528950431975304,1.087438353908316,0.950922128694438,0.0453003961351791,0.0416578980981927,0.0014608005049763,45.30039613517914,41.65789809819279,1460.8005049763997,3.4533273599999994,2.27973564
