#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.48747e-09	1.67847e-16	9.01393e-26	1.36719e-08	1.74693e-08	1.28032e-08	1.69002e-08
1.37761e-09	3.01361e-16	5.88262e-26	1.75781e-08	2.84379e-08	1.57053e-08	2.76549e-08
1.16431e-09	3.8147e-18	-2.49526e-28	1.95312e-09	2.76214e-09	1.8778e-09	2.90206e-09
1.44939e-09	3.8147e-18	5.05211e-28	1.95312e-09	2.76214e-09	1.8778e-09	2.90206e-09
9.50065e-10	2.67029e-17	1.77877e-27	5.85937e-09	7.04209e-09	4.95057e-09	6.82838e-09
9.1288e-10	4.19617e-17	4.01725e-27	5.85937e-09	9.76562e-09	5.97483e-09	9.38902e-09
2.87983e-09	4.34875e-16	6.86786e-25	1.95312e-08	2.84379e-08	1.94609e-08	2.8167e-08
9.42044e-10	2.67029e-17	4.98055e-28	5.52427e-09	8.28641e-09	2.90206e-09	8.36476e-09
2.73941e-09	3.39508e-16	4.51452e-25	1.95312e-08	2.50122e-08	1.92902e-08	2.33872e-08
1.10047e-09	4.57764e-17	3.80641e-27	5.85937e-09	1.05179e-08	5.97483e-09	9.73043e-09
1.25039e-09	4.95911e-17	4.91417e-27	7.8125e-09	9.76562e-09	6.31625e-09	9.0476e-09
1.27486e-09	8.39233e-17	9.15714e-27	9.76562e-09	1.23526e-08	9.38902e-09	1.21204e-08
1.03746e-09	1.14441e-17	-5.68842e-28	3.90625e-09	5.52427e-09	2.73135e-09	4.95057e-09
1.2651e-09	9.15527e-17	1.71505e-26	7.8125e-09	1.4219e-08	7.68192e-09	1.41689e-08
1.78905e-09	2.02179e-16	9.93772e-26	1.36719e-08	2.01087e-08	1.38275e-08	1.96316e-08
1.06968e-09	1.48773e-16	1.56361e-26	1.1735e-08	2.01087e-08	8.87689e-09	1.84366e-08
9.91947e-10	1.14441e-17	-2.00082e-28	3.90625e-09	5.52427e-09	2.73135e-09	4.95057e-09
1.70401e-09	2.09808e-16	1.48288e-25	1.72937e-08	1.8529e-08	1.4681e-08	1.80952e-08
3.49942e-09	4.84467e-16	1.04145e-24	2.14844e-08	2.98132e-08	1.96316e-08	2.9362e-08
1.2483e-09	1.14441e-16	2.34861e-26	1.17187e-08	1.48746e-08	1.00719e-08	1.41689e-08
4.09207e-09	5.30243e-16	1.17261e-24	2.34375e-08	2.98132e-08	2.32165e-08	2.88499e-08
1.15671e-09	1.52588e-17	9.41594e-28	3.90625e-09	6.17632e-09	3.92632e-09	5.97483e-09
9.89101e-10	7.62939e-18	-8.24267e-28	1.95312e-09	4.36732e-09	1.8778e-09	4.26773e-09
1.49707e-09	9.15527e-17	1.75222e-26	9.76562e-09	1.40842e-08	7.85263e-09	1.3486e-08
1.41236e-09	1.75476e-16	7.48095e-26	1.36719e-08	1.92361e-08	1.12668e-08	1.80952e-08
4.78182e-09	3.77655e-16	1.03247e-24	1.75781e-08	2.98771e-08	1.55346e-08	2.74842e-08
1.69743e-09	1.02997e-16	5.92605e-26	7.8125e-09	1.80069e-08	6.82838e-09	1.75831e-08
1.31228e-09	3.43323e-17	9.34526e-27	3.90625e-09	1.05179e-08	3.92632e-09	1.00719e-08
