#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.47172e-08	6.86646e-15	5.45786e-23	8.78906e-08	1.05631e-07	8.70618e-08	9.90114e-08
1.24515e-08	5.91278e-15	4.7309e-23	6.83594e-08	1.05631e-07	6.82838e-08	1.01572e-07
5.93261e-09	4.19617e-15	1.63888e-23	5.85937e-08	8.73464e-08	5.88947e-08	8.45011e-08
1.52975e-08	6.10352e-15	4.97232e-23	6.83594e-08	1.09183e-07	6.82838e-08	1.07547e-07
1.30943e-08	6.77109e-15	5.11609e-23	8.78906e-08	1.05631e-07	8.79153e-08	1.01572e-07
4.35815e-09	2.95639e-15	5.47818e-24	5.85937e-08	7.6272e-08	4.95057e-08	7.3405e-08
7.05428e-09	4.95911e-15	2.30334e-23	6.83594e-08	9.76562e-08	6.91373e-08	9.0476e-08
5.53151e-09	1.23978e-15	2.89382e-24	3.90625e-08	5.52427e-08	3.24348e-08	4.86522e-08
5.4603e-09	1.14441e-15	2.42828e-24	3.45267e-08	5.69429e-08	2.30458e-08	5.54805e-08
1.11042e-08	6.19888e-15	4.49106e-23	7.8125e-08	1.01956e-07	7.76728e-08	9.90114e-08
1.3371e-08	5.14984e-15	3.84851e-23	7.8125e-08	9.21287e-08	7.3405e-08	8.87689e-08
1.12121e-08	5.53131e-15	3.83593e-23	7.8125e-08	9.76562e-08	7.76728e-08	9.47437e-08
1.06369e-08	3.14713e-15	1.98094e-23	4.88281e-08	7.8733e-08	4.86522e-08	7.42586e-08
1.38617e-08	5.24521e-15	3.90709e-23	7.8125e-08	9.21287e-08	7.42586e-08	9.0476e-08
1.54911e-08	6.10352e-15	5.3166e-23	8.78906e-08	1.0381e-07	7.85263e-08	9.81579e-08
4.84017e-09	3.33786e-15	9.349e-24	4.88281e-08	8.34375e-08	4.86522e-08	8.1087e-08
3.90009e-09	1.14441e-15	1.71742e-24	2.92969e-08	5.25895e-08	2.73135e-08	5.03593e-08
1.95945e-08	6.58035e-15	6.72573e-23	8.78906e-08	1.05631e-07	8.02334e-08	1.01572e-07
1.81411e-08	8.96454e-15	9.26226e-23	9.76562e-08	1.25061e-07	9.73043e-08	1.19497e-07
1.71949e-08	3.52859e-15	3.37981e-23	5.85937e-08	8.28641e-08	5.88947e-08	7.59657e-08
4.4176e-09	4.00543e-15	7.67447e-24	5.85937e-08	9.61803e-08	5.88947e-08	9.13295e-08
1.33796e-08	6.00815e-15	4.3739e-23	7.8125e-08	1.01956e-07	7.42586e-08	9.81579e-08
8.64805e-09	4.95911e-15	2.5446e-23	6.83594e-08	9.76562e-08	6.82838e-08	9.0476e-08
1.0224e-08	6.77109e-15	4.48704e-23	8.78906e-08	1.05631e-07	8.02334e-08	1.01572e-07
4.54073e-09	1.14441e-15	1.74034e-24	3.90625e-08	4.97951e-08	3.32883e-08	4.95057e-08
9.14133e-09	4.57764e-15	2.56635e-23	5.85937e-08	9.61803e-08	5.88947e-08	9.55973e-08
1.03188e-08	5.91278e-15	3.6382e-23	6.83594e-08	1.09183e-07	6.82838e-08	1.07547e-07
8.18101e-09	7.53403e-15	4.1879e-23	7.8125e-08	1.20794e-07	7.85263e-08	1.18643e-07
