label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,695.0,101.11269837220809,0.9586206896551724,37.44218829935947,24.09194749158239,1.554137053986258,0.8542466172147545,0.08417977426591791,0.05416496186742501,0.0035129977541819993,84.17977426591791,54.16496186742501,3512.9977541819994,3.4533273599999994,2.2797356399999997
2,341.0,68.8700576850888,0.9498607242339833,24.964884583433975,17.554543787060414,1.4221323485396287,0.9034483925623046,0.05612755141355126,0.039467178614696445,0.0017236435024115997,56.12755141355126,39.467178614696444,1723.6435024115997,3.4533273599999994,2.2797356399999997
5,503.0,83.21320343559643,0.9691714836223507,28.799922682607413,22.604742501461363,1.2740655055347585,0.9128372765480715,0.06474971417039893,0.05082133837633552,0.0025425005328827996,64.74971417039893,50.82133837633552,2542.5005328827992,3.4533273599999994,2.2797356399999997
6,1450.0,147.1543289325507,0.9673115410273516,50.63626410862718,37.50143749189427,1.3502486169916001,0.8414567162364188,0.11384348714486213,0.0843129818555262,0.007329275890019998,113.84348714486212,84.3129818555262,7329.275890019999,3.4533273599999994,2.2797356399999997
7,358.0,73.21320343559643,0.9496021220159151,29.079059589216545,15.889105071349558,1.8301257030297102,0.839293908595478,0.06537728651205198,0.03572283936771235,0.0018095729438807997,65.37728651205198,35.72283936771235,1809.5729438807996,3.4533273599999994,2.2797356399999997
8,845.0,109.11269837220809,0.9690366972477065,38.0704520762849,28.73553376985444,1.3248562696344772,0.8918996239863126,0.08559227458502829,0.06460495115341294,0.0042711987083219995,85.59227458502828,64.60495115341294,4271.198708321999,3.4533273599999994,2.2797356399999997
9,784.0,106.2842712474619,0.9619631901840491,36.78003088131626,27.780592979247697,1.323946933342683,0.8721434601310654,0.08269107222922809,0.06245799597152342,0.003962863653638399,82.69107222922808,62.45799597152342,3962.8636536383992,3.4533273599999994,2.2797356399999997
10,487.0,81.4558441227157,0.9681908548707754,27.949724339519328,22.48733079493851,1.2429098230640296,0.9223469755508894,0.06283824724356772,0.05055736633302845,0.0024616257644411994,62.838247243567714,50.557366333028455,2461.6257644411994,3.4533273599999994,2.2797356399999997
11,1382.0,154.08326112068522,0.9420586230402181,56.8768775421087,32.1896900166309,1.766928402004589,0.7314876260069352,0.12787400870282128,0.07237079247679057,0.0069855581241431985,127.87400870282129,72.37079247679057,6985.558124143198,3.4533273599999994,2.2797356399999997
12,948.0,124.8700576850888,0.9673469387755103,51.44367922353469,24.052816983761474,2.138779805220541,0.764014457204679,0.11565876625110408,0.054076986311911567,0.004791830030164799,115.65876625110408,54.07698631191156,4791.830030164799,3.4533273599999994,2.2797356399999997
16,402.0,75.11269837220809,0.950354609929078,26.48471471174388,19.51895054711472,1.3568718588540527,0.8953837105370421,0.05954452469782529,0.04388367575705614,0.0020319785570951997,59.54452469782529,43.88367575705613,2031.9785570951997,3.4533273599999994,2.2797356399999997
17,704.0,99.698484809835,0.9617486338797814,34.44347226210999,26.508723055308817,1.2993259686724936,0.8900315605531438,0.0774378809480114,0.0595985016963286,0.003558489811430399,77.4378809480114,59.59850169632859,3558.489811430399,3.4533273599999994,2.2797356399999997
19,777.0,115.25483399593904,0.9173553719008265,34.5918170681291,30.02848262116863,1.1519668677412138,0.7350427253075507,0.07777139864159192,0.06751183633786859,0.003927480942445199,77.77139864159193,67.51183633786857,3927.480942445199,3.4533273599999994,2.2797356399999997
20,691.0,99.69848480983498,0.96105702364395,35.70489259380419,25.125943573478207,1.4210368852174227,0.87359631866793,0.0802738818229462,0.05648965389850811,0.0034927790620715993,80.2738818229462,56.4896538985081,3492.779062071599,3.4533273599999994,2.2797356399999997
22,148.0,53.698484809834994,0.8268156424581006,17.72476508459907,11.439202199527086,1.5494756343525284,0.6449818837200323,0.039849880349100704,0.025718300737108766,0.0007480916080847998,39.8498803491007,25.718300737108763,748.0916080847999,3.4533273599999994,2.2797356399999997
24,561.0,92.2842712474619,0.9540816326530612,34.74304523073212,21.019720131158856,1.6528785832514639,0.8277846164933693,0.0781113988704458,0.0472577959820792,0.0028356715684835993,78.1113988704458,47.2577959820792,2835.6715684835995,3.4533273599999994,2.2797356399999997
25,145.0,52.384776310850235,0.8055555555555556,20.883808041084613,10.882519248729489,1.9190233036824405,0.6639993874619204,0.04695223026644889,0.02446673272614856,0.0007329275890019998,46.952230266448886,24.466732726148557,732.9275890019999,3.4533273599999994,2.2797356399999997
26,936.0,118.2842712474619,0.96794208893485,44.51304884350295,27.48808372385423,1.6193580203946487,0.8406819360514904,0.10007690719289393,0.06180035911299251,0.004731173953833599,100.07690719289393,61.8003591129925,4731.173953833599,3.4533273599999994,2.2797356399999997
27,166.0,65.21320343559643,0.8019323671497585,29.476124146729944,8.618932087020802,3.4199276487069508,0.49050889043177276,0.06626999087412706,0.019377600253965385,0.0008390757225815998,66.26999087412706,19.377600253965387,839.0757225815998,3.4533273599999994,2.2797356399999997
28,613.0,95.698484809835,0.9445300462249615,30.994450817223786,25.963936199857308,1.193750076207402,0.8411243684232059,0.06968358399433154,0.058373679200691184,0.0030985145659187994,69.68358399433154,58.373679200691186,3098.5145659187992,3.4533273599999994,2.2797356399999997
