label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,1028.0,121.01219330881975,0.9688972667295005,37.962540814570076,34.99357238327897,1.0848432506053531,0.8821546216476347,0.0853496620117653,0.07867464904643078,0.005196203872372799,85.3496620117653,78.67464904643077,5196.203872372799,3.4533273599999994,2.3022182399999997
2,160.0,60.76955262170047,0.8163265306122449,18.954098271114145,13.300433591764882,1.4250737120968593,0.5444497069821238,0.04261374097901508,0.02990283282702131,0.0008087476844159999,42.613740979015084,29.90283282702131,808.7476844159999,3.4533273599999994,2.3022182399999997
3,871.0,114.18376618407356,0.960308710033076,34.043401315252986,33.263216048842025,1.0234548958003753,0.8394972775556406,0.07653841744103067,0.07478435811396957,0.004402620207039599,76.53841744103067,74.78435811396956,4402.620207039599,3.4533273599999994,2.3022182399999997
4,784.0,106.04163056034261,0.9655172413793104,35.324941951805066,29.020170846499077,1.2172547893895869,0.8761392416956861,0.07941965399256525,0.06524488930735,0.003962863653638399,79.41965399256524,65.24488930735001,3962.8636536383992,3.4533273599999994,2.3022182399999997
5,774.0,116.18376618407356,0.9404617253948967,41.027079748324944,25.148300693564646,1.6314056463792648,0.7205430341702569,0.09223954231496903,0.056539918517313645,0.0039123169233623994,92.23954231496903,56.539918517313644,3912.3169233623994,3.4533273599999994,2.3022182399999997
6,1121.0,138.5685424949238,0.9249174917491749,39.7499199260088,37.36949095172464,1.0636997966431838,0.7336453660113297,0.08936815497284854,0.08401633172712443,0.005666288463939599,89.36815497284853,84.01633172712444,5666.288463939599,3.4533273599999994,2.3022182399999997
7,972.0,128.76955262170048,0.9310344827586207,43.41004142058019,29.913994590223602,1.4511616390666637,0.7366305992411727,0.09759705972423362,0.0672544374774161,0.004913142182827199,97.59705972423362,67.2544374774161,4913.142182827199,3.4533273599999994,2.3022182399999997
8,418.0,178.65180361560903,0.44562899786780386,54.83635341537784,26.761596773229243,2.0490688160369026,0.16457783148371555,0.12328637992965738,0.06016702756138037,0.0021128533255367994,123.28637992965737,60.16702756138037,2112.8533255367997,3.4533273599999994,2.3022182399999997
9,653.0,96.8700576850888,0.9602941176470589,31.509412985270593,27.002596353145073,1.1669030849176323,0.8744680139228709,0.07084135283826445,0.060708857276921935,0.0033007014870227993,70.84135283826446,60.70885727692193,3300.7014870227995,3.4533273599999994,2.3022182399999997
10,889.0,115.35533905932738,0.9642082429501084,39.34797474486458,29.517034269475264,1.333059899773057,0.8395300096257886,0.08846447769988923,0.06636196746669044,0.004493604321536399,88.46447769988923,66.36196746669044,4493.604321536399,3.4533273599999994,2.3022182399999997
