label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2,scan_width,scan_height
1,1038.0,124.2842712474619,0.967381174277726,45.895349441333465,29.525521544156263,1.5544297624919396,0.8444518223814067,0.10318467833497237,0.06638104906686475,0.005246750602648799,103.18467833497236,66.38104906686475,5246.750602648799,3.4533273599999994,2.2797356399999997
2,1023.0,124.5269119345812,0.9578651685393258,43.1284509672502,31.137699868872517,1.3850878886004199,0.8290086477109055,0.09696397117162993,0.07000564510719132,0.005170930507234799,96.96397117162992,70.00564510719131,5170.930507234799,3.4533273599999994,2.2797356399999997
3,792.0,108.2842712474619,0.96,39.450889311516484,26.16704486425596,1.5076555077645082,0.8487978863981982,0.08869585640351003,0.0588303202865121,0.004003301037859199,88.69585640351004,58.8303202865121,4003.3010378591994,3.4533273599999994,2.2797356399999997
4,892.0,114.2842712474619,0.9601722282023681,37.86758030419465,30.86888537086067,1.226723279744352,0.8582262459403507,0.08513616609470864,0.0694012802238912,0.004508768340619199,85.13616609470864,69.4012802238912,4508.768340619199,3.4533273599999994,2.2797356399999997
5,424.0,75.45584412271572,0.9636363636363636,24.6051508418432,22.147123073124185,1.110986323623309,0.9358149022967622,0.05531877643168239,0.049792490920382175,0.0021431813637023994,55.31877643168239,49.79249092038217,2143.1813637023997,3.4533273599999994,2.2797356399999997
6,1029.0,120.2842712474619,0.9680150517403575,36.64009545938111,36.549167440462895,1.0024878273647773,0.8937325104285806,0.08237646101750816,0.0821720311896951,0.005201258545400399,82.37646101750816,82.1720311896951,5201.258545400399,3.4533273599999994,2.2797356399999997
9,775.0,104.87005768508881,0.9615384615384616,35.38574075909896,28.578747549389867,1.2381837481836888,0.8855407536524683,0.07955634551905182,0.06425245496539125,0.003917371596389999,79.55634551905182,64.25245496539125,3917.371596389999,3.4533273599999994,2.2797356399999997
10,1015.0,121.698484809835,0.9675881792183031,43.65218942129876,30.29884432457397,1.4407212682331423,0.8612030594345487,0.09814147138832914,0.06811967974116667,0.005130493123013999,98.14147138832914,68.11967974116666,5130.493123013999,3.4533273599999994,2.2797356399999997
11,1230.0,139.698484809835,0.9476117103235747,51.59556289456239,31.560398468873483,1.6348197550626187,0.7920116758704747,0.11600024023332883,0.07095598146162949,0.006217247823947999,116.00024023332882,70.95598146162949,6217.247823947999,3.4533273599999994,2.2797356399999997
12,1040.0,134.42640687119285,0.9146877748460862,48.15586637402653,28.922306475684294,1.665007817219293,0.7232259865162073,0.10826690813406888,0.06502486475702196,0.005256859948703999,108.26690813406887,65.02486475702196,5256.859948703999,3.4533273599999994,2.2797356399999997
14,689.0,100.8700576850888,0.9490358126721763,35.202568010350966,25.702305404499597,1.369626866397292,0.8509509893491668,0.07914452555495165,0.05778546514872026,0.0034826697160163993,79.14452555495166,57.785465148720256,3482.6697160163994,3.4533273599999994,2.2797356399999997
15,1003.0,119.69848480983498,0.9653512993262753,40.55783584342525,32.173597381879105,1.2605937521387751,0.8796977700932403,0.09118456001333924,0.0723346120497835,0.005069837046682799,91.18456001333925,72.3346120497835,5069.837046682799,3.4533273599999994,2.2797356399999997
16,1370.0,148.1837661840736,0.9402882635552505,48.588367530072325,37.361667207781565,1.3004871345771343,0.7840236697376417,0.1092392831831604,0.08399874191656698,0.006924902047811998,109.2392831831604,83.99874191656697,6924.902047811998,3.4533273599999994,2.2797356399999997
17,1129.0,126.2842712474619,0.9707652622527945,39.08255301519732,37.66335207550601,1.0376812169253058,0.8896215224578233,0.08786774064194752,0.08467700793727714,0.005706725848160399,87.86774064194752,84.67700793727714,5706.7258481603985,3.4533273599999994,2.2797356399999997
18,984.0,122.52691193458118,0.9656526005888125,46.882173867122404,27.266991355490962,1.719374655454291,0.8236486412863828,0.1054033162184966,0.0613032859848961,0.004973798259158399,105.4033162184966,61.3032859848961,4973.798259158399,3.4533273599999994,2.2797356399999997
