label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2
1,1197.0,154.95331880577402,0.9221879815100154,56.53122227703998,27.898838724393155,2.0262930237168724,0.6264728430952812,0.12709688579657788,0.06272384315050415,0.006050443614037199,127.0968857965779,62.723843150504145,6050.443614037199
2,811.0,117.98275605729688,0.9215909090909091,35.00595478620442,30.505092727253803,1.147544611622487,0.732139172831413,0.07870248790763194,0.06858337977497563,0.004099339825383599,78.70248790763193,68.58337977497563,4099.339825383599
3,858.0,120.71067811865476,0.93058568329718,35.48630794211172,31.48351539572521,1.1271393138940897,0.7399557895365941,0.07978244669393209,0.07078312832359315,0.004336909457680799,79.78244669393209,70.78312832359315,4336.909457680799
4,441.0,116.02438661763952,0.8047445255474452,32.94569396104863,19.240888070551595,1.7122751216183418,0.4116706368226054,0.07407048590486719,0.04325851901349832,0.0022291108051715994,74.07048590486718,43.25851901349832,2229.1108051715996
5,376.0,81.74011537017762,0.912621359223301,28.419993106768352,17.23555638099184,1.6489164885974448,0.7071755163750647,0.063895533702223,0.03875001198912871,0.0019005570583775996,63.895533702223005,38.750011989128716,1900.5570583775996
6,892.0,125.29646455628165,0.9205366357069144,36.83555127691609,31.739290557759148,1.160566308496492,0.7139981470634886,0.08281589651383936,0.07135817738938757,0.004508768340619199,82.81589651383936,71.35817738938758,4508.768340619199
7,844.0,122.12489168102786,0.9154013015184381,35.41297202390692,31.166146031434785,1.1362640728240412,0.7111216937420788,0.07961756848246895,0.07006959947663356,0.004266144035294399,79.61756848246895,70.06959947663356,4266.144035294399
8,777.0,114.08326112068522,0.9372738238841978,40.083967072147246,25.13570814754901,1.594702120061648,0.7502172200138145,0.09011917980962576,0.05651160719980853,0.003927480942445199,90.11917980962575,56.51160719980853,3927.480942445199
9,903.0,125.78174593052023,0.9158215010141988,35.78601462504182,32.82195184438708,1.0903073282999052,0.7172364905895712,0.08045626524089652,0.07379228145366169,0.004564369743922799,80.45626524089651,73.79228145366169,4564.369743922799
10,716.0,107.49747468305833,0.9322916666666666,34.006465051486025,27.38307218078825,1.2418791005979488,0.7786214474497513,0.07645537511665396,0.06156426586117898,0.0036191458877615993,76.45537511665395,61.56426586117898,3619.145887761599
