#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
5.51519e-09	3.24249e-15	1.23895e-23	4.88281e-08	8.40071e-08	4.86522e-08	8.02334e-08
8.76483e-09	3.14713e-15	1.95319e-23	4.88281e-08	7.8733e-08	4.86522e-08	7.42586e-08
4.03371e-09	1.90735e-15	4.8029e-24	4.88281e-08	5.69429e-08	4.09703e-08	5.54805e-08
5.49192e-09	2.76566e-15	1.06621e-23	4.88281e-08	7.6272e-08	4.86522e-08	7.42586e-08
3.00759e-09	1.33514e-15	2.5493e-24	3.90625e-08	5.52427e-08	2.8167e-08	5.54805e-08
3.32395e-09	2.95639e-15	6.89203e-24	4.88281e-08	8.73464e-08	4.01167e-08	8.45011e-08
3.32824e-09	1.81198e-15	4.0853e-24	3.90625e-08	6.25305e-08	3.84096e-08	6.14554e-08
2.8336e-09	1.04904e-15	1.96264e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
2.07154e-08	5.05447e-15	6.37694e-23	6.83594e-08	9.76563e-08	5.88947e-08	9.64508e-08
1.24192e-09	1.90735e-16	3.74187e-26	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.18219e-09	2.86102e-16	5.69132e-26	9.76563e-09	3.08816e-08	9.38902e-09	2.98741e-08
2.68412e-09	4.76837e-16	5.82661e-25	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.41795e-08	3.52859e-15	4.12363e-23	5.85938e-08	8.28641e-08	5.88947e-08	7.93799e-08
6.41093e-09	3.05176e-15	1.35233e-23	4.88281e-08	8.40071e-08	4.86522e-08	7.93799e-08
1.9354e-09	9.53674e-17	8.10654e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
4.60665e-09	3.91006e-15	1.34245e-23	6.83594e-08	9.00346e-08	5.88947e-08	8.62082e-08
2.03723e-08	4.29153e-15	4.36301e-23	6.83594e-08	9.00346e-08	6.82838e-08	8.62082e-08
5.4063e-09	7.62939e-16	2.72429e-24	1.95313e-08	6.90534e-08	9.38902e-09	6.82838e-08
5.02974e-09	2.57492e-15	6.77732e-24	4.88281e-08	7.8733e-08	2.98741e-08	7.42586e-08
2.7825e-09	5.72205e-16	1.15482e-24	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
6.11199e-09	4.76837e-15	2.20272e-23	6.83594e-08	9.76563e-08	6.31625e-08	9.55973e-08
1.14826e-08	2.76566e-15	2.19773e-23	4.88281e-08	7.6272e-08	4.86522e-08	7.42586e-08
1.02384e-08	1.52588e-15	1.05098e-23	3.90625e-08	5.69429e-08	3.32883e-08	5.63341e-08
3.21745e-09	1.71661e-15	2.97149e-24	4.60444e-08	6.25305e-08	3.41419e-08	6.14554e-08
2.14009e-09	9.53674e-17	7.57303e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.73557e-09	2.67029e-15	6.82291e-24	3.90625e-08	8.34375e-08	3.84096e-08	7.85263e-08
8.28503e-09	4.29153e-15	2.34227e-23	3.90625e-08	1.20794e-07	3.92632e-08	1.17789e-07
5.17488e-09	2.09808e-15	7.32507e-24	4.88281e-08	6.25305e-08	4.26773e-08	5.97483e-08
1.74515e-09	9.53674e-17	7.45937e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.21219e-09	1.43051e-15	3.08346e-24	3.90625e-08	5.25895e-08	3.75561e-08	5.03593e-08
9.02096e-09	1.81198e-15	1.09297e-23	3.90625e-08	6.25305e-08	3.84096e-08	6.14554e-08
6.15894e-09	2.76566e-15	1.23339e-23	4.88281e-08	7.6272e-08	4.86522e-08	7.3405e-08
3.71444e-09	2.09808e-15	5.45094e-24	4.88281e-08	6.25305e-08	4.26773e-08	5.97483e-08
1.07367e-08	3.24249e-15	2.11481e-23	4.88281e-08	8.73464e-08	3.92632e-08	8.45011e-08
7.34688e-09	3.33786e-15	1.93492e-23	5.85938e-08	8.28641e-08	5.88947e-08	8.27941e-08
2.58018e-09	5.72205e-16	7.35716e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
3.5049e-09	2.28882e-15	5.04939e-24	5.24078e-08	7.04209e-08	4.09703e-08	6.23089e-08
3.12712e-09	1.43051e-15	2.65369e-24	3.90625e-08	5.52427e-08	3.92632e-08	5.54805e-08
3.91844e-09	2.09808e-15	5.27398e-24	4.88281e-08	6.25305e-08	4.26773e-08	5.97483e-08
3.70899e-09	1.71661e-15	3.96472e-24	3.90625e-08	6.55098e-08	3.41419e-08	6.14554e-08
8.58079e-09	3.71933e-15	2.33751e-23	4.88281e-08	9.21287e-08	4.86522e-08	9.0476e-08
1.13625e-08	2.00272e-15	1.45683e-23	4.88281e-08	6.25305e-08	3.92632e-08	6.14554e-08
1.32429e-08	2.57492e-15	2.03992e-23	4.88281e-08	7.04209e-08	4.95057e-08	6.91373e-08
2.71151e-09	3.8147e-16	4.63695e-25	1.95313e-08	2.76214e-08	1.96316e-08	2.8167e-08
9.57126e-09	2.19345e-15	1.28303e-23	3.90625e-08	7.04209e-08	3.92632e-08	6.74302e-08
7.96315e-09	2.86102e-15	1.86169e-23	4.88281e-08	7.6272e-08	4.86522e-08	7.42586e-08
2.9055e-09	1.71661e-15	3.08446e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.31625e-08
5.46607e-09	7.62939e-16	2.36264e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
1.86884e-08	6.48499e-15	8.1915e-23	7.8125e-08	1.19205e-07	6.91373e-08	1.12668e-07
2.51304e-09	5.72205e-16	7.07031e-25	2.62039e-08	4.1432e-08	1.96316e-08	4.09703e-08
1.19583e-09	9.53674e-17	1.88856e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.22576e-09	1.62125e-15	4.00894e-24	3.90625e-08	6.25305e-08	2.90206e-08	5.80412e-08
1.60896e-08	2.38419e-15	2.34565e-23	4.88281e-08	6.90534e-08	4.86522e-08	6.91373e-08
2.30864e-09	1.90735e-16	1.16786e-25	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.93194e-09	4.76837e-16	6.31931e-25	1.95313e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.22979e-09	3.8147e-16	2.73469e-25	1.95313e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.64697e-09	1.90735e-16	1.16997e-25	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.28432e-09	3.8147e-16	2.50838e-25	1.95313e-08	3.52105e-08	9.38902e-09	3.32883e-08
7.49592e-09	4.3869e-15	2.21784e-23	5.85938e-08	1.00543e-07	5.80412e-08	9.47437e-08
1.04913e-08	3.52859e-15	2.3331e-23	5.85938e-08	8.40071e-08	5.88947e-08	7.93799e-08
3.23323e-09	8.58307e-16	1.01072e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
8.41945e-09	4.00543e-15	2.3714e-23	5.85938e-08	9.26449e-08	4.86522e-08	9.0476e-08
3.13762e-09	9.53674e-16	1.59672e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
2.64573e-09	9.53674e-17	5.10481e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.19372e-08	3.43323e-15	3.39392e-23	5.85938e-08	8.40071e-08	4.95057e-08	7.85263e-08
1.83156e-09	9.53674e-17	4.40483e-26	9.76563e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.81989e-09	1.90735e-15	3.72262e-24	5.41699e-08	6.90534e-08	3.84096e-08	5.97483e-08
8.86039e-09	3.05176e-15	1.91574e-23	5.85938e-08	7.6272e-08	5.63341e-08	7.42586e-08
4.69296e-09	2.67029e-15	8.40312e-24	5.85938e-08	7.04209e-08	4.86522e-08	6.65767e-08
2.87127e-09	8.58307e-16	1.36108e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
2.80417e-09	7.62939e-16	1.42075e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
3.78391e-09	2.67029e-15	6.64365e-24	5.85938e-08	7.04209e-08	4.86522e-08	6.65767e-08
3.44541e-09	2.38419e-15	5.84594e-24	4.88281e-08	6.90534e-08	4.86522e-08	6.91373e-08
1.66499e-09	1.90735e-16	1.46071e-25	9.76563e-09	2.18366e-08	9.38902e-09	2.13387e-08
