label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
15,7.0,11,359,13,363,4.155374705678736,1.9054711331003737,0.8886656215775005,7.207106781186548,1.0,0.000667572021484375,667.572021484375,29.154400983602766,40.57983111014391,18.60811653418334,2,4,19.53125,39.0625,39.0625,19.53125,2.0,0.001023990637799883,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0011365481409319695,2.6702880859375e-05,310
16,4.0,11,404,12,408,4.47213595499958,0.0,1.0,2.0,1.0,0.0003814697265625,381.4697265625,22.03865560733423,43.67320268554277,0.0,1,4,9.765625,39.0625,39.0625,9.765625,4.0,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,467
19,83.0,12,125,28,132,16.28301639968187,7.05067203490794,0.9013902053179673,41.14213562373095,0.8736842105263158,0.007915496826171875,7915.496826171875,100.39085404212729,159.01383202814327,68.85421909089786,16,7,156.25,68.359375,156.25,68.359375,2.2857142857142856,0.012141603276770042,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.013476213671050495,0.000316619873046875,2
20,5.0,12,465,14,468,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.000476837158203125,476.837158203125,24.639966035353126,30.257682392245442,17.469281074217108,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0007314218841427735,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0008118201006656925,1.9073486328125e-05,408
25,16.0,15,438,23,442,9.354509538737588,3.151293589887726,0.9415496401829716,16.071067811865476,0.64,0.00152587890625,1525.87890625,44.07731121466846,91.35263221423426,30.774351463747326,8,4,78.125,39.0625,78.125,39.0625,2.0,0.0023405500292568754,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.002597824322130216,6.103515625e-05,100
26,89.0,15,490,30,504,18.47277355142298,6.6800500240667136,0.932327134870976,44.45584412271571,0.8240740740740741,0.008487701416015625,8487.701416015625,103.9561305877423,180.39817921311501,65.2348635162765,15,14,146.484375,136.71875,146.484375,136.71875,1.0714285714285714,0.013019309537741369,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.014450397791849326,0.000339508056640625,1
28,6.0,18,300,21,303,3.8297084310253524,1.8856180831641265,0.8703882797784892,6.207106781186548,0.8571428571428571,0.00057220458984375,572.20458984375,26.991730427448083,37.399496396731955,18.414239093399672,3,3,29.296875,29.296875,29.296875,29.296875,1.0,0.0008777062609713282,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000974184120798831,2.288818359375e-05,355
29,9.0,19,253,22,258,5.5871156201977,2.2649101657435664,0.9141478522888816,7.207106781186548,0.8181818181818182,0.000858306884765625,858.306884765625,33.057983411001345,54.56167597849316,22.118263337339517,3,5,29.296875,48.828125,48.828125,29.296875,1.6666666666666667,0.0013165593914569924,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0014612761811982464,3.4332275390625e-05,236
31,12.0,20,142,25,145,4.894994431930091,2.9693109114997,0.7950060587397373,10.242640687119284,1.0,0.0011444091796875,1144.4091796875,38.17207124241562,47.8026799993173,28.997176870114256,5,3,48.828125,29.296875,48.828125,29.296875,1.6666666666666667,0.0017554125219426564,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001948368241597662,4.57763671875e-05,167
32,4.0,24,270,26,272,2.0,2.0,0.0,4.0,1.0,0.0003814697265625,381.4697265625,22.03865560733423,19.53125,19.53125,2,2,19.53125,19.53125,19.53125,19.53125,1.0,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,468
34,35.0,25,154,34,161,9.440525796526112,5.111625727993414,0.8407293345054213,23.31370849898476,0.8536585365853658,0.003337860107421875,3337.860107421875,65.19122244262252,92.19263473170031,49.91821999993569,9,7,87.890625,68.359375,87.890625,68.359375,1.2857142857142858,0.005119953188999415,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.005682740704659847,0.000133514404296875,13
35,12.0,25,448,28,455,7.183185154290365,2.2758797896550416,0.9484808883208788,10.207106781186548,0.8571428571428571,0.0011444091796875,1144.4091796875,38.17207124241562,70.14829252236684,22.225388570850015,3,7,29.296875,68.359375,68.359375,29.296875,2.3333333333333335,0.0017554125219426564,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001948368241597662,4.57763671875e-05,168
36,23.0,26,240,32,248,9.275615160011812,3.5445870872162257,0.9241042858844442,18.485281374238568,0.8214285714285714,0.002193450927734375,2193.450927734375,52.84683964654307,90.58217929699035,34.61510827359596,6,8,58.59375,78.125,78.125,58.59375,1.3333333333333333,0.0033645406670567584,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0037343724630621855,8.7738037109375e-05,37
37,5.0,28,173,31,175,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.000476837158203125,476.837158203125,24.639966035353126,30.257682392245442,17.469281074217108,3,2,29.296875,19.53125,29.296875,19.53125,1.5,0.0007314218841427735,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0008118201006656925,1.9073486328125e-05,409
