#Acq. time (s)=	15
#Accumulations=	2
#Range (cm-¹)=	10...600
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM Soleil
#Detector=	Syncerity
#Objective=	100x BD
#Grating=	1800 (500nm)
#ND Filter=	10% (6.0mW)
#Laser=	532nm_Edge
#Hole (µm)=	50 
#Laser mode=	Low frequency
#E-Cal_Neon=	0
#StageXY=	75x50mm Scan+
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	0
#Spectral res.(cm-¹)=	2.7
#Full time(s)=	33
#AC=	Calibrated 2026-06-13 10:52
#Project=	Raman_Soleil-MBE2-260612B-EW
#Sample=	
#Site=	
#Title=	_11_25_37_2026_06_13_2_15 s_532nm_Edge_1800 (500nm)_100x BD_50 µm_10% (6_0mW)_
#Remark=	
#Date=	13.06.2026 11:25
#Acquired=	13.06.2026 11:25:53
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
162.147	274
163.357	248
164.566	262
165.773	260
166.982	230
168.191	256
169.398	256
170.606	234
171.813	256
173.021	264
174.227	268
175.435	264
176.641	254
177.848	276
179.054	282
180.259	302
181.466	300
182.671	352
183.876	348
185.081	352
186.285	388
187.491	372
188.696	340
189.9	312
191.103	270
192.307	262
193.511	236
194.714	258
195.917	226
197.12	236
198.323	222
199.526	230
200.729	222
201.929	198
203.131	206
204.333	194
205.535	192
206.735	196
207.937	166
209.138	194
210.337	196
211.539	202
212.738	174
213.938	186
215.137	196
216.338	196
217.536	194
218.736	192
219.934	172
221.132	194
222.332	210
223.529	180
224.727	188
225.926	186
227.123	188
228.32	190
229.517	166
230.714	198
231.91	202
233.106	200
234.302	188
235.498	196
236.694	192
237.89	194
239.086	168
240.281	180
241.476	188
242.671	198
243.866	192
245.059	186
246.253	194
247.448	200
248.64	196
249.834	192
251.028	186
252.22	174
253.414	180
254.605	208
255.799	194
256.99	196
258.183	188
259.374	184
260.566	184
261.757	176
262.947	184
264.14	166
265.33	150
266.52	172
267.709	166
268.899	160
270.09	160
271.28	176
272.469	140
273.658	148
274.847	136
276.035	146
277.224	130
278.412	130
279.601	132
280.789	138
281.974	140
283.162	154
284.35	130
285.537	138
286.725	126
287.91	134
289.097	138
290.284	126
291.468	132
292.655	138
293.839	132
295.025	114
296.209	116
297.395	130
298.579	126
299.765	126
300.948	122
302.131	122
303.316	122
304.499	138
305.682	108
306.865	128
308.049	118
309.232	126
310.414	120
311.596	134
312.778	126
313.96	112
315.141	126
316.323	120
317.504	108
318.685	118
319.866	130
321.047	122
322.228	114
323.406	128
324.586	110
325.767	114
326.947	114
328.125	120
329.304	122
330.484	128
331.661	120
332.841	108
334.018	112
335.197	122
336.374	116
337.552	106
338.729	112
339.907	112
341.083	118
342.259	106
343.437	120
344.613	114
345.789	118
346.964	108
348.14	112
349.317	102
350.492	108
351.667	108
352.841	112
354.016	100
355.19	106
356.364	104
357.539	112
358.713	114
359.884	118
361.058	112
362.231	110
363.405	114
364.578	112
365.749	100
366.922	108
368.095	106
369.265	110
370.438	104
371.608	110
372.78	92
373.95	116
375.122	108
376.291	102
377.463	116
378.632	130
379.801	150
380.973	156
382.141	142
383.31	132
384.479	118
385.649	100
386.818	108
387.986	102
389.154	100
390.322	116
391.489	106
392.657	116
393.824	98
394.992	104
396.159	106
397.326	102
398.493	106
399.659	100
400.824	96
401.99	96
403.156	104
404.322	102
405.486	92
406.652	104
407.816	92
408.981	96
410.146	106
411.31	112
412.475	118
413.637	102
414.8	140
415.965	180
417.127	264
418.289	418
419.454	482
420.615	308
421.777	190
422.939	146
424.103	114
425.264	112
426.425	90
427.586	108
428.747	110
429.908	102
431.069	108
432.229	112
433.389	100
434.55	104
435.71	108
436.867	106
438.027	100
439.187	92
440.346	88
441.504	88
442.663	100
443.822	100
444.979	98
446.137	96
447.294	100
448.452	90
449.608	102
450.767	86
451.923	96
453.08	104
454.236	90
455.392	94
456.549	86
457.704	98
458.859	94
460.014	100
461.169	94
462.326	94
463.48	90
464.634	84
465.789	104
466.943	88
468.097	76
469.25	98
470.404	92
471.555	90
472.709	96
473.862	98
475.015	88
476.168	102
477.319	92
478.471	96
479.624	92
480.774	106
481.926	86
483.076	98
484.228	92
485.378	96
486.529	90
487.679	92
488.83	94
489.979	88
491.128	86
492.279	82
493.427	98
494.576	84
495.726	96
496.875	92
498.023	92
499.171	96
500.319	90
501.466	92
502.614	92
503.761	96
504.908	80
506.055	94
507.202	88
508.349	82
509.496	94
510.64	88
511.787	90
512.933	88
514.079	88
515.223	88
516.369	96
517.512	80
518.658	88
519.803	90
520.946	88
522.089	80
523.234	88
524.377	88
525.522	88
526.664	92
527.807	92
528.951	76
530.093	88
531.235	98
532.376	98
533.518	98
534.662	92
535.803	92
536.944	94
538.085	92
539.226	84
540.367	88
541.507	80
542.646	84
543.786	84
544.926	98
546.066	82
547.206	82
548.344	78
549.484	80
550.623	94
551.76	94
552.9	80
554.039	86
555.176	82
556.314	96
557.451	92
558.587	94
559.726	82
560.862	98
562	94
563.136	88
564.271	90
565.407	90
566.545	98
567.68	94
568.815	94
569.95	90
571.085	92
572.22	86
573.354	70
574.489	78
575.623	82
576.757	88
577.891	84
579.025	96
580.157	82
581.291	78
582.424	84
583.557	90
584.689	84
585.822	90
586.955	84
588.085	80
589.218	92
590.348	88
591.481	86
592.611	90
593.743	76
594.873	82
596.003	86
597.134	80
598.264	92
599.393	78
