label,area,perimeter,solidity,major_axis_length,minor_axis_length,aspect_ratio,circularity,length_um,width_um,area_um2,length_nm,width_nm,area_nm2
1,909.0,135.49747468305833,0.9256619144602851,52.60597148187962,23.02129987752005,2.2850999622852988,0.6221732642820424,0.11827190144385066,0.051757867662633225,0.004594697782088399,118.27190144385067,51.757867662633224,4594.697782088399
2,1466.0,164.2670273047588,0.9313850063532402,49.8841126603418,38.44235257454722,1.2976342320259087,0.6827206492498868,0.11215245512974004,0.08642840359925152,0.0074101506584615985,112.15245512974003,86.42840359925152,7410.150658461598
3,312.0,76.42640687119285,0.8914285714285715,28.152456354429674,14.499558474389293,1.9416078361389848,0.671239606231712,0.06329404152341005,0.03259877733563047,0.0015770579846111996,63.29404152341005,32.598777335630466,1577.0579846111996
4,285.0,69.59797974644667,0.9193548387096774,25.104286138709416,14.830502514970108,1.6927468312937348,0.7393693740521621,0.05644096235421482,0.03334282558430669,0.0014405818128659998,56.440962354214825,33.342825584306695,1440.5818128659996
5,1480.0,162.2670273047588,0.9384908053265695,46.22894348700214,41.95763820218915,1.101800422231348,0.7063354757999656,0.10393468448408742,0.09433167966445377,0.007480916080847998,103.93468448408741,94.33167966445377,7480.916080847998
6,941.0,146.50966799187808,0.8902554399243141,54.971253315779656,22.86407083586046,2.4042636025060617,0.5508925751639226,0.12358966997973475,0.05140437589743163,0.004756447318971599,123.58966997973475,51.40437589743163,4756.447318971599
7,662.0,108.42640687119285,0.9105914718019257,41.44110109911366,21.100355515352863,1.9640001358726225,0.7076161258784532,0.09317036995709327,0.047439085290947224,0.003346193544271199,93.17036995709326,47.43908529094722,3346.1935442711992
8,300.0,72.66904755831214,0.8771929824561403,22.726842899312032,17.501465038580534,1.298568025546009,0.7138914530996469,0.051095851816807265,0.039347843787639065,0.0015164019082799997,51.09585181680726,39.347843787639064,1516.4019082799996
9,497.0,104.71067811865476,0.906934306569343,39.167900531204516,16.655447314437495,2.3516570760157536,0.5696187920260828,0.08805962404828585,0.03744577597915724,0.0025121724947171995,88.05962404828585,37.44577597915724,2512.1724947171992
10,2811.0,260.2914139223983,0.8641254226867507,67.74962731615429,55.97848183837653,1.2102798270193162,0.5213759864730324,0.15231877710981703,0.1258541815779484,0.014208685880583598,152.31877710981703,125.85418157794841,14208.685880583596
11,699.0,111.88225099390857,0.9185282522996058,34.425242576611325,26.692891330349692,1.28967829489007,0.7017212830457106,0.07739689587529217,0.06001255986237199,0.0035332164462923994,77.39689587529217,60.012559862371994,3533.2164462923993
12,327.0,71.59797974644665,0.9396551724137931,23.5449594487341,17.94119431240446,1.3123406969877822,0.8015969948429288,0.052935190530210924,0.04033646952480645,0.0016528780800251996,52.935190530210924,40.336469524806446,1652.8780800251996
13,260.0,66.42640687119285,0.9386281588447654,24.47329143622179,13.61082997720146,1.7980748769336823,0.7404601479002155,0.055022322204399995,0.03060068460454295,0.0013142149871759998,55.02232220439999,30.600684604542952,1314.2149871759998
14,309.0,94.36143571373725,0.7862595419847328,33.790140639394835,13.610914298599226,2.4825768422384646,0.43609314831000734,0.07596902159392582,0.030600874180968695,0.0015618939655283996,75.96902159392582,30.60087418096869,1561.8939655283996
15,559.0,107.63961030678928,0.9045307443365695,40.08453856119434,18.29157657879859,2.1914206459193655,0.6062858582180758,0.09012046466559079,0.04112421995904971,0.0028255622224283993,90.12046466559079,41.12421995904971,2825.5622224283993
16,448.0,91.25483399593904,0.9313929313929314,32.746746382903126,18.009670338350627,1.8182868296689854,0.676045800286876,0.07362320002282577,0.04049042143490018,0.0022644935163647997,73.62320002282577,40.49042143490018,2264.4935163647997
17,373.0,78.32590180780451,0.9031476997578692,24.490958952835093,19.9185661270553,1.2295543161397111,0.7640255604715449,0.055062043375301024,0.044782115480813345,0.0018853930392947996,55.06204337530102,44.782115480813346,1885.3930392947996
18,507.0,100.5685424949238,0.9184782608695652,35.99803617242841,18.494309217087313,1.9464385368429442,0.6299317686105556,0.08093294480502387,0.04158001564040872,0.0025627192249931996,80.93294480502388,41.58001564040872,2562.7192249931995
19,1335.0,179.92388155425118,0.8905937291527685,69.70904374789349,25.542683706316623,2.7291197960790106,0.5182192080938893,0.156724054696639,0.05742659406956341,0.006747988491845999,156.724054696639,57.42659406956341,6747.988491845998
20,215.0,60.18376618407356,0.9110169491525424,19.61705259274965,14.54702519426964,1.348526748993134,0.7459154467444585,0.04410423466217533,0.03270549486326866,0.0010867547009339997,44.10423466217532,32.705494863268655,1086.7547009339999
21,306.0,68.76955262170047,0.9503105590062112,26.279168853972774,15.034208932192934,1.7479582046848419,0.8130905103045492,0.05908240416763282,0.03380081057389208,0.0015467299464455996,59.08240416763282,33.80081057389208,1546.7299464455996
22,718.0,129.53910524340094,0.8766788766788767,50.85827095439369,18.732720511196295,2.7149431351413367,0.5376906968434396,0.11434261625592514,0.04211602621650218,0.0036292552338167993,114.34261625592514,42.11602621650218,3629.2552338167993
23,1633.0,176.0243866176395,0.9246885617214043,62.366800056817226,34.60701438789152,1.8021433272972096,0.6622933120600533,0.14021678189573988,0.07780556616772097,0.008254281054070799,140.21678189573987,77.80556616772097,8254.281054070798
24,431.0,151.19595949289334,0.6776729559748428,45.15311476204077,19.077578657794895,2.3668158088600877,0.2369227491718687,0.10151594179490578,0.042891356993173944,0.0021785640748955997,101.51594179490577,42.89135699317394,2178.5640748955993
25,780.0,130.12489168102786,0.883352208380521,49.393167230916404,21.035473654561926,2.3480891394239936,0.5788735480730387,0.1110486821585801,0.04729321399860539,0.003942644961527999,111.0486821585801,47.29321399860539,3942.6449615279994
26,340.0,95.9827560572969,0.8436724565756824,35.20895576919085,13.728555636757124,2.5646511330676076,0.4637696763001151,0.07915888689764101,0.030865362495895568,0.0017185888293839997,79.15888689764101,30.865362495895567,1718.5888293839996
27,569.0,103.9827560572969,0.9089456869009584,37.57271277105014,19.90353379389254,1.8877407981983303,0.6613014607420226,0.08447322721464118,0.04474831888745683,0.0028761089527043994,84.47322721464118,44.74831888745683,2876.1089527043996
28,656.0,119.29646455628166,0.9035812672176309,47.201767996856354,18.199206657326428,2.593616792513008,0.5792400161654914,0.10612184691661225,0.04091654835940071,0.003315865506105599,106.12184691661226,40.91654835940071,3315.8655061055993
29,657.0,109.15432893255071,0.9214586255259467,40.248888852026894,21.43102056836834,1.8780668295112957,0.6929362885290525,0.09048996685045797,0.048182506303039795,0.0033209201791331994,90.48996685045798,48.182506303039794,3320.9201791331993
