#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.87404e-09	1.90735e-16	1.80718e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.24326e-09	5.72205e-16	6.8034e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.68234e-09	8.58307e-16	9.34382e-25	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
3.27448e-09	1.23978e-15	1.86818e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
3.65446e-09	8.58307e-16	1.44444e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.00606e-09	2.86102e-16	2.8801e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.32917e-09	8.58307e-16	1.22548e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.14739e-09	9.53674e-16	1.20443e-24	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
3.19396e-09	5.72205e-16	6.05196e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
3.3438e-09	1.04904e-15	1.94229e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.7615e-09	1.33514e-15	1.80519e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.12128e-08
2.81696e-09	8.58307e-16	1.14933e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.9683e-09	1.04904e-15	1.55927e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.05613e-09	1.23978e-15	1.54615e-24	2.92969e-08	5.25895e-08	2.90206e-08	5.03593e-08
2.23773e-09	1.90735e-16	2.10738e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.06024e-09	4.76837e-16	5.49845e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.99489e-09	3.8147e-16	4.74892e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.33015e-09	2.86102e-16	2.54044e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.29654e-09	8.58307e-16	1.49637e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
2.59753e-09	3.8147e-16	3.62842e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
3.31811e-09	1.04904e-15	1.52669e-24	3.90625e-08	4.36732e-08	3.15812e-08	4.18238e-08
1.5596e-09	3.8147e-16	3.33929e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.35936e-09	3.8147e-16	4.2928e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.66476e-09	2.86102e-16	2.70685e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.6963e-09	5.72205e-16	7.81032e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
3.65714e-09	8.58307e-16	1.07091e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.70994e-09	7.62939e-16	1.40964e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
2.53784e-09	6.67572e-16	6.03812e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.94324e-09	8.58307e-16	1.10778e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
1.80294e-09	1.90735e-16	1.76727e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
2.7093e-09	2.86102e-16	3.04561e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.984e-09	1.04904e-15	1.55048e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
3.06178e-09	8.58307e-16	9.36198e-25	2.92969e-08	4.36732e-08	2.04851e-08	4.26773e-08
3.62927e-09	8.58307e-16	1.44026e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.34605e-09	8.58307e-16	1.42523e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
2.8889e-09	5.72205e-16	6.45609e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.8132e-09	4.76837e-16	6.53054e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
2.87133e-09	1.14441e-15	1.62633e-24	3.90625e-08	4.88281e-08	2.98741e-08	4.5238e-08
3.38632e-09	6.67572e-16	9.154e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.53582e-09	6.67572e-16	8.38674e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.34294e-09	2.86102e-16	2.51792e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.64015e-09	8.58307e-16	1.09189e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
1.99627e-09	1.90735e-16	1.56912e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.12477e-09	4.76837e-16	4.59521e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.26939e-09	1.04904e-15	1.61369e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
2.91415e-09	6.67572e-16	9.43199e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.51338e-09	6.67572e-16	1.0145e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
1.62939e-09	3.8147e-16	3.08875e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
4.04949e-09	1.14441e-15	1.48274e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.5238e-08
2.82368e-09	3.8147e-16	3.07723e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
2.94892e-09	4.76837e-16	5.20505e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.01198e-09	1.14441e-15	1.67782e-24	3.90625e-08	4.36732e-08	2.8167e-08	4.18238e-08
1.95981e-09	1.90735e-16	1.64829e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.58097e-09	8.58307e-16	1.35108e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
2.05397e-09	3.8147e-16	2.83088e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
2.59045e-09	4.76837e-16	3.92989e-25	2.76214e-08	3.08816e-08	1.45103e-08	2.98741e-08
3.52375e-09	7.62939e-16	1.1716e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
2.40922e-09	9.53674e-17	8.79493e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.34315e-09	8.58307e-16	1.3689e-24	2.92969e-08	4.36732e-08	2.04851e-08	4.26773e-08
3.019e-09	8.58307e-16	1.19853e-24	2.92969e-08	4.36732e-08	2.04851e-08	4.26773e-08
4.00315e-09	1.04904e-15	1.8719e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.5219e-09	1.04904e-15	1.4858e-24	3.90625e-08	4.36732e-08	3.15812e-08	4.18238e-08
2.7823e-09	8.58307e-16	1.20083e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
2.9735e-09	4.76837e-16	5.87196e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.20288e-09	8.58307e-16	1.2653e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
2.96653e-09	1.14441e-15	1.66165e-24	3.90625e-08	4.88281e-08	2.98741e-08	4.5238e-08
3.65486e-09	1.33514e-15	2.1427e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.12128e-08
2.54097e-09	2.86102e-16	2.87578e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
2.17144e-09	3.8147e-16	5.12316e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.06343e-09	6.67572e-16	8.71204e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.98947e-09	5.72205e-16	7.04119e-25	2.76214e-08	4.1432e-08	1.96316e-08	3.49954e-08
2.78661e-09	6.67572e-16	7.86888e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.79672e-09	9.53674e-16	1.52025e-24	3.45267e-08	4.36732e-08	2.73135e-08	4.09703e-08
3.69658e-09	7.62939e-16	1.18082e-24	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
2.99148e-09	8.58307e-16	9.82926e-25	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
4.21087e-09	9.53674e-16	1.69306e-24	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
2.78376e-09	7.62939e-16	6.99924e-25	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
3.39205e-09	8.58307e-16	1.32769e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
2.32572e-09	3.8147e-16	5.9465e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.91766e-09	3.8147e-16	5.11814e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.29607e-09	1.43051e-15	1.76607e-24	2.92969e-08	6.17632e-08	2.90206e-08	5.88947e-08
1.93742e-09	3.8147e-16	5.12149e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.11758e-09	1.23978e-15	1.74626e-24	3.90625e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.13639e-09	6.67572e-16	7.47936e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.9934e-09	1.43051e-15	2.35757e-24	3.90625e-08	5.69429e-08	2.90206e-08	5.29199e-08
3.49449e-09	8.58307e-16	1.08165e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.23093e-09	1.33514e-15	1.9222e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
3.07418e-09	3.8147e-16	4.68051e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
3.09817e-09	6.67572e-16	7.3614e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
2.32701e-09	3.8147e-16	4.33834e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.57945e-09	7.62939e-16	1.21577e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
3.17911e-09	1.04904e-15	1.44339e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
2.50996e-09	4.76837e-16	5.27935e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.81145e-09	3.8147e-16	3.28069e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.73154e-09	1.04904e-15	1.35004e-24	3.90625e-08	4.36732e-08	2.90206e-08	4.26773e-08
2.85416e-09	8.58307e-16	8.70793e-25	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
2.56374e-09	5.72205e-16	7.35171e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.22991e-09	9.53674e-16	1.29379e-24	2.92969e-08	4.36732e-08	2.98741e-08	4.09703e-08
1.77865e-09	3.8147e-16	3.50138e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.19565e-09	6.67572e-16	9.84646e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.58249e-09	1.04904e-15	1.71328e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
2.08735e-09	3.8147e-16	3.41012e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.37804e-09	5.72205e-16	7.16277e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
2.9192e-09	6.67572e-16	1.03175e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.57852e-09	1.43051e-15	1.93887e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.37735e-08
2.61209e-09	2.86102e-16	3.03685e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.32125e-09	7.62939e-16	1.16466e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
2.44942e-09	5.72205e-16	7.2314e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.49661e-09	1.04904e-15	1.89771e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
1.98859e-09	9.53674e-17	7.38338e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.93242e-09	8.58307e-16	1.54907e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.23311e-09	1.04904e-15	1.75213e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
2.77458e-09	7.62939e-16	7.89238e-25	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
3.13317e-09	1.14441e-15	1.79957e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.5238e-08
2.13286e-09	1.90735e-16	2.09041e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.8318e-09	1.23978e-15	2.00438e-24	3.90625e-08	4.88281e-08	3.15812e-08	4.5238e-08
3.49999e-09	1.04904e-15	1.49343e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.51261e-09	5.72205e-16	2.49518e-25	2.76214e-08	4.1432e-08	1.96316e-08	3.49954e-08
2.15647e-09	5.72205e-16	7.99471e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.46993e-09	1.14441e-15	2.06747e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.86522e-08
2.75494e-09	4.76837e-16	5.17423e-25	2.76214e-08	3.08816e-08	1.45103e-08	2.98741e-08
3.13104e-09	1.14441e-15	1.36382e-24	3.90625e-08	4.36732e-08	2.8167e-08	4.18238e-08
3.47315e-09	4.76837e-16	2.09845e-25	2.0716e-08	4.1432e-08	1.36568e-08	3.75561e-08
3.51547e-09	8.58307e-16	1.40358e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
2.23805e-09	2.86102e-16	2.46241e-25	1.95312e-08	2.76214e-08	1.36568e-08	2.47529e-08
3.61003e-09	6.67572e-16	8.72931e-25	2.76214e-08	4.36732e-08	1.96316e-08	4.26773e-08
3.84044e-09	8.58307e-16	1.38983e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.38962e-09	8.58307e-16	1.50825e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
3.25867e-09	7.62939e-16	1.09881e-24	2.92969e-08	4.1432e-08	2.8167e-08	4.18238e-08
3.71468e-09	6.67572e-16	1.07532e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.60596e-09	6.67572e-16	8.26825e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.24218e-09	1.43051e-15	2.03793e-24	3.90625e-08	5.25895e-08	3.75561e-08	5.03593e-08
2.84182e-09	6.67572e-16	8.5182e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.17327e-09	9.53674e-16	1.07226e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
3.48553e-09	6.67572e-16	1.14975e-24	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
3.28203e-09	7.62939e-16	1.02545e-24	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
1.21017e-09	9.53674e-17	-1.2638e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
3.36396e-09	1.81198e-15	2.44782e-24	3.90625e-08	6.55098e-08	3.84096e-08	6.4016e-08
2.86325e-09	9.53674e-16	1.2478e-24	3.45267e-08	4.36732e-08	2.73135e-08	4.09703e-08
3.11088e-09	1.23978e-15	1.90615e-24	2.92969e-08	5.25895e-08	2.90206e-08	5.03593e-08
3.18241e-09	8.58307e-16	1.38149e-24	2.92969e-08	4.1432e-08	2.98741e-08	4.18238e-08
