#	z_max	r_eq	V_L
5.55948e-09	2.40161e-08	5.21068e-24
7.12424e-09	2.64234e-08	6.91283e-24
1.39822e-08	4.6751e-08	3.34484e-23
3.78435e-09	1.74231e-08	1.71692e-24
5.02415e-09	3.21266e-08	9.26326e-24
4.27061e-09	2.464e-08	4.46585e-24
4.11748e-09	1.6529e-08	1.76017e-24
4.49125e-09	2.64234e-08	6.20559e-24
6.2623e-09	1.98654e-08	4.00979e-24
8.70493e-09	2.64234e-08	7.62849e-24
2.75188e-09	5.50966e-09	1.07197e-26
3.69117e-09	1.98654e-08	1.59564e-24
3.26146e-09	1.74231e-08	1.48999e-24
3.65009e-09	1.34959e-08	1.0537e-24
4.21532e-09	2.27169e-08	3.73758e-24
6.95041e-09	2.86291e-08	6.85838e-24
4.72661e-09	2.464e-08	4.38087e-24
6.44702e-09	2.33755e-08	4.2318e-24
5.2218e-09	3.81721e-08	1.22983e-23
5.11879e-09	3.3514e-08	8.7575e-24
7.04687e-09	3.39638e-08	9.9203e-24
3.35177e-09	1.74231e-08	1.35446e-24
3.17338e-09	1.232e-08	5.35469e-25
5.13309e-09	3.61293e-08	1.07127e-23
3.58477e-09	2.464e-08	2.85093e-24
4.7029e-09	2.40161e-08	4.07579e-24
6.95263e-09	2.40161e-08	4.57385e-24
9.45156e-09	2.58426e-08	5.57809e-24
8.98434e-09	3.69599e-08	1.59208e-23
5.73909e-09	2.52485e-08	4.78914e-24
4.64094e-09	2.52485e-08	5.29645e-24
3.45244e-09	1.45772e-08	1.12238e-24
6.95271e-09	2.86291e-08	7.75538e-24
3.93994e-09	1.6529e-08	8.46632e-25
5.46249e-09	2.64234e-08	6.55236e-24
1.22342e-08	3.93469e-08	1.57378e-23
5.43363e-09	2.40161e-08	4.64183e-24
1.02084e-08	3.97308e-08	1.39942e-23
1.33744e-08	3.93469e-08	1.82141e-23
3.6217e-09	1.34959e-08	4.93744e-25
6.57499e-09	3.06765e-08	9.39989e-24
3.81796e-09	1.232e-08	5.3597e-25
5.55882e-09	3.21266e-08	7.13153e-24
4.26648e-09	2.58426e-08	5.32496e-24
4.02853e-09	2.20387e-08	3.25327e-24
4.04699e-09	2.86291e-08	7.40071e-24
9.75219e-09	4.15971e-08	1.50893e-23
6.33845e-09	2.58426e-08	4.53954e-24
4.88672e-09	2.40161e-08	4.85382e-24
5.8488e-09	2.91544e-08	7.94319e-24
6.90695e-09	3.21266e-08	1.06488e-23
8.22077e-09	3.3058e-08	1.0477e-23
6.40517e-09	3.3514e-08	1.13089e-23
4.90743e-09	2.27169e-08	4.76822e-24
6.36478e-09	3.11674e-08	9.62461e-24
3.07461e-09	1.10193e-08	2.57498e-25
8.32826e-09	2.69917e-08	6.87345e-24
4.57742e-09	2.20387e-08	3.56029e-24
5.01968e-09	2.86291e-08	5.56706e-24
3.11074e-09	7.79184e-09	1.14567e-25
7.71751e-09	3.3514e-08	9.27588e-24
4.83602e-09	2.464e-08	4.68561e-24
1.09985e-08	3.52791e-08	1.38482e-23
6.93704e-09	3.39638e-08	9.85941e-24
4.56264e-09	1.82735e-08	1.23572e-24
3.9919e-09	1.9086e-08	2.77343e-24
6.00354e-09	2.464e-08	5.11764e-24
1.83425e-08	5.19781e-08	5.33546e-23
4.06006e-09	1.55837e-08	1.28179e-24
5.06433e-09	1.9086e-08	2.63889e-24
7.13737e-09	2.20387e-08	4.71487e-24
3.12334e-09	1.232e-08	4.25569e-25
2.67257e-09	9.54302e-09	1.29963e-25
6.81342e-09	3.69599e-08	1.14911e-23
3.81479e-09	9.54302e-09	2.9134e-25
6.96173e-09	3.97308e-08	1.53908e-23
5.16944e-09	5.50966e-09	1.17188e-25
4.03e-09	1.82735e-08	1.75646e-24
5.35082e-09	2.58426e-08	5.15692e-24
8.31273e-09	3.44078e-08	9.90661e-24
9.63656e-09	3.73684e-08	1.5767e-23
8.4988e-09	3.48462e-08	1.14295e-23
1.26959e-08	4.12305e-08	2.10066e-23
1.11461e-08	3.6547e-08	1.59624e-23
3.52596e-09	2.27169e-08	3.53803e-24
3.70931e-09	1.9086e-08	1.20147e-24
4.23371e-09	1.55837e-08	1.28252e-24
4.98161e-09	3.01777e-08	6.83005e-24
7.36446e-09	2.91544e-08	9.06979e-24
1.53595e-08	5.69924e-08	4.4061e-23
8.12381e-09	3.44078e-08	1.25474e-23
1.30045e-08	4.77151e-08	4.1099e-23
6.04878e-09	2.75483e-08	6.67108e-24
7.78465e-09	3.57067e-08	1.38486e-23
4.62075e-09	1.74231e-08	5.16558e-26
7.52582e-09	2.91544e-08	8.69576e-24
7.23458e-09	3.3058e-08	9.38226e-24
5.50468e-09	1.74231e-08	2.77324e-24
5.59701e-09	2.464e-08	4.23281e-24
5.29399e-09	3.16506e-08	9.71143e-24
4.76921e-09	2.13388e-08	3.05902e-24
4.61466e-09	1.34959e-08	9.24203e-25
4.45191e-09	2.64234e-08	5.17821e-24
5.92046e-09	3.3058e-08	1.09783e-23
5.33194e-09	2.58426e-08	5.57018e-24
5.15333e-09	1.34959e-08	1.38269e-24
5.34952e-09	2.69917e-08	6.95541e-24
9.30394e-09	3.44078e-08	1.38877e-23
4.05319e-09	1.55837e-08	8.8934e-25
6.88431e-09	2.86291e-08	8.06977e-24
1.00789e-08	2.91544e-08	9.24688e-24
6.86034e-09	2.86291e-08	6.38919e-24
5.95804e-09	1.98654e-08	2.72048e-24
4.20632e-09	2.58426e-08	4.94673e-24
7.18226e-09	3.3058e-08	1.08197e-23
1.36721e-08	3.48462e-08	1.32689e-23
6.20339e-09	3.39638e-08	9.70087e-24
6.73794e-09	3.11674e-08	9.82064e-24
3.77405e-09	1.34959e-08	8.66413e-25
5.26059e-09	3.16506e-08	8.90911e-24
4.77217e-09	2.75483e-08	5.78955e-24
1.20649e-08	4.26777e-08	2.14833e-23
5.67692e-09	2.64234e-08	4.79885e-24
5.90489e-09	2.80939e-08	6.55674e-24
8.14813e-09	3.48462e-08	1.38798e-23
7.59865e-09	2.96704e-08	8.57584e-24
7.9498e-09	3.61293e-08	1.38453e-23
9.83637e-09	3.3058e-08	8.44814e-24
9.00677e-09	3.6547e-08	1.25046e-23
5.65816e-09	2.75483e-08	5.0825e-24
1.07616e-08	3.44078e-08	1.24399e-23
4.46677e-09	2.52485e-08	4.56683e-24
4.9064e-09	2.80939e-08	5.35256e-24
4.03694e-09	1.98654e-08	3.04299e-24
6.17525e-09	3.3514e-08	1.11053e-23
4.75972e-09	2.91544e-08	6.89967e-24
9.05716e-09	3.39638e-08	1.17533e-23
1.69254e-08	4.60972e-08	3.42252e-23
5.53979e-09	3.21266e-08	9.23888e-24
7.68391e-09	2.06153e-08	3.70763e-24
7.90985e-09	2.80939e-08	8.29809e-24
4.93899e-09	2.64234e-08	6.28787e-24
6.16892e-09	3.52791e-08	1.19294e-23
3.25389e-09	7.79184e-09	9.50967e-26
4.66389e-09	2.58426e-08	5.60585e-24
4.22362e-09	2.64234e-08	5.76858e-24
6.26273e-09	2.80939e-08	6.62413e-24
4.5077e-09	2.20387e-08	3.30519e-24
3.65784e-09	1.74231e-08	1.96176e-24
1.08332e-08	3.6547e-08	1.28034e-23
1.11778e-08	3.85676e-08	1.7882e-23
5.60978e-09	3.3058e-08	9.32274e-24
1.01447e-08	3.21266e-08	1.12994e-23
7.77455e-09	3.81721e-08	1.48105e-23
7.20699e-09	2.464e-08	5.92272e-24
5.42673e-09	2.13388e-08	3.34726e-24
1.15217e-08	2.80939e-08	8.11328e-24
6.54117e-09	3.3058e-08	1.07841e-23
3.09514e-09	5.50966e-09	1.55716e-26
5.63403e-09	3.21266e-08	9.90938e-24
8.4241e-09	3.44078e-08	9.78752e-24
1.45139e-08	4.08608e-08	2.32451e-23
1.75963e-08	4.23205e-08	2.69115e-23
4.49803e-09	2.80939e-08	6.28486e-24
3.78771e-09	1.74231e-08	1.88236e-24
3.04686e-09	1.34959e-08	6.49679e-25
1.03597e-08	2.69917e-08	7.55178e-24
3.34935e-09	1.232e-08	5.94526e-25
7.72587e-09	2.91544e-08	9.03629e-24
1.60712e-08	3.52791e-08	1.57958e-23
5.80828e-09	3.06765e-08	7.70086e-24
5.73533e-09	2.86291e-08	6.13429e-24
9.31215e-09	3.89592e-08	1.71352e-23
5.52481e-09	2.20387e-08	3.97858e-24
5.87313e-09	2.80939e-08	6.91813e-24
3.18326e-09	9.54302e-09	2.23883e-25
4.56906e-09	2.06153e-08	3.31087e-24
8.02723e-09	3.25956e-08	1.13495e-23
6.33919e-09	2.86291e-08	6.11059e-24
6.1279e-09	3.3058e-08	8.93503e-24
5.74437e-09	2.06153e-08	3.94739e-24
4.80373e-09	1.10193e-08	1.16672e-24
1.04835e-08	3.89592e-08	1.98947e-23
4.13948e-09	1.55837e-08	1.40644e-24
9.35179e-09	2.75483e-08	4.25259e-24
5.36412e-09	1.6529e-08	1.60411e-24
4.03805e-09	1.6529e-08	2.36955e-24
9.8588e-09	3.48462e-08	1.37465e-23
4.92386e-09	2.64234e-08	5.74738e-24
4.62738e-09	2.464e-08	3.9621e-24
4.0624e-09	2.13388e-08	3.13757e-24
5.5708e-09	2.75483e-08	7.0054e-24
4.33964e-09	2.464e-08	4.30394e-24
5.91461e-09	2.464e-08	5.30152e-24
-1.89808e-10	5.50966e-09	-9.22971e-26
1.53179e-08	3.85676e-08	2.21608e-23
3.94027e-09	1.82735e-08	1.68648e-24
7.36097e-09	2.464e-08	5.17818e-24
7.42986e-10	5.50966e-09	-1.12129e-25
1.21403e-08	3.57067e-08	1.40867e-23
3.48789e-09	1.10193e-08	3.7089e-25
-2.09987e-11	5.50966e-09	-6.71546e-26
1.09659e-08	3.69599e-08	1.6632e-23
4.50763e-09	2.40161e-08	4.2129e-24
6.34256e-09	2.96704e-08	8.4157e-24
5.90393e-09	3.3058e-08	9.4695e-24
1.09114e-08	3.57067e-08	1.4261e-23
1.51425e-08	4.33831e-08	2.80278e-23
5.72408e-09	3.11674e-08	7.61201e-24
7.53682e-09	4.12305e-08	1.85113e-23
8.96243e-09	3.21266e-08	1.22929e-23
1.07128e-08	3.11674e-08	1.05569e-23
2.01058e-09	5.50966e-09	-9.05466e-27
3.28922e-09	1.74231e-08	1.44298e-24
4.9496e-09	2.58426e-08	5.62258e-24
7.20389e-09	3.57067e-08	1.41266e-23
8.52801e-09	2.80939e-08	8.03005e-24
9.59453e-09	3.01777e-08	1.00488e-23
2.93872e-09	1.34959e-08	2.85775e-25
1.17425e-08	3.3514e-08	1.05014e-23
1.35012e-08	4.57667e-08	2.5498e-23
5.18827e-09	3.48462e-08	8.62179e-24
8.65305e-09	3.25956e-08	1.05355e-23
5.46036e-09	3.61293e-08	9.90126e-24
4.96209e-09	2.80939e-08	6.92401e-24
1.17167e-08	3.3058e-08	1.23889e-23
7.74574e-09	3.06765e-08	7.76712e-24
1.36888e-08	3.3058e-08	1.2851e-23
1.04407e-08	3.61293e-08	1.46003e-23
6.98113e-09	3.11674e-08	1.07402e-23
4.46741e-09	2.58426e-08	5.69067e-24
8.10022e-09	2.96704e-08	7.33321e-24
5.47582e-09	2.58426e-08	5.62718e-24
6.31862e-09	2.80939e-08	8.90122e-24
1.59392e-08	4.40773e-08	3.13904e-23
5.35088e-09	2.64234e-08	5.12129e-24
4.48183e-09	2.91544e-08	5.8452e-24
7.5388e-09	2.96704e-08	7.61792e-24
9.69015e-09	2.52485e-08	6.67963e-24
3.35026e-09	1.74231e-08	1.62266e-24
4.81368e-09	2.64234e-08	4.95692e-24
1.09457e-08	3.3514e-08	1.16156e-23
7.08917e-09	2.96704e-08	9.14368e-24
1.00726e-08	3.73684e-08	1.45491e-23
3.98485e-09	1.98654e-08	2.83282e-24
4.16914e-09	1.232e-08	8.17095e-25
9.33543e-09	2.80939e-08	6.71314e-24
4.9975e-09	2.86291e-08	7.20996e-24
5.87053e-09	2.64234e-08	5.22695e-24
6.75687e-09	2.52485e-08	6.10429e-24
7.15982e-09	2.69917e-08	7.60162e-24
5.19638e-09	3.16506e-08	1.01431e-23
6.10905e-09	3.25956e-08	9.71582e-24
3.22107e-09	1.34959e-08	8.96806e-25
4.55105e-09	2.58426e-08	5.04704e-24
3.19933e-09	1.74231e-08	1.55175e-24
8.50662e-09	3.3058e-08	1.09863e-23
5.08985e-09	2.75483e-08	6.45272e-24
6.10936e-09	2.06153e-08	3.44903e-24
3.56022e-09	1.82735e-08	2.07518e-24
1.02377e-08	3.61293e-08	1.23792e-23
3.27681e-09	1.74231e-08	1.23173e-24
3.8948e-09	2.27169e-08	3.81715e-24
5.05244e-09	3.16506e-08	8.9789e-24
4.43827e-09	2.27169e-08	4.5325e-24
4.27826e-09	2.69917e-08	5.95604e-24
4.67626e-09	1.45772e-08	1.33301e-24
6.92661e-09	3.16506e-08	9.47022e-24
6.61492e-09	3.11674e-08	8.95029e-24
6.0592e-09	3.16506e-08	6.67917e-24
3.47734e-09	1.98654e-08	2.28127e-24
3.94449e-09	2.58426e-08	4.73618e-24
4.87657e-09	2.27169e-08	4.4871e-24
5.71184e-09	2.58426e-08	5.53455e-24
8.59199e-09	3.52791e-08	1.03317e-23
6.03582e-09	2.69917e-08	7.09568e-24
4.79795e-09	2.91544e-08	6.46123e-24
7.99197e-09	2.64234e-08	4.92756e-24
6.24292e-09	3.39638e-08	1.0934e-23
1.05133e-08	5.28468e-08	4.19812e-23
8.40169e-09	3.16506e-08	6.77037e-24
3.77202e-09	1.232e-08	5.84432e-25
3.16336e-09	1.10193e-08	3.93645e-25
4.17174e-09	2.58426e-08	5.00332e-24
5.96006e-09	2.96704e-08	7.04728e-24
4.78699e-09	2.464e-08	4.63448e-24
6.76146e-09	3.21266e-08	1.02893e-23
5.52752e-09	3.11674e-08	9.43597e-24
3.98331e-09	1.6529e-08	1.42572e-24
6.29237e-09	3.21266e-08	9.29273e-24
8.39936e-09	3.01777e-08	8.4453e-24
4.06541e-09	2.40161e-08	4.12463e-24
5.06082e-09	3.11674e-08	8.57721e-24
7.29018e-09	2.86291e-08	7.44171e-24
7.52652e-09	5.13907e-08	3.86028e-23
4.46004e-09	2.64234e-08	5.55792e-24
6.34981e-09	3.3058e-08	8.09968e-24
7.05373e-09	2.58426e-08	5.98189e-24
4.19187e-09	1.55837e-08	1.72737e-24
6.51646e-09	3.3058e-08	7.66263e-24
5.82582e-09	3.11674e-08	8.16967e-24
8.3244e-09	2.91544e-08	8.17201e-24
4.52552e-09	2.40161e-08	4.7149e-24
5.92753e-09	2.75483e-08	6.95014e-24
3.3729e-09	1.34959e-08	9.00961e-25
8.87952e-09	2.75483e-08	7.59418e-24
7.1269e-09	2.40161e-08	5.41109e-24
5.98185e-09	1.98654e-08	3.372e-24
8.51283e-09	3.6547e-08	1.06218e-23
9.76226e-09	3.11674e-08	1.12592e-23
7.64545e-09	2.80939e-08	8.63042e-24
1.69679e-08	5.22693e-08	5.28244e-23
4.1343e-09	1.55837e-08	1.61399e-24
1.05655e-08	3.85676e-08	2.01343e-23
7.30452e-09	2.69917e-08	8.16638e-24
1.11885e-08	3.73684e-08	1.80607e-23
6.40516e-09	3.25956e-08	8.56821e-24
7.22072e-09	3.69599e-08	1.47276e-23
6.98049e-09	3.06765e-08	8.87543e-24
6.72001e-09	3.3058e-08	1.13317e-23
7.4517e-09	2.64234e-08	8.39844e-24
7.27112e-09	3.61293e-08	1.44618e-23
6.33821e-09	3.01777e-08	7.08184e-24
4.99211e-09	2.464e-08	4.75139e-24
4.78665e-09	2.27169e-08	4.24018e-24
7.01187e-09	3.69599e-08	1.67444e-23
5.662e-09	3.11674e-08	7.39212e-24
5.266e-09	2.13388e-08	3.33408e-24
5.51597e-09	3.06765e-08	8.43686e-24
5.33168e-09	3.3514e-08	1.04514e-23
5.05145e-09	2.69917e-08	6.41898e-24
4.07318e-09	1.55837e-08	1.49602e-24
6.40941e-09	3.21266e-08	8.16033e-24
7.75885e-09	2.75483e-08	7.39433e-24
5.25064e-09	2.91544e-08	7.50328e-24
5.82835e-09	2.91544e-08	9.39957e-24
8.2971e-09	3.3514e-08	1.1224e-23
8.82803e-09	4.70746e-08	3.21177e-23
6.84455e-09	2.58426e-08	4.7627e-24
5.01609e-09	3.39638e-08	8.8662e-24
1.86496e-08	5.53714e-08	6.22154e-23
4.27973e-09	2.33755e-08	3.9555e-24
5.32985e-09	3.06765e-08	7.73729e-24
6.17851e-09	2.464e-08	4.40515e-24
4.28461e-09	2.13388e-08	3.94303e-24
1.02439e-08	3.97308e-08	1.72374e-23
5.9891e-09	2.69917e-08	5.45954e-24
4.61161e-09	3.57067e-08	9.40345e-24
3.08642e-09	1.232e-08	4.0044e-25
8.78372e-09	2.91544e-08	8.56201e-24
5.41858e-09	3.06765e-08	7.65374e-24
3.44323e-09	1.10193e-08	3.26226e-25
9.53681e-09	3.97308e-08	1.51491e-23
5.74287e-09	3.16506e-08	1.00112e-23
1.80525e-08	4.33831e-08	3.11046e-23
8.76296e-09	3.73684e-08	1.48302e-23
3.09931e-09	1.10193e-08	3.75834e-25
1.19785e-08	3.93469e-08	1.79932e-23
4.67005e-09	2.58426e-08	5.0883e-24
9.408e-09	2.96704e-08	7.66266e-24
1.33669e-08	4.0111e-08	2.03773e-23
1.31735e-08	3.3058e-08	1.40252e-23
3.19546e-09	1.6529e-08	9.59422e-25
6.24805e-09	2.58426e-08	5.94694e-24
4.5767e-09	2.27169e-08	3.99686e-24
7.52404e-09	3.06765e-08	8.43657e-24
6.36046e-09	3.39638e-08	8.43057e-24
5.60478e-09	3.01777e-08	8.33022e-24
4.25323e-09	1.9086e-08	2.69937e-24
7.52431e-09	2.06153e-08	4.30857e-24
5.3604e-09	2.64234e-08	5.90472e-24
4.69189e-09	3.11674e-08	6.56982e-24
9.86172e-09	2.91544e-08	8.81433e-24
3.65298e-09	1.45772e-08	1.18034e-24
8.76607e-09	3.93469e-08	1.86519e-23
5.61593e-09	2.75483e-08	6.68977e-24
6.69654e-09	2.69917e-08	5.83861e-24
5.57546e-09	2.58426e-08	6.01745e-24
8.09212e-09	3.16506e-08	9.69448e-24
4.98928e-09	2.75483e-08	5.83048e-24
4.39082e-09	2.52485e-08	4.15589e-24
9.10868e-09	3.3514e-08	1.09819e-23
4.86742e-09	2.80939e-08	4.50514e-24
5.65688e-09	3.3058e-08	1.01142e-23
4.04968e-09	2.33755e-08	3.48465e-24
5.24188e-09	3.01777e-08	7.11962e-24
3.72454e-09	1.34959e-08	6.29233e-25
7.87159e-09	3.16506e-08	9.95289e-24
7.1733e-09	2.96704e-08	7.03783e-24
7.27463e-09	2.91544e-08	6.50948e-24
1.28049e-08	3.44078e-08	1.25985e-23
6.75954e-09	2.91544e-08	7.20515e-24
5.12901e-09	3.44078e-08	1.09642e-23
7.03895e-09	2.58426e-08	5.63239e-24
5.55218e-09	3.3058e-08	7.77044e-24
3.54117e-09	1.82735e-08	1.67635e-24
9.29961e-09	3.39638e-08	9.99178e-24
3.82614e-09	2.13388e-08	2.72095e-24
4.0526e-09	1.82735e-08	2.74314e-24
8.47016e-09	2.96704e-08	5.70688e-24
3.1547e-09	1.55837e-08	9.19372e-25
3.44441e-09	1.82735e-08	1.92031e-24
5.27305e-09	2.33755e-08	4.55006e-24
5.80814e-09	3.3514e-08	9.33194e-24
1.41705e-08	3.81721e-08	1.745e-23
5.26212e-09	2.96704e-08	7.90752e-24
6.22871e-09	2.464e-08	6.17767e-24
4.73772e-09	2.80939e-08	6.48484e-24
6.72496e-09	1.98654e-08	3.21784e-24
1.57704e-08	4.40773e-08	2.91241e-23
4.72533e-09	2.52485e-08	5.9423e-24
6.14695e-09	4.9587e-08	2.90132e-23
8.22001e-09	3.44078e-08	1.04715e-23
1.10035e-08	3.6547e-08	1.62529e-23
7.72152e-09	1.98654e-08	4.36811e-24
7.51571e-09	2.58426e-08	6.50591e-24
8.6153e-09	3.73684e-08	1.63559e-23
3.62513e-09	1.34959e-08	8.00604e-25
8.54112e-09	3.3514e-08	1.17485e-23
4.05178e-09	1.74231e-08	2.08401e-24
5.49042e-09	2.80939e-08	7.80259e-24
4.59359e-09	2.75483e-08	6.04458e-24
6.97362e-09	2.91544e-08	6.3404e-24
5.78429e-09	2.52485e-08	5.16107e-24
1.50389e-08	2.75483e-08	1.08743e-23
1.07088e-08	2.64234e-08	8.47749e-24
4.77394e-09	1.74231e-08	2.16599e-24
3.41536e-09	7.79184e-09	1.83671e-25
