#Acq. time (s)=	15
#Accumulations=	2
#Range (cm-¹)=	10...600
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM Soleil
#Detector=	Syncerity
#Objective=	100x BD
#Grating=	1800 (500nm)
#ND Filter=	10% (6.0mW)
#Laser=	532nm_Edge
#Hole (µm)=	50 
#Laser mode=	Low frequency
#E-Cal_Neon=	0
#StageXY=	QScan
#StageZ=	Marzhauser
#X (µm)=	-1006.3
#Y (µm)=	2788.45
#Z (µm)=	0
#Spectral res.(cm-¹)=	2.7
#Full time(s)=	36
#AC=	Calibrated 2026-06-13 10:52
#Project=	Raman_Soleil-MBE2-260612C-EW
#Sample=	
#Site=	
#Title=	_10_59_40_2026_06_13_2_15 s_532nm_Edge_1800 (500nm)_100x BD_50 µm_10% (6_0mW)_
#Remark=	
#Date=	13.06.2026 10:59
#Acquired=	13.06.2026 10:59:58
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
191.103	258
192.307	238
193.511	234
194.714	202
195.917	218
197.12	196
198.323	210
199.526	196
200.729	200
201.929	190
203.131	190
204.333	182
205.535	202
206.735	192
207.937	176
209.138	166
210.337	176
211.539	166
212.738	166
213.938	160
215.137	164
216.338	168
217.536	158
218.736	166
219.934	156
221.132	162
222.332	152
223.529	148
224.727	162
225.926	140
227.123	146
228.32	150
229.517	134
230.714	156
231.91	140
233.106	138
234.302	150
235.498	160
236.694	128
237.89	140
239.086	126
240.281	134
241.476	138
242.671	142
243.866	124
245.059	132
246.253	136
247.448	118
248.64	128
249.834	132
251.028	142
252.22	150
253.414	138
254.605	126
255.799	134
256.99	124
258.183	122
259.374	110
260.566	120
261.757	124
262.947	122
264.14	124
265.33	110
266.52	122
267.709	112
268.899	120
270.09	110
271.28	118
272.469	116
273.658	128
274.847	112
276.035	118
277.224	108
278.412	112
279.601	110
280.789	98
281.974	110
283.162	104
284.35	102
285.537	114
286.725	104
287.91	106
289.097	104
290.284	102
291.468	108
292.655	108
293.839	104
295.025	96
296.209	100
297.395	96
298.579	100
299.765	98
300.948	104
302.131	92
303.316	100
304.499	96
305.682	106
306.865	94
308.049	100
309.232	96
310.414	96
311.596	94
312.778	96
313.96	88
315.141	94
316.323	86
317.504	86
318.685	90
319.866	88
321.047	90
322.228	92
323.406	94
324.586	96
325.767	90
326.947	94
328.125	78
329.304	90
330.484	84
331.661	84
332.841	86
334.018	80
335.197	82
336.374	78
337.552	90
338.729	84
339.907	74
341.083	90
342.259	88
343.437	76
344.613	86
345.789	80
346.964	82
348.14	76
349.317	84
350.492	84
351.667	80
352.841	80
354.016	80
355.19	74
356.364	84
357.539	84
358.713	76
359.884	80
361.058	72
362.231	80
363.405	76
364.578	70
365.749	74
366.922	74
368.095	76
369.265	80
370.438	78
371.608	72
372.78	76
373.95	78
375.122	66
376.291	76
377.463	78
378.632	76
379.801	78
380.973	82
382.141	80
383.31	74
384.479	66
385.649	66
386.818	64
387.986	70
389.154	70
390.322	62
391.489	74
392.657	62
393.824	72
394.992	72
396.159	56
397.326	70
398.493	60
399.659	72
400.824	66
401.99	70
403.156	68
404.322	72
405.486	66
406.652	62
407.816	66
408.981	66
410.146	68
411.31	68
412.475	66
413.637	62
414.8	68
415.965	70
417.127	84
418.289	90
419.454	98
420.615	86
421.777	70
422.939	70
424.103	62
425.264	64
426.425	62
427.586	66
428.747	62
429.908	66
431.069	64
432.229	72
433.389	64
434.55	68
435.71	60
436.867	54
438.027	64
439.187	64
440.346	64
441.504	62
442.663	64
443.822	62
444.979	58
446.137	54
447.294	66
448.452	62
449.608	64
450.767	66
451.923	64
453.08	58
454.236	50
455.392	64
456.549	64
457.704	68
458.859	56
460.014	62
461.169	56
462.326	62
463.48	58
464.634	58
465.789	56
466.943	60
468.097	52
469.25	56
470.404	56
471.555	58
472.709	58
473.862	48
475.015	54
476.168	60
477.319	58
478.471	58
479.624	66
480.774	54
481.926	56
483.076	56
484.228	58
485.378	60
486.529	64
487.679	52
488.83	62
489.979	64
491.128	56
492.279	60
493.427	56
494.576	56
495.726	46
496.875	54
498.023	40
499.171	56
500.319	56
501.466	60
502.614	50
503.761	64
504.908	58
506.055	48
507.202	58
508.349	58
509.496	56
510.64	54
511.787	54
512.933	52
514.079	54
515.223	54
516.369	62
517.512	56
518.658	58
519.803	50
