#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
4.17664e-09	3.62396e-15	8.07195e-24	5.85937e-08	8.34375e-08	5.54805e-08	8.1087e-08
4.20822e-09	1.14441e-15	3.25605e-24	2.92969e-08	5.25895e-08	2.73135e-08	5.03593e-08
2.48743e-09	2.86102e-16	4.98015e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
4.77464e-09	2.47955e-15	5.95813e-24	4.88281e-08	7.04209e-08	4.86522e-08	6.65767e-08
4.33236e-09	1.71661e-15	4.911e-24	3.90625e-08	6.55098e-08	2.98741e-08	6.4016e-08
4.38729e-09	1.04904e-15	3.17228e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
4.663e-09	1.52588e-15	4.46568e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.63341e-08
4.75377e-09	6.67572e-16	1.70831e-24	1.95312e-08	4.36732e-08	1.96316e-08	4.26773e-08
4.93024e-09	3.8147e-16	9.08275e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
2.942e-09	2.86102e-16	6.64851e-25	9.76562e-09	3.08816e-08	9.38902e-09	2.98741e-08
3.8583e-09	1.14441e-15	2.50436e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.86522e-08
4.17583e-09	1.52588e-15	4.43627e-24	2.92969e-08	6.17632e-08	2.90206e-08	5.88947e-08
4.4649e-09	1.33514e-15	3.06196e-24	2.92969e-08	6.17632e-08	2.90206e-08	6.14554e-08
4.74237e-09	1.52588e-15	3.9254e-24	3.90625e-08	5.69429e-08	3.92632e-08	5.4627e-08
3.90785e-09	8.58307e-16	2.22979e-24	1.95312e-08	5.25895e-08	1.96316e-08	5.03593e-08
4.87858e-09	7.62939e-16	1.40549e-24	1.95312e-08	4.97951e-08	1.96316e-08	4.86522e-08
4.08503e-09	5.72205e-16	1.1282e-24	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
4.31006e-09	1.14441e-15	1.31722e-24	3.45267e-08	5.69429e-08	2.30458e-08	5.54805e-08
3.51171e-09	4.76837e-16	5.06149e-25	1.95312e-08	4.02647e-08	1.36568e-08	4.01167e-08
3.22213e-09	5.72205e-16	8.24021e-25	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
5.05521e-09	9.53674e-16	2.52926e-24	1.95312e-08	5.9402e-08	1.96316e-08	5.88947e-08
5.63734e-09	2.28882e-15	4.00676e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.4016e-08
4.91015e-09	2.38419e-15	7.1954e-24	4.88281e-08	7.04209e-08	4.5238e-08	6.74302e-08
5.57127e-09	1.23978e-15	3.12382e-24	3.90625e-08	5.25895e-08	3.15812e-08	4.95057e-08
3.96887e-09	5.72205e-16	8.33788e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.43397e-09	1.04904e-15	2.19666e-24	2.92969e-08	5.25895e-08	2.47529e-08	5.03593e-08
4.15115e-09	8.58307e-16	1.48071e-24	1.95312e-08	5.25895e-08	1.96316e-08	5.03593e-08
5.41081e-09	1.04904e-15	1.74522e-24	2.92969e-08	5.25895e-08	2.98741e-08	5.03593e-08
2.39104e-09	4.76837e-16	4.28573e-25	1.95312e-08	4.02647e-08	1.36568e-08	4.01167e-08
3.83229e-09	1.43051e-15	3.58101e-24	2.92969e-08	7.10948e-08	2.47529e-08	7.08444e-08
5.24479e-09	9.53674e-16	1.75611e-24	1.95312e-08	5.9402e-08	1.96316e-08	5.88947e-08
4.25914e-09	1.04904e-15	2.5022e-24	2.92969e-08	4.88281e-08	2.98741e-08	4.69451e-08
4.47424e-09	1.23978e-15	1.73112e-24	3.90625e-08	5.52427e-08	3.24348e-08	4.86522e-08
3.90011e-09	9.53674e-16	1.34973e-24	3.45267e-08	4.88281e-08	2.21922e-08	4.26773e-08
4.43548e-09	2.76566e-15	5.83116e-24	5.85937e-08	8.40071e-08	4.86522e-08	8.02334e-08
5.30269e-09	2.28882e-15	5.0718e-24	4.88281e-08	6.55098e-08	4.5238e-08	6.14554e-08
4.99406e-09	2.09808e-15	4.19728e-24	4.83374e-08	6.55098e-08	3.67025e-08	6.4016e-08
4.38763e-09	1.04904e-15	1.92387e-24	3.90625e-08	4.36732e-08	3.15812e-08	4.18238e-08
2.47365e-09	4.76837e-16	6.56455e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.57618e-09	3.24249e-15	6.91668e-24	5.85937e-08	7.6272e-08	5.80412e-08	7.16979e-08
3.43902e-09	2.67029e-15	6.2265e-24	4.88281e-08	8.34375e-08	3.92632e-08	8.1087e-08
4.15367e-09	1.33514e-15	2.49718e-24	3.90625e-08	5.25895e-08	2.73135e-08	5.03593e-08
3.44563e-09	1.04904e-15	2.17436e-24	3.90625e-08	4.36732e-08	3.15812e-08	4.18238e-08
4.42799e-09	2.38419e-15	5.26679e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.31625e-08
4.88178e-09	2.57492e-15	5.04321e-24	5.52427e-08	7.04209e-08	4.43844e-08	6.74302e-08
3.94749e-09	1.62125e-15	4.82906e-24	2.92969e-08	6.90534e-08	2.98741e-08	6.91373e-08
5.22366e-09	2.76566e-15	6.69723e-24	4.88281e-08	7.43728e-08	4.86522e-08	7.16979e-08
4.23173e-09	1.43051e-15	1.86391e-24	3.90625e-08	5.69429e-08	3.32883e-08	5.37735e-08
3.78983e-09	2.38419e-15	4.91194e-24	4.83374e-08	7.04209e-08	4.18238e-08	6.74302e-08
4.86753e-09	2.47955e-15	5.04409e-24	5.85937e-08	6.55098e-08	4.69451e-08	6.4016e-08
5.73491e-09	2.09808e-15	4.56526e-24	4.88281e-08	6.25305e-08	4.18238e-08	5.71876e-08
4.35269e-09	1.52588e-15	3.534e-24	4.80405e-08	5.25895e-08	3.67025e-08	5.12128e-08
5.50679e-09	2.19345e-15	5.6421e-24	4.88281e-08	6.55098e-08	4.5238e-08	6.31625e-08
4.95743e-09	1.81198e-15	4.0469e-24	3.90625e-08	6.25305e-08	3.84096e-08	6.14554e-08
4.78149e-09	1.14441e-15	1.39051e-24	2.92969e-08	5.69429e-08	2.98741e-08	5.29199e-08
4.2688e-09	1.33514e-15	2.11738e-24	3.90625e-08	5.25895e-08	3.41419e-08	5.12128e-08
2.88781e-09	5.72205e-16	1.10171e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
4.75792e-09	6.67572e-16	1.08741e-24	2.92969e-08	4.02647e-08	2.04851e-08	3.92632e-08
4.92416e-09	1.52588e-15	2.68449e-24	4.1432e-08	5.69429e-08	3.41419e-08	5.54805e-08
4.49887e-09	1.62125e-15	3.76367e-24	3.90625e-08	5.69429e-08	3.75561e-08	5.29199e-08
4.20089e-09	1.71661e-15	3.2775e-24	4.83374e-08	5.69429e-08	3.92632e-08	5.54805e-08
4.8564e-09	1.90735e-15	4.39755e-24	3.90625e-08	6.55098e-08	3.92632e-08	6.06018e-08
4.37133e-09	2.09808e-15	5.15139e-24	4.88281e-08	6.17632e-08	4.69451e-08	6.06018e-08
4.37648e-09	1.71661e-15	4.71049e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.29199e-08
5.12145e-09	1.81198e-15	4.41427e-24	4.88281e-08	5.69429e-08	3.92632e-08	5.54805e-08
4.67482e-09	2.09808e-15	4.46572e-24	4.88281e-08	6.25305e-08	4.43844e-08	5.88947e-08
3.66394e-09	1.33514e-15	3.05029e-24	3.90625e-08	5.25895e-08	3.32883e-08	5.03593e-08
4.91194e-09	2.28882e-15	5.12758e-24	3.90625e-08	7.10948e-08	3.84096e-08	7.08444e-08
5.56596e-09	2.28882e-15	4.83548e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.4016e-08
4.85464e-09	9.53674e-16	2.50496e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
3.93698e-09	6.67572e-16	2.89612e-25	2.76214e-08	4.88281e-08	1.96316e-08	4.69451e-08
5.60984e-09	2.86102e-15	6.61224e-24	5.85937e-08	7.04209e-08	5.54805e-08	6.82838e-08
4.13208e-09	7.62939e-16	1.17158e-24	2.92969e-08	4.02647e-08	2.30458e-08	4.01167e-08
4.20694e-09	5.72205e-16	1.07453e-24	1.95312e-08	4.02647e-08	1.96316e-08	3.84096e-08
4.67129e-09	2.28882e-15	5.23387e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.4016e-08
4.44625e-09	1.23978e-15	2.07739e-24	3.90625e-08	5.25895e-08	2.47529e-08	5.03593e-08
5.73462e-09	1.52588e-15	3.45321e-24	4.80405e-08	5.25895e-08	3.67025e-08	5.12128e-08
4.44966e-09	2.00272e-15	4.4183e-24	4.88281e-08	5.69429e-08	4.18238e-08	5.71876e-08
4.56365e-09	1.33514e-15	2.95858e-24	4.1432e-08	5.25895e-08	3.32883e-08	4.95057e-08
4.9374e-09	2.38419e-15	4.1538e-24	4.88281e-08	7.10948e-08	4.86522e-08	6.91373e-08
3.50035e-09	8.58307e-16	1.23236e-24	2.92969e-08	5.25895e-08	1.96316e-08	5.03593e-08
4.47995e-09	3.24249e-15	8.22352e-24	4.88281e-08	8.34375e-08	4.86522e-08	8.1087e-08
5.53432e-09	2.28882e-15	4.77528e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.4016e-08
